,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,shoulder_wrist_right_x,shoulder_wrist_right_y,shoulder_wrist_left_x,shoulder_wrist_left_y,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
1606,-0.000136,-0.000842,-0.004371,-0.005023,0.011728,0.002606,0.004968,-0.002742,-0.023375,-0.039583,-0.000326,-0.00095,-0.001982,-0.002606,-0.002769,-2.7e-05,0.000163,0.000977,0.001167,0.00114,-0.000462,-0.009991,-0.064913,-0.131916,-0.20758,0.009448,0.014063,0.014579,-0.014769,-0.063012,5.4e-05,0.000109,-0.000489,-0.001602,-0.003529,-0.001357,-0.001575,0.003312,0.005131,0.008172,-0.001367,-0.001854,0.002137,0.003813,0.007072,0.0055,0.00265,-0.012913,-0.037652,-0.061751,-0.000111,-0.00043,-0.000908,-0.000749,2.1e-05,0.000293,0.000938,0.004047,0.006558,0.009303,0.157606,-0.857105,-0.173179,-0.34937,1,0,0,0,0,0,0,0,0,0,0
1607,-0.000516,-0.001549,-0.004892,0.004892,0.014593,0.001685,-0.000761,-0.010816,-0.039595,-0.039405,-0.000326,-0.00106,-0.001957,-0.002419,-0.002391,0.000163,0.000435,0.001169,0.001223,0.001169,-0.001821,-0.036823,-0.092071,-0.167782,-0.22833,0.00337,0.007202,-0.006087,-0.039051,-0.135335,0.0,-5.4e-05,-0.00106,-0.002527,-0.00375,-0.000245,0.001087,0.006413,0.007881,0.007745,-0.000444,0.000525,0.005098,0.006622,0.006694,0.000694,-0.010679,-0.032453,-0.045526,-0.117459,-0.000141,-0.000555,-0.000788,-0.000329,0.00038,0.000154,0.002389,0.0049,0.007792,0.009584,0.157126,-0.852012,-0.151718,-0.285347,1,0,0,0,0,0,0,0,0,0,0
1608,-0.00019,-0.003726,-0.004378,0.012401,0.034538,0.00068,-0.007044,-0.027712,-0.043948,-0.028229,-0.000299,-0.001333,-0.001958,-0.002121,-0.002012,2.7e-05,0.000843,0.001033,0.001006,0.000734,-0.007724,-0.06274,-0.129859,-0.205653,-0.241035,0.001251,0.001768,-0.027631,-0.075957,-0.21868,5.4e-05,-0.000544,-0.001659,-0.00359,-0.003807,2.7e-05,0.004922,0.006745,0.00979,0.006391,-4.3e-05,0.003955,0.005633,0.008898,0.005835,-0.003549,-0.01914,-0.043921,-0.068061,-0.152943,-0.000181,-0.000665,-0.000504,0.000275,0.000677,0.000498,0.003645,0.006187,0.008965,0.009759,0.157125,-0.849947,-0.137748,-0.206149,1,0,0,0,0,0,0,0,0,0,0
1609,-0.000844,-0.004192,0.005607,0.015325,0.051255,-0.00313,-0.013202,-0.042027,-0.041837,-0.001905,-0.000436,-0.001334,-0.001797,-0.001769,-0.001715,0.000245,0.00098,0.001034,0.00098,0.001797,-0.027329,-0.082666,-0.158501,-0.219146,-0.252436,0.002586,-0.010725,-0.043742,-0.140182,-0.299145,-0.000109,-0.001116,-0.002586,-0.003811,-0.00392,0.001307,0.006642,0.008111,0.007975,0.006941,0.001014,0.005595,0.007121,0.007193,0.005377,-0.00784,-0.029649,-0.042743,-0.114793,-0.112015,-0.000236,-0.000471,-8e-06,0.00071,0.000929,0.001759,0.004299,0.007224,0.009037,0.009656,0.156089,-0.847485,-0.118811,-0.127268,1,0,0,0,0,0,0,0,0,0,0
1610,-0.002692,-0.003345,0.013435,0.035572,0.049823,-0.004596,-0.025265,-0.041501,-0.025782,0.004351,-0.000598,-0.001224,-0.001387,-0.001278,-0.000979,0.000571,0.000761,0.000734,0.000462,0.00155,-0.027713,-0.094833,-0.170628,-0.20601,-0.229535,-0.002067,-0.031466,-0.079793,-0.222518,-0.354637,-0.00049,-0.001605,-0.003535,-0.003753,-0.003862,0.00359,0.005412,0.008458,0.005058,0.004841,0.002984,0.004663,0.007927,0.004864,0.00362,-0.007758,-0.03254,-0.05668,-0.141564,-0.075004,-0.000249,-8.8e-05,0.000691,0.001093,0.001405,0.001398,0.003941,0.006719,0.007513,0.008262,0.156057,-0.846268,-0.114815,-0.070477,1,0,0,0,0,0,0,0,0,0,0
1611,-0.000653,0.009135,0.018842,0.054731,0.057804,-0.005465,-0.034258,-0.034068,0.005818,0.011718,-0.000299,-0.000761,-0.000734,-0.00068,-0.000353,0.000163,0.000218,0.000163,0.000979,0.000979,-0.02757,-0.103318,-0.163895,-0.197147,-0.221101,-0.011229,-0.044209,-0.14054,-0.299323,-0.444784,-0.000517,-0.001985,-0.003208,-0.003317,-0.003317,0.00174,0.003208,0.003072,0.002039,0.00106,0.001592,0.003116,0.003188,0.001374,0.000444,-0.014029,-0.027108,-0.099076,-0.096302,0.015632,1.6e-05,0.000475,0.001187,0.001405,0.001649,0.001123,0.004025,0.005824,0.006439,0.00859,0.156136,-0.84677,-0.095756,0.023144,1,0,0,0,0,0,0,0,0,0,0
1612,0.0,0.016786,0.038931,0.053186,0.05656,-0.015208,-0.031449,-0.015725,0.014419,0.017738,-0.000326,-0.00049,-0.000381,-8.2e-05,0.0,2.7e-05,0.0,-0.000272,0.000816,0.001469,-0.039556,-0.115377,-0.150771,-0.174303,-0.20442,-0.018173,-0.066517,-0.209289,-0.341452,-0.496304,-0.000599,-0.00253,-0.002748,-0.002857,-0.002802,8.2e-05,0.003129,-0.000272,-0.00049,0.001143,8.6e-05,0.003352,0.000288,-0.000956,1.9e-05,-0.010753,-0.034902,-0.119813,-0.053232,0.084799,0.000146,0.000927,0.00133,0.001642,0.001589,0.00142,0.004205,0.005001,0.005751,0.011212,0.156159,-0.847841,-0.084668,0.08677,1,0,0,0,0,0,0,0,0,0,0
1613,0.009784,0.019487,0.055363,0.058435,0.05376,-0.013589,-0.013399,0.026472,0.03237,0.032642,-0.000136,-0.000109,-5.4e-05,0.000272,0.000435,2.7e-05,-2.7e-05,0.000788,0.000788,0.003017,-0.036202,-0.096757,-0.129996,-0.153941,-0.170765,-0.014812,-0.111107,-0.269832,-0.415238,-0.555155,-0.00087,-0.002093,-0.002201,-0.002201,-0.002147,0.001386,0.00125,0.000217,-0.000761,0.004919,0.001437,0.001509,-0.000304,-0.001234,0.002204,-0.002332,-0.074273,-0.0715,0.040392,0.162685,0.000314,0.001024,0.001241,0.001485,0.001304,0.001484,0.003278,0.003891,0.006037,0.020701,0.155606,-0.850382,-0.079567,0.164169,1,0,0,0,0,0,0,0,0,0,0
1614,0.006982,0.029098,0.043334,0.046703,0.042954,-0.002635,0.013068,0.043171,0.046485,0.04184,-2.7e-05,8.2e-05,0.00038,0.000462,0.000706,-5.4e-05,-0.000326,0.000761,0.001413,0.004591,-0.03953,-0.074877,-0.098377,-0.128453,-0.127095,-0.033472,-0.176052,-0.308037,-0.462681,-0.596432,-0.00106,-0.001277,-0.001386,-0.001331,-0.001168,0.001657,-0.001739,-0.001956,-0.000326,0.005135,0.001825,-0.001235,-0.002478,-0.001504,0.00077,-0.021785,-0.106583,-0.040091,0.097755,0.207384,0.000461,0.00086,0.001169,0.001117,0.001003,0.001278,0.002067,0.00281,0.00822,0.036989,0.154696,-0.849755,-0.087672,0.218763,0,0,0,0,1,0,0,0,0,0,0
1615,0.002713,0.038526,0.041592,0.036926,0.029573,0.002822,0.042623,0.048511,0.048782,0.026969,5.4e-05,0.000109,0.000434,0.000597,0.001112,0.0,0.000814,0.000814,0.003039,0.00738,-0.020973,-0.054154,-0.078057,-0.094851,-0.077894,-0.0627,-0.221147,-0.3663,-0.505972,-0.627819,-0.000163,-0.000271,-0.000271,-0.000217,-8.1e-05,-0.001791,-0.002822,-0.003798,0.001872,0.005209,-0.00175,-0.003561,-0.004489,-0.001057,-0.002005,-0.05006,-0.047292,0.064404,0.186483,0.267088,0.000245,0.000459,0.0007,0.000522,0.000802,0.000506,0.001112,0.003231,0.017717,0.065286,0.153598,-0.850664,-0.099243,0.283582,0,0,0,0,1,0,0,0,0,0,0
