,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,right_shoulder_elbow_wrist_dist,left_shoulder_elbow_wrist_dist,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
1812,-0.003037,-0.006637,-0.008841,-0.016531,-0.026817,0.001886,0.007862,0.0096,0.010702,0.012907,-0.007127,-0.015013,-0.026132,-0.03872,-0.048051,0.001665,0.004188,0.006221,0.003576,0.0048,0.010164,0.026327,0.024123,0.012221,0.002008,-0.007886,-0.011045,-0.022238,-0.023046,-0.010384,-0.011192,-0.024785,-0.047806,-0.056916,-0.064019,0.002425,0.009723,0.020058,0.023976,0.057553,0.000998,0.006157,0.015463,0.021669,0.053714,-0.007364,-0.012164,-0.024734,-0.027576,-0.017376,0.003087,0.00753,0.016707,0.012987,0.007142,-0.013079,-0.031003,-0.033486,-0.03095,-0.029289,1.036436,0.951819,1,0,0,0,0,0,0,0,0,0,0
1813,-0.002854,-0.004513,-0.008147,-0.019148,-0.026783,0.001366,0.007391,0.009025,0.009562,0.014196,-0.007049,-0.013025,-0.026368,-0.036174,-0.043248,-0.00161,0.003732,0.003342,0.003171,0.003122,0.00783,0.017928,0.010489,-0.003976,-0.010659,-0.001659,-0.012245,-0.013904,-0.012513,0.005561,-0.00661,-0.028319,-0.041199,-0.049492,-0.055492,0.003952,0.009098,0.01705,0.045394,0.0602,0.005523,0.006566,0.014828,0.043096,0.057812,-0.000844,-0.014365,-0.018473,-0.018447,-0.00514,-0.000612,0.011982,0.010801,0.006733,0.003895,-0.009216,-0.021327,-0.019295,-0.016885,-0.015345,1.038988,0.954014,1,0,0,0,0,0,0,0,0,0,0
1814,-0.000732,-0.002927,-0.010584,-0.020827,-0.026973,0.004585,0.006316,0.007414,0.009609,0.015169,-0.000805,-0.011877,-0.024412,-0.033704,-0.040752,0.004122,0.006146,0.003512,0.004731,0.003683,0.008267,0.006073,-0.00578,-0.01595,-0.020266,-0.001488,-0.012633,-0.013438,-0.000829,0.017267,-0.006926,-0.029851,-0.038923,-0.045995,-0.050312,0.003317,0.013608,0.01751,0.050946,0.053751,-0.000384,0.008883,0.015062,0.046973,0.050603,-0.003936,-0.016453,-0.019284,-0.009127,0.0035,0.004925,0.013835,0.010223,0.004548,0.000426,-0.008199,-0.01061,-0.008147,-0.006534,-0.005721,1.032449,0.956162,1,0,0,0,0,0,0,0,0,0,0
1815,-0.000929,-0.004569,-0.015589,-0.023238,-0.027856,0.001442,0.003079,0.003616,0.008259,0.011582,-0.00518,-0.018546,-0.028369,-0.035455,-0.042394,0.001222,0.000831,0.00066,0.000611,-0.002224,0.001833,-0.00562,-0.02011,-0.026805,-0.033354,-0.009114,-0.010776,-0.009383,0.008723,0.026463,-0.014808,-0.027709,-0.036017,-0.042028,-0.045791,0.001833,0.009798,0.038192,0.053024,0.048528,0.00143,0.009706,0.038023,0.052765,0.050863,-0.009601,-0.013716,-0.01369,-0.00036,0.013286,0.007757,0.006562,0.002443,-0.000429,-0.004604,-0.003948,-0.001891,0.000548,0.002107,0.006623,1.03299,0.958637,1,0,0,0,0,0,0,0,0,0,0
1816,-0.001272,-0.008956,-0.019232,-0.025398,-0.028898,0.000294,0.001395,0.003597,0.009176,0.011476,-0.005921,-0.018498,-0.027821,-0.034892,-0.038807,0.000807,-0.001835,-0.000612,-0.001664,-0.003597,-0.004037,-0.015929,-0.026133,-0.030464,-0.040031,-0.002055,-0.002863,0.009787,0.027943,0.041744,-0.008173,-0.017275,-0.024371,-0.028702,-0.034623,0.008491,0.012406,0.045952,0.048766,0.047714,0.007866,0.014066,0.046082,0.049725,0.050756,-0.002944,-0.005785,0.004406,0.017075,0.027008,0.001287,-0.002409,-0.008217,-0.012436,-0.00977,0.001519,0.00404,0.005691,0.006524,0.014299,1.032335,0.958375,1,0,0,0,0,0,0,0,0,0,0
1817,-0.002375,-0.013415,-0.021078,-0.025705,-0.027247,0.001346,0.001885,0.006536,0.009866,0.011163,-0.007467,-0.017308,-0.024407,-0.03136,-0.035619,-0.0012,-0.001371,-0.00142,-0.00426,-0.010453,-0.003427,-0.017944,-0.024652,-0.031213,-0.038239,0.000392,0.001787,0.019927,0.0377,0.053001,-0.004749,-0.013073,-0.019095,-0.022865,-0.029475,-0.000514,0.027932,0.042792,0.038288,0.038116,0.000422,0.028792,0.043562,0.041656,0.04784,-0.001177,-0.001151,0.012204,0.025875,0.038457,-0.002502,-0.006675,-0.009586,-0.013815,-0.011224,0.00056,0.003031,0.004611,0.009187,0.017329,1.030467,0.958784,1,0,0,0,0,0,0,0,0,0,0
1818,-0.005315,-0.015602,-0.021775,-0.025277,-0.024616,-0.000245,0.001959,0.007544,0.009846,0.009626,-0.005119,-0.014451,-0.02153,-0.025449,-0.029098,-0.001445,-0.00022,-0.001274,-0.003209,-0.014647,-0.008475,-0.018689,-0.023024,-0.032601,-0.036006,-0.0012,0.011463,0.029637,0.043452,0.061944,-0.00436,-0.011463,-0.015798,-0.021726,-0.025179,0.004433,0.038014,0.040831,0.039778,0.037818,0.005784,0.037833,0.04148,0.042512,0.051948,-0.001665,0.008536,0.021217,0.031161,0.048699,-0.001212,-0.007061,-0.01131,-0.008625,-0.010011,0.001977,0.00364,0.004479,0.012309,0.020477,1.025927,0.962997,1,0,0,0,0,0,0,0,0,0,0
1819,-0.005724,-0.01338,-0.018003,-0.019544,-0.016829,0.000783,0.00543,0.008757,0.010053,0.010151,-0.004721,-0.011814,-0.018761,-0.023017,-0.02649,0.001272,0.001223,-0.001614,-0.007803,-0.027102,-0.006042,-0.012744,-0.019299,-0.026319,-0.027689,0.002593,0.020718,0.038476,0.053763,0.06954,-0.003963,-0.00998,-0.013747,-0.020351,-0.020693,0.023995,0.038843,0.034342,0.034171,0.026833,0.02257,0.037327,0.035424,0.041602,0.053298,0.001689,0.015033,0.028693,0.041264,0.055883,-0.002949,-0.005842,-0.010047,-0.007471,-0.0137,0.000499,0.002069,0.006618,0.014713,0.022804,1.021057,0.965818,1,0,0,0,0,0,0,0,0,0,0
1820,-0.004541,-0.010694,-0.014186,-0.013526,-0.006275,0.001416,0.006983,0.009278,0.009058,0.00669,-0.00459,-0.011646,-0.015553,-0.019191,-0.021217,-4.9e-05,-0.001099,-0.003028,-0.01443,-0.040066,-0.004151,-0.008472,-0.018019,-0.021413,-0.020119,0.010035,0.028151,0.041922,0.060356,0.067583,-0.003125,-0.007447,-0.013355,-0.016798,-0.018116,0.009522,0.01233,0.01128,0.009327,-0.004102,0.009418,0.013053,0.014082,0.023487,0.035608,0.008483,0.021124,0.031036,0.048519,0.056864,-0.002809,-0.006965,-0.004338,-0.005694,-0.008021,0.001134,0.001954,0.009612,0.017599,0.026803,1.020605,0.963989,1,0,0,0,0,0,0,0,0,0,0
1821,-0.003083,-0.007672,-0.009202,-0.006507,0.004831,0.003205,0.006507,0.007793,0.007891,-0.008279,-0.002476,-0.009372,-0.013596,-0.017044,-0.016655,0.0,-0.002816,-0.008959,-0.028115,-0.067107,-0.002525,-0.009032,-0.016,-0.017359,-0.01345,0.008012,0.025638,0.040813,0.056472,0.055331,-0.002865,-0.006604,-0.013159,-0.013499,-0.015296,0.005268,0.000801,0.000631,-0.006652,-0.029669,0.005283,0.003393,0.009526,0.021135,0.037226,0.00481,0.018369,0.030846,0.045357,0.058872,-4.6e-05,-0.004037,-0.001592,-0.007505,-0.005948,0.000401,0.004719,0.012403,0.020083,0.03237,1.016394,0.966147,1,0,0,0,0,0,0,0,0,0,0
1822,-0.003012,-0.006457,-0.005806,0.001349,0.017877,0.002313,0.004578,0.004361,0.002024,-0.02802,-0.004505,-0.00836,-0.01195,-0.01395,-0.018311,-0.001036,-0.002939,-0.014191,-0.039488,-0.078278,-0.001759,-0.011179,-0.014528,-0.013251,-0.006891,0.009926,0.023515,0.041705,0.048837,0.045777,-0.001421,-0.007252,-0.010649,-0.01195,-0.012962,-0.002457,-0.003493,-0.005421,-0.018672,-0.048981,-0.001655,-0.00064,0.008641,0.020602,0.028829,0.007701,0.017482,0.034734,0.042969,0.067961,-0.003743,-0.00135,-0.002585,-0.004705,-0.011414,0.000367,0.007345,0.014621,0.023007,0.041847,1.003665,0.968838,1,0,0,0,0,0,0,0,0,0,0
1823,-0.001528,-0.003032,-0.000382,0.010768,0.031253,0.000955,0.00222,0.002316,-0.013585,-0.044145,-0.002316,-0.00647,-0.00986,-0.009478,-0.020915,-0.001743,-0.007783,-0.026621,-0.064965,-0.085784,-0.004656,-0.011508,-0.012845,-0.009001,-0.000979,0.007497,0.022419,0.037818,0.036696,0.026669,-0.002268,-0.008714,-0.009049,-0.010815,-0.011699,-0.001958,-0.002125,-0.009287,-0.031921,-0.060118,-0.000218,0.005813,0.017229,0.033053,0.025027,0.005702,0.017972,0.032242,0.045533,0.063985,-3.8e-05,0.002137,-0.003121,-0.001737,-0.017545,0.003495,0.010329,0.017159,0.028085,0.049062,0.99123,0.957684,1,0,0,0,0,0,0,0,0,0,0
1824,-0.001871,-0.001232,0.005804,0.022054,0.043491,0.001279,0.001066,-0.001232,-0.030771,-0.057372,-0.001492,-0.005022,-0.006988,-0.011275,-0.020537,-0.000142,-0.011204,-0.036077,-0.074214,-0.105719,-0.004643,-0.007935,-0.00668,-0.000426,0.009594,0.005922,0.023806,0.030818,0.02781,0.003719,-0.003482,-0.006822,-0.008101,-0.009096,-0.011773,0.000924,-0.000971,-0.014,-0.043799,-0.068648,0.001214,0.01034,0.022099,0.030188,0.036443,0.003959,0.020921,0.029018,0.05359,0.054521,0.00216,0.001064,-0.00082,-0.006777,-0.016984,0.002888,0.009351,0.016797,0.033529,0.049445,0.985728,0.94123,1,0,0,0,0,0,0,0,0,0,0
1825,0.000376,0.002984,0.013956,0.034115,0.056131,-2.3e-05,7e-05,-0.015577,-0.045652,-0.077958,-0.002608,-0.005944,-0.005568,-0.016823,-0.019454,-0.005803,-0.024341,-0.062075,-0.082563,-0.125559,-0.002138,-0.003454,0.000329,0.008223,0.018773,0.008811,0.023965,0.022861,0.012993,-0.027161,-0.00289,-0.003219,-0.004958,-0.005827,-0.007988,-0.001081,-0.008129,-0.030403,-0.058151,-0.072319,0.00473,0.015965,0.031537,0.023639,0.052406,0.008148,0.022191,0.03527,0.053429,0.044222,-9.7e-05,-0.004797,-0.00356,-0.017688,-0.020895,0.00338,0.009484,0.019251,0.038,0.051198,0.983283,0.915809,1,0,0,0,0,0,0,0,0,0,0
1826,0.000255,0.007151,0.023079,0.044091,0.061551,-0.000186,-0.002438,-0.031391,-0.057464,-0.101184,-0.000882,-0.002809,-0.007012,-0.01609,-0.018528,-0.005108,-0.029487,-0.066868,-0.097747,-0.145901,-0.001114,0.000116,0.006246,0.016067,0.024797,0.008823,0.015695,0.012747,-0.010866,-0.067007,-0.000418,-0.001672,-0.002647,-0.00527,-0.007267,-0.000789,-0.013559,-0.042767,-0.067123,-0.087508,0.00427,0.015796,0.023725,0.029855,0.057565,0.008573,0.016509,0.040594,0.041507,0.028143,-0.000864,-0.002501,-0.007678,-0.016549,-0.019435,0.002506,0.008978,0.02352,0.037352,0.045613,0.970905,0.888045,1,0,0,0,0,0,0,0,0,0,0
1827,0.002294,0.013009,0.032694,0.054192,0.064769,0.000275,-0.015005,-0.044372,-0.075919,-0.118525,-0.002386,-0.002019,-0.013009,-0.015578,-0.017827,-0.013055,-0.049902,-0.069908,-0.111894,-0.162805,-0.000184,0.00351,0.011219,0.021521,0.030239,0.00608,0.005002,-0.004635,-0.043845,-0.096109,9.2e-05,-0.001606,-0.002455,-0.004566,-0.006654,-0.006103,-0.027853,-0.054949,-0.068784,-0.109347,0.006752,0.021957,0.014245,0.042336,0.052663,0.005241,0.018012,0.035745,0.026754,0.016947,-0.003185,-0.002137,-0.014099,-0.016814,-0.017954,0.002862,0.011131,0.027005,0.038179,0.038985,0.945747,0.865409,1,0,0,0,0,0,0,0,0,0,0
1828,0.004476,0.020064,0.040628,0.057715,0.065031,-0.002477,-0.030812,-0.056329,-0.099115,-0.148036,0.000477,-0.003636,-0.01252,-0.014906,-0.016519,-0.010929,-0.047512,-0.077733,-0.124859,-0.160556,0.001386,0.007385,0.016996,0.02554,0.029812,0.000704,-0.002181,-0.02529,-0.080233,-0.145219,-0.001318,-0.002272,-0.00484,-0.006794,-0.008612,-0.006453,-0.035038,-0.058874,-0.078824,-0.114634,0.004594,0.012353,0.018352,0.045471,0.045367,0.002576,0.026147,0.027041,0.013962,-0.00234,0.001569,-0.002883,-0.01051,-0.012992,-0.012653,0.00289,0.015393,0.027286,0.03439,0.035379,0.935007,0.833415,1,0,0,0,0,0,0,0,0,0,0
1829,0.006021,0.025153,0.046047,0.056326,0.064755,-0.01242,-0.040963,-0.071623,-0.113032,-0.159792,-0.000111,-0.010793,-0.01329,-0.015475,-0.021942,-0.025086,-0.04453,-0.085337,-0.134817,-0.157138,0.00223,0.009722,0.019734,0.028208,0.030594,-0.001739,-0.011105,-0.049213,-0.100009,-0.168243,-0.000357,-0.001182,-0.003233,-0.005262,-0.011372,-0.014806,-0.041141,-0.054587,-0.094011,-0.116978,0.01027,0.002775,0.030076,0.040113,0.03945,0.009885,0.027119,0.018381,0.008849,-0.013152,-0.000517,-0.010315,-0.012539,-0.013473,-0.013939,0.00424,0.017243,0.026397,0.027056,0.029633,0.928704,0.81517,1,0,0,0,0,0,0,0,0,0,0
1830,0.009104,0.028909,0.045366,0.052412,0.060378,-0.0151,-0.039676,-0.080884,-0.128,-0.161373,-0.003852,-0.012408,-0.014706,-0.01626,-0.027114,-0.010614,-0.03972,-0.085107,-0.119487,-0.152882,0.003589,0.012846,0.021074,0.025189,0.028953,-0.001072,-0.023328,-0.076244,-0.138833,-0.1647,-0.000569,-0.003042,-0.004924,-0.006675,-0.011467,-0.012999,-0.035956,-0.05517,-0.089659,-0.117343,-0.002606,0.003172,0.02929,0.02919,0.034632,0.013,0.013861,0.001264,-0.014435,-0.0074,-0.002969,-0.008831,-0.010739,-0.010478,-0.018771,0.005892,0.015034,0.020494,0.021254,0.0242,0.91802,0.81915,1,0,0,0,0,0,0,0,0,0,0
1831,0.009455,0.029497,0.039358,0.047444,0.052749,-0.01262,-0.042032,-0.081754,-0.12661,-0.156942,-0.006481,-0.008877,-0.010973,-0.017177,-0.028706,-0.008278,-0.047423,-0.094888,-0.1163,-0.151829,0.003679,0.013283,0.021412,0.023701,0.026546,-0.007936,-0.044492,-0.09322,-0.158674,-0.164086,-0.000235,-0.002203,-0.00415,-0.010011,-0.014995,-0.012556,-0.025455,-0.063273,-0.085305,-0.106289,-0.004643,0.021547,0.031175,0.030539,0.044805,0.003825,-0.004557,-0.0137,-0.034805,-0.010249,-0.004794,-0.006456,-0.007154,-0.007502,-0.015853,0.004697,0.011539,0.012032,0.013958,0.01671,0.92113,0.817392,1,0,0,0,0,0,0,0,0,0,0
1832,0.009676,0.025393,0.032123,0.03973,0.043701,-0.011139,-0.050493,-0.09549,-0.127362,-0.141469,-0.001839,-0.004034,-0.005517,-0.015884,-0.030242,-0.019708,-0.063054,-0.095887,-0.12778,-0.147195,0.005246,0.013104,0.017033,0.020628,0.021986,-0.013501,-0.064036,-0.123809,-0.148512,-0.14987,-0.002132,-0.003929,-0.005601,-0.010178,-0.022801,-0.009656,-0.028005,-0.060943,-0.087381,-0.101446,0.010054,0.034997,0.034902,0.040099,0.045384,-0.002915,-0.014945,-0.029939,-0.023219,-0.010768,-0.000173,-0.001555,-0.001366,-0.007375,-0.009452,0.002631,0.006587,0.007138,0.009272,0.011373,0.91781,0.820489,1,0,0,0,0,0,0,0,0,0,0
1833,0.009659,0.019053,0.026755,0.031809,0.03403,-0.017158,-0.054998,-0.097729,-0.126624,-0.139972,-0.000489,-0.002486,-0.008395,-0.019379,-0.041346,-0.018075,-0.063292,-0.08369,-0.117536,-0.143966,0.004035,0.011778,0.013958,0.016669,0.015955,-0.021661,-0.068081,-0.130435,-0.13559,-0.140359,0.000204,-0.001651,-0.007234,-0.011982,-0.03454,-0.002873,-0.0389,-0.059889,-0.079879,-0.102824,0.015146,0.024318,0.023712,0.037303,0.040806,-0.005142,-0.013853,-0.033958,-0.010565,-0.002281,-0.001039,-0.001536,-0.001783,-0.007729,-0.007275,0.002668,0.003019,0.00439,0.00635,0.008195,0.911798,0.810266,1,0,0,0,0,0,0,0,0,0,0
