,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,right_shoulder_elbow_wrist_dist,left_shoulder_elbow_wrist_dist,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
0,0.004996,0.010444,0.01249,0.012697,-0.018937,0.051562,0.047933,0.107865,0.172095,0.147757,0.011151,0.037799,0.100126,0.113454,0.157993,0.000377,0.008889,0.034453,0.02596,-0.061044,0.025592,0.039628,0.042974,0.007475,-0.02464,0.009323,-0.014469,0.027666,0.068105,0.022906,0.08461,0.143166,0.24266,0.324263,0.457475,-0.123173,-0.191419,-0.162433,-0.149736,-0.138962,-0.135657,-0.199627,-0.232635,-0.271514,-0.187093,-0.034715,-0.051068,-0.067373,-0.101387,-0.121411,0.001789,0.001918,0.001891,0.001876,0.001751,-0.033802,-0.046745,-0.051718,-0.042357,-0.044968,0.683289,1.027566,1,0,0,0,0,0,0,0,0,0,0
1,0.004502,0.006395,0.021838,-0.009141,-0.031602,-0.003385,0.034705,0.143017,0.095205,0.090967,0.01679,0.036675,0.095581,0.11214,0.153974,0.000767,0.011153,0.032105,-0.029163,-0.1177,0.016858,0.011153,0.000503,-0.032591,-0.051402,-0.021684,-0.011844,0.035072,0.048323,0.009516,0.062836,0.083336,0.201863,0.26643,0.355982,-0.04487,-0.052203,-0.02727,-0.015716,-0.014164,-0.06343,-0.072132,-0.120381,-0.075916,0.0146,-0.013305,-0.042448,-0.109064,-0.051759,-0.083545,3.4e-05,5.3e-05,4.5e-05,3.2e-05,2.7e-05,-0.008322,-0.008982,-0.008061,-0.003462,-0.006809,0.77481,1.152806,1,0,0,0,0,0,0,0,0,0,0
2,0.000438,0.002337,0.00253,-0.026848,-0.051307,0.000105,0.055762,0.115411,0.092809,0.105493,0.007511,0.065392,0.07777,0.119132,0.144326,0.007117,0.030858,0.02297,-0.057828,-0.118335,-0.004272,-0.001164,-0.034131,-0.063956,-0.110912,0.000166,0.039296,0.07685,0.034876,0.051254,-0.010128,0.082269,0.158052,0.281762,0.321321,-0.017315,0.009603,0.021395,0.0314,0.044146,0.00571,-0.024944,-0.061049,0.01735,0.091997,-0.001527,-0.016669,-0.048257,-0.066853,-0.069722,3.6e-05,2e-05,1.1e-05,-6.4e-05,-0.000166,0.00229,-0.000672,0.004904,0.003349,0.00891,0.837379,1.228046,1,0,0,0,0,0,0,0,0,0,0
3,0.00167,0.019249,-0.016017,-0.041585,-0.074318,0.043245,0.166545,0.112117,0.107293,0.110477,0.014308,0.081365,0.100216,0.14784,0.163196,0.003931,0.027782,-0.041964,-0.142753,-0.173796,-0.001757,-0.013881,-0.051555,-0.072968,-0.167079,0.011018,0.064426,0.079511,0.035334,0.056253,0.034567,0.169496,0.242999,0.344943,0.377539,0.010853,0.039236,0.052389,0.054156,0.071532,-0.016237,-0.071163,-0.020545,0.082497,0.132899,-0.031482,-0.107317,-0.042082,-0.078267,-0.077102,-2.7e-05,-4.7e-05,-8e-05,-9e-05,-0.000168,-0.006356,-0.004075,0.007319,-0.000975,0.02872,0.845355,1.225241,1,0,0,0,0,0,0,0,0,0,0
4,0.000406,0.000605,-0.029678,-0.054889,-0.077646,0.017171,0.078657,0.055358,0.068433,0.067432,0.046362,0.059121,0.101756,0.127726,0.155725,0.020817,0.012687,-0.070599,-0.132968,-0.159064,0.004837,-0.029145,-0.059888,-0.108289,-0.19005,0.030093,0.068803,0.025536,0.042419,0.068027,0.063109,0.141225,0.268743,0.309519,0.33418,0.017659,0.029813,0.040127,0.053265,0.057154,-0.016504,-0.053721,0.027092,0.104037,0.132992,0.013657,-0.018904,-0.038072,-0.04103,-0.02644,-3e-06,-1.4e-05,-0.000107,-0.000234,-5.7e-05,0.000149,0.007044,0.005121,0.011997,0.031548,0.824777,1.217109,1,0,0,0,0,0,0,0,0,0,0
5,0.015264,-0.016136,-0.038902,-0.068046,-0.086093,0.093336,0.044874,0.040579,0.043414,0.056577,0.015298,0.032083,0.074485,0.088158,0.113966,0.001296,-0.060803,-0.150544,-0.178184,-0.192713,-0.015428,-0.048971,-0.068038,-0.151831,-0.227639,0.018729,0.032161,-0.007174,0.011452,0.053258,0.059688,0.125133,0.215902,0.244925,0.262366,0.008358,0.020069,0.021642,0.037113,0.038219,-0.033097,0.011972,0.103718,0.148595,0.162876,-0.080602,-0.022519,-0.054737,-0.0537,-0.032824,-6e-06,-2.1e-05,-2.6e-05,-6e-05,0.000171,0.000902,0.005957,0.002277,0.01545,0.031744,0.810711,1.215666,1,0,0,0,0,0,0,0,0,0,0
6,-0.015076,-0.044087,-0.06824,-0.090042,-0.111394,-0.034449,-0.056769,-0.044243,-0.045202,-0.03138,-0.003077,0.037768,0.062647,0.089471,0.107253,-0.009085,-0.088875,-0.148626,-0.173626,-0.207703,-0.017125,-0.046577,-0.092946,-0.171275,-0.226782,0.018352,-0.023098,-0.006924,0.017609,-0.003086,0.015137,0.137302,0.176367,0.199992,0.20932,0.003285,0.013166,0.025752,0.029478,0.029772,-0.002552,0.074868,0.148584,0.176323,0.209245,0.049424,0.03106,0.028226,0.042203,0.004583,-2e-06,-7e-05,-0.000164,-3.4e-05,0.000285,0.004204,0.00278,0.007873,0.022354,0.031302,0.824132,1.18431,1,0,0,0,0,0,0,0,0,0,0
7,-0.016508,-0.039526,-0.068994,-0.087241,-0.106134,-0.014175,-0.018518,-0.015651,-0.002342,0.005707,0.020082,0.062955,0.07678,0.102874,0.113064,-0.053604,-0.144341,-0.172288,-0.186978,-0.197936,-0.016604,-0.035882,-0.120606,-0.197255,-0.237768,-0.004972,-0.044743,-0.025911,0.016359,-0.040243,0.050869,0.142645,0.17199,0.189626,0.197866,0.00852,0.010111,0.025754,0.026872,0.027283,0.048149,0.140913,0.186288,0.200728,0.211785,0.008765,-0.02381,-0.022762,-0.001655,-0.067179,-1.4e-05,-1.9e-05,-5.6e-05,0.000194,0.000298,0.000925,-0.00305,0.011181,0.028783,0.031934,0.838235,1.175969,1,0,0,0,0,0,0,0,0,0,0
8,-0.013495,-0.039197,-0.062398,-0.085119,-0.112109,-0.008831,0.004498,0.003477,0.018187,-0.007267,0.022326,0.048801,0.077346,0.096269,0.099902,-0.02848,-0.092065,-0.118668,-0.154931,-0.14576,-0.013863,-0.063207,-0.14656,-0.205628,-0.275099,-0.038875,-0.021664,0.004443,-0.017579,-0.106949,0.076454,0.118025,0.143166,0.153091,0.152346,0.001545,0.014939,0.018904,0.019217,0.040504,0.031702,0.110146,0.139664,0.174699,0.186294,-0.028768,-0.031784,-0.01691,-0.056943,-0.121339,-8.6e-05,-0.000231,-2.9e-05,0.000463,0.000757,-0.003526,0.004345,0.026722,0.04055,0.048265,0.868935,1.097558,1,0,0,0,0,0,0,0,0,0,0
9,-0.011124,-0.043267,-0.06317,-0.083779,-0.112576,0.004413,0.00754,0.022058,0.030837,-0.026643,0.02363,0.03871,0.067174,0.078288,0.082806,-0.069461,-0.099945,-0.115969,-0.127922,-0.115397,-0.006663,-0.099078,-0.182685,-0.226877,-0.283631,-0.003098,0.017444,0.063551,0.001811,-0.136587,0.020885,0.052894,0.07213,0.081119,0.081605,0.000133,0.017196,0.018416,0.018864,0.043457,0.068335,0.117829,0.13358,0.145641,0.157216,-0.005722,-0.004579,0.018445,-0.053028,-0.133549,0.000101,3.2e-05,0.000491,0.000684,0.001023,-0.00278,0.023366,0.055706,0.061493,0.06693,0.883533,1.035954,1,0,0,0,0,0,0,0,0,0,0
