,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,right_shoulder_elbow_wrist_dist,left_shoulder_elbow_wrist_dist,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
3268,0.0308,0.089593,0.147621,0.203725,0.243361,0.005937,0.039706,0.107614,0.129322,0.090359,0.030591,0.095345,0.152167,0.19287,0.225085,0.000626,0.037247,0.06204,0.037271,-0.030197,0.030754,0.100564,0.155808,0.174084,0.20006,0.008187,0.030498,0.049053,-0.012686,-0.15284,0.016026,0.047174,0.052114,0.075747,0.105805,0.005613,0.10889,0.18357,0.172391,0.158731,-0.003227,0.045053,0.083648,0.095846,0.149496,0.002198,-0.011272,-0.058658,-0.085332,-0.025714,0.00052,0.003605,0.010494,0.013266,0.014629,-1e-06,-2.1e-05,-1.8e-05,-8e-06,1e-05,0.840188,0.63441,1,0,0,0,0,0,0,0,0,0,0
3269,0.032793,0.079725,0.147015,0.193326,0.229942,0.009442,0.079403,0.129928,0.114015,0.049581,0.029085,0.097112,0.140176,0.178495,0.203712,0.008175,0.057917,0.057871,0.001013,-0.054969,0.032563,0.097987,0.12295,0.159013,0.173498,0.008083,0.040623,0.029799,-0.084262,-0.208272,0.016373,0.035096,0.042626,0.076732,0.100152,0.036616,0.154039,0.174926,0.158299,0.148098,0.019778,0.070169,0.086493,0.126412,0.17207,-0.001267,-0.041613,-0.07576,-0.065573,-0.008222,0.000941,0.006234,0.011334,0.012415,0.013586,2e-06,-2.1e-05,-9e-06,-1e-06,9e-06,0.856903,0.643299,1,0,0,0,0,0,0,0,0,0,0
3270,0.025029,0.081395,0.13589,0.174391,0.209333,0.023565,0.089527,0.110614,0.072766,0.025344,0.034446,0.08964,0.129177,0.160469,0.176239,0.027575,0.051657,0.027597,-0.037938,-0.066751,0.035955,0.089617,0.10737,0.132601,0.158464,0.013765,0.031787,-0.028183,-0.164321,-0.208905,0.014238,0.019036,0.041993,0.071189,0.098313,0.064498,0.137039,0.126181,0.112912,0.106987,0.027549,0.065038,0.076887,0.128999,0.152459,-0.011845,-0.057873,-0.083783,-0.025873,-0.022037,0.00171,0.00733,0.009592,0.010704,0.006434,-1.7e-05,-1.5e-05,-6e-06,8e-06,-5e-06,0.864409,0.62667,1,0,0,0,0,0,0,0,0,0,0
3271,0.02066,0.085784,0.130605,0.166042,0.203864,0.044397,0.093295,0.077895,0.015534,0.004658,0.03176,0.073437,0.110524,0.134928,0.143999,0.020861,0.020817,-0.034211,-0.088392,-0.084603,0.027748,0.051908,0.08681,0.100829,0.14547,0.017875,0.007399,-0.10299,-0.223008,-0.191472,0.004034,0.011322,0.04433,0.066996,0.096683,0.049835,0.07005,0.053958,0.044085,0.046871,0.021515,0.037313,0.075947,0.120135,0.120471,-0.027329,-0.060378,-0.050518,0.004986,-0.029674,0.002624,0.00668,0.007539,0.008471,0.00052,-2e-06,8e-06,1.4e-05,2.2e-05,-0.0,0.854528,0.600848,1,0,0,0,0,0,0,0,0,0,0
3272,0.035125,0.089074,0.127188,0.161778,0.198844,0.020875,0.041749,0.004282,-0.042664,-0.02199,0.022859,0.061999,0.092977,0.108588,0.122326,0.002966,-0.020852,-0.085729,-0.114253,-0.08526,0.025357,0.042931,0.067909,0.093512,0.135997,-4.5e-05,-0.059412,-0.194183,-0.238318,-0.189343,0.000714,0.023439,0.052343,0.079194,0.114163,0.021945,0.011196,-0.00194,-0.007806,0.017931,0.015583,0.027313,0.078902,0.102126,0.100833,-0.018219,-0.043868,0.01346,0.017257,-0.00591,0.002601,0.004709,0.005745,0.001767,-0.006441,4e-06,1.2e-05,2.6e-05,1.3e-05,2e-06,0.845184,0.58805,1,0,0,0,0,0,0,0,0,0,0
3273,0.029961,0.07469,0.110056,0.147801,0.174381,0.027981,0.012611,-0.049623,-0.060477,0.005071,0.018795,0.055806,0.080162,0.089215,0.114104,-0.003003,-0.057919,-0.111991,-0.10821,-0.047288,-0.001179,0.033653,0.047643,0.092195,0.123512,-0.010409,-0.120576,-0.240352,-0.208879,-0.162682,0.006562,0.039503,0.062123,0.09175,0.132187,-0.001713,-0.017772,-0.027625,-0.024845,0.030472,0.000225,0.038781,0.082879,0.083214,0.079355,-0.014811,-0.004971,0.050421,0.015831,0.02552,0.001446,0.002293,0.003212,-0.004628,-0.010668,6e-06,1.1e-05,1.9e-05,-2e-06,6e-06,0.829935,0.599224,1,0,0,0,0,0,0,0,0,0,0
3274,0.023895,0.061988,0.09656,0.133605,0.14952,-0.007177,-0.044624,-0.091545,-0.070882,-0.023984,0.020284,0.051244,0.066847,0.080578,0.111984,-0.020796,-0.085638,-0.114146,-0.08517,0.003589,0.018746,0.04371,0.069299,0.111761,0.149342,-0.048904,-0.183602,-0.227713,-0.178765,-0.107928,0.016138,0.045026,0.071863,0.106813,0.148183,-0.009027,-0.022156,-0.028018,-0.002296,0.078349,0.011499,0.06306,0.086271,0.084978,0.078245,-0.010793,0.046504,0.050299,0.027144,-0.004452,0.000632,0.001664,-0.002299,-0.010476,-0.014445,2e-06,1.6e-05,3e-06,-8e-06,-5e-06,0.840792,0.531231,1,0,0,0,0,0,0,0,0,0,0
3275,0.02117,0.057017,0.095277,0.122219,0.129388,-0.008319,-0.071401,-0.082404,-0.015962,-0.018442,0.016999,0.041687,0.050863,0.076091,0.114959,-0.03463,-0.089438,-0.085605,-0.023853,0.049284,0.016345,0.030527,0.075685,0.107429,0.157706,-0.062203,-0.18361,-0.151708,-0.104882,0.001037,0.017067,0.039996,0.070026,0.111014,0.174119,-0.007147,-0.017135,-0.014316,0.041754,0.09645,0.027451,0.07215,0.07249,0.068578,0.054339,0.02089,0.077037,0.041976,0.051797,-0.021193,0.000247,0.001257,-0.007361,-0.014001,-0.023644,4e-06,1.3e-05,-1.1e-05,-2e-06,-9e-06,0.820277,0.493946,1,0,0,0,0,0,0,0,0,0,0
3276,0.01746,0.05263,0.090316,0.106507,0.101926,-0.029728,-0.077459,-0.056439,-0.00873,-0.077391,0.014399,0.030272,0.04424,0.07619,0.11755,-0.031133,-0.060135,-0.030657,0.059636,0.08331,0.008957,0.034988,0.078185,0.116416,0.161177,-0.074466,-0.119341,-0.069546,0.002517,0.107255,0.012222,0.039523,0.075078,0.117164,0.205054,-0.006168,-0.012131,0.014036,0.096076,0.091337,0.024844,0.048457,0.047142,0.040292,0.022176,0.037278,0.041139,0.017583,-0.01456,0.050208,0.000906,-0.003562,-0.012782,-0.017257,-0.034577,1.1e-05,-3e-06,-1.6e-05,-1.2e-05,-2.9e-05,0.817317,0.523566,1,0,0,0,0,0,0,0,0,0,0
3277,0.018412,0.056517,0.083349,0.09049,0.081418,-0.033389,-0.044347,0.021825,0.019355,-0.100617,0.010329,0.019468,0.044594,0.083305,0.11959,-0.023756,-0.019939,0.041562,0.114403,0.105601,0.005254,0.05023,0.081845,0.131918,0.185897,-0.047176,-0.015403,0.031234,0.136723,0.182978,0.010733,0.040642,0.081463,0.144312,0.234982,-0.00384,-0.001033,0.05481,0.109284,0.031503,0.019917,0.020255,0.01636,0.002177,-0.048089,0.019006,-0.015913,-0.006132,-0.078826,0.071031,0.000135,-0.008241,-0.014696,-0.024068,-0.042706,-2e-06,-2.5e-05,-1.6e-05,-2.3e-05,-0.000178,0.778113,0.555009,1,0,0,0,0,0,0,0,0,0,0
