,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,right_shoulder_elbow_wrist_dist,left_shoulder_elbow_wrist_dist,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
825,-0.00549,-0.016469,-0.020797,-0.019228,-0.018706,0.0,-0.001394,-0.004037,-0.011618,-0.013013,-0.004473,-0.010224,-0.025154,-0.050685,-0.086063,-0.005461,-0.012025,-0.004154,0.013129,0.016963,-0.004589,-0.011676,-0.014784,-0.014872,-0.015394,-0.00517,-0.011793,-0.015133,-0.02315,-0.028291,-0.033374,-0.092511,-0.144649,-0.209973,-0.265887,-0.037295,-0.126931,-0.217177,-0.303066,-0.388345,-0.026458,-0.08679,-0.142582,-0.154554,-0.134355,-0.005074,-0.009926,-0.010502,-0.011095,-0.014924,0.008093,0.0195,0.023606,0.025975,0.027673,-0.001881,-0.007655,-0.009326,-0.007248,-0.006367,0.694377,1.018797,1,0,0,0,0,0,0,0,0,0,0
826,-0.004757,-0.015488,-0.013255,-0.01369,-0.012675,0.0,-0.003567,-0.004815,-0.012994,-0.014299,-0.003509,-0.013197,-0.033963,-0.066622,-0.091304,-0.00377,-0.004815,0.015082,0.02039,0.02271,-0.004235,-0.010064,-0.009658,-0.011021,-0.011079,-0.002088,-0.009223,-0.010963,-0.020622,-0.027989,-0.04162,-0.092319,-0.155547,-0.195515,-0.260164,-0.035356,-0.136347,-0.221647,-0.298217,-0.392219,-0.019416,-0.087403,-0.120892,-0.133742,-0.078952,-0.002035,-0.005128,-0.005796,-0.007356,-0.013492,0.00768,0.014001,0.016779,0.01827,0.02075,-0.000945,-0.007745,-0.005473,-0.004476,-0.003868,0.723292,1.009909,1,0,0,0,0,0,0,0,0,0,0
827,-0.00621,-0.010533,-0.008966,-0.008444,-0.008328,-0.001393,-0.004033,-0.011607,-0.012999,-0.017787,-0.002234,-0.017149,-0.042654,-0.077996,-0.094536,-0.002786,0.005078,0.022343,0.026173,0.026521,-0.002844,-0.005948,-0.006035,-0.006558,-0.008212,-0.004527,-0.007863,-0.015872,-0.021008,-0.030177,-0.017439,-0.069523,-0.134782,-0.190638,-0.23161,-0.054174,-0.144328,-0.23013,-0.315322,-0.392129,-0.040847,-0.096582,-0.108542,-0.088364,-0.040084,-0.002811,-0.003386,-0.003979,-0.007804,-0.01233,0.003623,0.007699,0.010052,0.011737,0.01496,-0.004785,-0.006444,-0.004381,-0.003506,-0.001892,0.741308,1.001461,1,0,0,0,0,0,0,0,0,0,0
828,-0.004538,-0.002298,-0.002734,-0.001716,-0.001745,-0.002182,-0.003432,-0.011635,-0.012944,-0.017278,-0.007475,-0.028302,-0.061054,-0.085807,-0.099652,0.001745,0.021699,0.027022,0.029349,0.028912,-0.002996,-0.002589,-0.003956,-0.004014,-0.006021,-0.002618,-0.004363,-0.014049,-0.021437,-0.025131,-0.033363,-0.096772,-0.136854,-0.201689,-0.230369,-0.046975,-0.13252,-0.20931,-0.303581,-0.36062,-0.027236,-0.060822,-0.073708,-0.018761,0.018256,-0.000284,-0.000954,-0.002519,-0.008672,-0.008214,0.002765,0.005599,0.00712,0.00965,0.012844,-0.002071,0.000248,0.001264,0.001884,0.004314,0.760158,1.001567,1,0,0,0,0,0,0,0,0,0,0
829,0.000204,0.001778,0.002303,0.002419,0.003119,-0.000466,-0.008074,-0.009473,-0.014282,-0.01609,-0.007491,-0.033112,-0.068614,-0.085228,-0.098986,0.00615,0.023493,0.027341,0.02769,0.023143,-0.000117,-0.000204,-0.000729,-0.00239,-0.003527,-0.000729,-0.008773,-0.013933,-0.023143,-0.022298,-0.018888,-0.084441,-0.140551,-0.181708,-0.216656,-0.043489,-0.129679,-0.215257,-0.292411,-0.334705,-0.028694,-0.040709,-0.020439,0.028059,0.064659,-0.000293,-0.000888,-0.00473,-0.009277,-0.006798,0.001402,0.00383,0.00557,0.008896,0.011179,0.000389,0.002518,0.003422,0.005088,0.007612,0.777589,1.001982,1,0,0,0,0,0,0,0,0,0,0
830,0.002039,0.001602,0.002621,0.002592,0.003029,-0.000786,-0.009,-0.010311,-0.01465,-0.015582,-0.013369,-0.046164,-0.07095,-0.084814,-0.095678,0.013835,0.019165,0.021495,0.021058,0.010718,0.000524,-0.000845,-0.000903,-0.002913,-0.003582,-0.001019,-0.010718,-0.018116,-0.021815,-0.021204,-0.044621,-0.084756,-0.149677,-0.178395,-0.209006,-0.042203,-0.119095,-0.213492,-0.270607,-0.303927,-0.004958,-0.017862,0.037159,0.074225,0.102827,-0.000378,-0.001945,-0.008106,-0.007647,-0.006206,0.001466,0.003001,0.005555,0.008779,0.010039,0.001953,0.002979,0.003605,0.006058,0.007577,0.782499,1.001045,1,0,0,0,0,0,0,0,0,0,0
831,-0.000466,5.8e-05,0.000175,0.000873,0.001135,-0.006811,-0.008209,-0.013012,-0.014816,-0.014321,-0.012226,-0.04768,-0.064272,-0.078011,-0.087821,0.003493,0.007335,0.007685,0.003144,-0.008907,-0.000611,-0.001135,-0.002794,-0.00393,-0.003988,-0.007015,-0.012167,-0.021366,-0.020522,-0.020027,-0.020871,-0.076905,-0.118006,-0.152908,-0.170635,-0.043896,-0.129359,-0.206409,-0.248646,-0.269837,-0.007044,0.013199,0.061632,0.098183,0.109673,-0.000217,-0.004054,-0.008594,-0.006118,-0.006146,0.000946,0.002669,0.005964,0.008225,0.00882,0.000164,0.001059,0.00271,0.00521,0.005603,0.781699,1.001426,1,0,0,0,0,0,0,0,0,0,0
832,2.9e-05,0.001047,0.001018,0.001454,0.001773,-0.001395,-0.002704,-0.007035,-0.007966,-0.002994,-0.020525,-0.045265,-0.059104,-0.069948,-0.080094,0.001832,0.004157,0.003721,-0.006599,-0.021223,-0.000756,-0.000814,-0.00282,-0.003489,-0.002471,-0.002675,-0.010059,-0.013751,-0.013141,-0.010873,-0.019217,-0.084019,-0.112684,-0.143239,-0.152832,-0.03291,-0.127133,-0.184143,-0.217402,-0.234671,-0.005845,0.049074,0.086072,0.114621,0.115519,-0.001347,-0.007497,-0.007039,-0.0056,-0.008233,0.000578,0.0031,0.006282,0.007526,0.007945,0.00085,0.001468,0.003889,0.005389,0.00427,0.777106,1.004314,1,0,0,0,0,0,0,0,0,0,0
833,0.000494,0.00061,0.001308,0.001569,0.001889,0.0,-0.004796,-0.006597,-0.006103,0.004999,-0.014881,-0.031447,-0.045165,-0.054959,-0.061499,0.002005,0.002354,-0.00218,-0.014212,-0.029732,0.000233,-0.001424,-0.002558,-0.002616,-0.000901,-0.00247,-0.011655,-0.010812,-0.010318,0.000262,-0.036736,-0.077774,-0.112622,-0.130321,-0.14,-0.052431,-0.129362,-0.171534,-0.192692,-0.20673,0.026055,0.074413,0.110908,0.122379,0.124306,-0.002484,-0.007017,-0.004545,-0.004573,-0.004972,0.001128,0.004388,0.006624,0.007213,0.00673,3.7e-05,0.001669,0.004143,0.004532,0.00281,0.776768,1.013667,1,0,0,0,0,0,0,0,0,0,0
834,0.00052,0.000492,0.000925,0.001243,0.002053,-0.001301,-0.005609,-0.006534,-0.00159,0.007893,-0.009801,-0.023564,-0.034348,-0.044439,-0.048718,0.000318,-0.000116,-0.01038,-0.024923,-0.036112,-0.000289,-0.002284,-0.002949,-0.001937,0.001417,-0.004886,-0.008558,-0.007951,-0.005696,0.003325,-0.027901,-0.056409,-0.086796,-0.096337,-0.103247,-0.041548,-0.098245,-0.131321,-0.148496,-0.158066,0.028698,0.065494,0.093886,0.094778,0.096192,-0.003645,-0.003189,-0.001758,-0.004377,-0.004608,0.001339,0.004401,0.005598,0.006001,0.005558,0.000559,0.002888,0.004332,0.003254,0.000255,0.773679,1.014027,1,0,0,0,0,0,0,0,0,0,0
835,-0.000403,0.000288,0.000547,0.000863,0.003108,-0.003454,-0.005238,-0.004749,0.006245,0.012088,-0.006648,-0.020233,-0.029932,-0.036407,-0.039372,2.9e-05,-0.004461,-0.016376,-0.031745,-0.040206,-0.001353,-0.002475,-0.002533,-0.000835,0.005238,-0.004231,-0.003396,-0.002907,0.007569,0.009095,-0.012865,-0.047373,-0.0649,-0.074484,-0.075491,-0.034824,-0.076585,-0.097537,-0.111438,-0.120159,0.01932,0.055459,0.066819,0.068727,0.06718,-0.000861,0.001587,0.00156,0.001165,-0.002777,0.001747,0.003836,0.004386,0.003934,0.004129,0.000983,0.003293,0.003656,0.002048,-0.002665,0.772518,1.014605,1,0,0,0,0,0,0,0,0,0,0
