,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,shoulder_wrist_right_x,shoulder_wrist_right_y,shoulder_wrist_left_x,shoulder_wrist_left_y,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
1624,0.003878,0.008805,0.011885,0.014827,0.015968,-0.014736,-0.028925,-0.032483,-0.035517,-0.030978,-0.000137,-0.000228,-0.000388,-0.000547,-0.003376,-0.003376,-0.01485,-0.025275,-0.032734,-0.039532,0.001597,0.004904,0.006592,0.006889,0.008121,-0.007186,-0.017565,-0.018842,-0.01996,-0.018614,-0.006889,-0.010949,-0.014622,-0.01631,-0.018272,-0.001369,-0.004631,-0.005498,-0.008189,-0.008166,0.002874,0.011567,0.021539,0.026482,0.033096,0.007136,0.010682,0.012754,0.014311,0.011155,0.00268,0.003915,0.004945,0.005376,0.004283,0.001517,0.002545,0.003384,0.004844,0.004594,0.119537,-0.908145,-0.119581,-0.864417,1,0,0,0,0,0,0,0,0,0,0
1625,0.00488,0.007929,0.010844,0.011973,0.011092,-0.014052,-0.017576,-0.02058,-0.016085,-0.015181,-9e-05,-0.000248,-0.000407,-0.003208,-0.008562,-0.011363,-0.021687,-0.029074,-0.035806,-0.039534,0.003276,0.004947,0.005241,0.006461,0.006619,-0.010279,-0.011544,-0.012651,-0.011318,-0.00253,-0.004021,-0.007658,-0.00933,-0.011273,-0.014436,-0.00323,-0.004089,-0.006755,-0.006732,-0.006303,0.008608,0.018484,0.02338,0.02993,0.033726,0.003512,0.005564,0.007105,0.00398,0.011932,0.001154,0.002116,0.002519,0.001498,-0.000115,0.00096,0.001744,0.003108,0.002874,0.002863,0.117974,-0.91135,-0.119851,-0.873729,1,0,0,0,0,0,0,0,0,0,0
1626,0.003002,0.005871,0.006983,0.006115,0.003981,-0.003469,-0.006427,-0.002001,-0.001112,0.001357,-0.000156,-0.000311,-0.003069,-0.008339,-0.014744,-0.010163,-0.017435,-0.024062,-0.027731,-0.032757,0.001646,0.001935,0.003136,0.003291,0.003647,-0.001245,-0.002335,-0.001023,0.007628,0.017034,-0.00358,-0.005226,-0.007138,-0.010252,-0.011942,-0.000845,-0.003469,-0.003447,-0.003024,-0.002846,0.009721,0.014541,0.020988,0.024726,0.029244,0.00202,0.003537,0.00046,0.008289,0.015491,0.000862,0.001223,0.000308,-0.001136,-0.004123,0.000702,0.001924,0.001715,0.001704,0.000941,0.114075,-0.918053,-0.119617,-0.877803,1,0,0,0,0,0,0,0,0,0,0
1627,0.002835,0.003934,0.003077,0.000967,-0.00044,-0.002923,0.00145,0.00233,0.004769,0.001626,-0.000154,-0.002879,-0.008087,-0.014417,-0.021471,-0.007186,-0.013735,-0.017361,-0.022328,-0.023998,0.000286,0.001472,0.001626,0.001978,0.00233,-0.001077,0.00022,0.008769,0.018065,0.021185,-0.001626,-0.003516,-0.006593,-0.008263,-0.013647,-0.002593,-0.002571,-0.002154,-0.001978,-0.003165,0.004763,0.011135,0.014828,0.019293,0.01956,0.001499,-0.001541,0.006195,0.013313,0.019754,0.000332,-0.00051,-0.001839,-0.004589,-0.005502,0.001124,0.000932,0.000922,0.00022,-0.000228,0.112927,-0.921842,-0.121502,-0.888118,1,0,0,0,0,0,0,0,0,0,0
1628,0.001091,0.00024,-0.001855,-0.003251,-0.005782,0.004342,0.005215,0.007637,0.004517,0.002509,-0.002706,-0.007877,-0.014161,-0.021165,-0.027515,-0.006502,-0.010103,-0.015034,-0.016692,-0.017805,0.001178,0.001331,0.00168,0.002029,0.002007,0.001287,0.009775,0.019005,0.022104,0.024547,-0.001877,-0.004931,-0.00659,-0.011936,-0.01715,2.2e-05,0.000436,0.000611,-0.000567,0.001113,0.006326,0.009993,0.014426,0.014692,0.017323,-0.003019,0.004662,0.011729,0.018124,0.022875,-0.000801,-0.002065,-0.00468,-0.00555,-0.006312,-0.000183,-0.000192,-0.000861,-0.001286,-0.00223,0.112104,-0.925095,-0.123316,-0.890548,1,0,0,0,0,0,0,0,0,0,0
1629,-0.000846,-0.002928,-0.004316,-0.006833,-0.012472,0.000868,0.003275,0.000174,-0.001822,-0.00269,-0.005141,-0.011388,-0.01835,-0.024662,-0.035464,-0.003579,-0.008481,-0.01013,-0.011236,-0.014164,0.000152,0.000499,0.000846,0.000824,0.000412,0.008438,0.017613,0.020693,0.023122,0.026332,-0.003037,-0.004685,-0.009999,-0.015183,-0.017765,0.000412,0.000586,-0.000586,0.001085,0.003232,0.003645,0.008052,0.008316,0.010931,0.015055,0.007635,0.014661,0.021018,0.02574,0.030524,-0.001213,-0.003722,-0.004555,-0.005287,-0.009829,-9e-06,-0.00065,-0.001058,-0.001964,-0.004311,0.105135,-0.927289,-0.13031,-0.894859,1,0,0,0,0,0,0,0,0,0,0
1630,-0.002071,-0.003451,-0.005954,-0.011562,-0.018465,0.002394,-0.00069,-0.002675,-0.003538,-0.014388,-0.006213,-0.013137,-0.019414,-0.030157,-0.035377,-0.004875,-0.006515,-0.007615,-0.010527,-0.017085,0.000345,0.00069,0.000669,0.000259,4.3e-05,0.009125,0.012188,0.014604,0.017796,0.019414,-0.001639,-0.006924,-0.01208,-0.014647,-0.020709,0.000173,-0.000992,0.000669,0.002804,0.002891,0.004383,0.004645,0.007246,0.011347,0.018042,0.006987,0.013309,0.018005,0.022763,0.036111,-0.002413,-0.003216,-0.003919,-0.00829,-0.008205,-0.000617,-0.00101,-0.001881,-0.004139,-0.006715,0.09886,-0.93011,-0.136,-0.906804,1,0,0,0,0,0,0,0,0,0,0
1631,-0.001369,-0.003852,-0.009415,-0.016263,-0.022126,-0.00306,-0.005029,-0.005885,-0.016648,-0.018938,-0.006869,-0.013096,-0.023752,-0.028931,-0.041598,-0.001626,-0.002718,-0.005606,-0.012111,-0.017547,0.000342,0.000321,-8.6e-05,-0.0003,-0.002568,0.003039,0.005435,0.008602,0.010207,0.011919,-0.005243,-0.010357,-0.012903,-0.018916,-0.023474,-0.001156,0.000492,0.002611,0.002696,0.005114,0.00026,0.00284,0.006909,0.01355,0.020622,0.006272,0.01093,0.01565,0.028891,0.033422,-0.000758,-0.001423,-0.005554,-0.005474,-0.010328,-0.000371,-0.001195,-0.003329,-0.005764,-0.007442,0.090105,-0.933808,-0.138725,-0.908991,1,0,0,0,0,0,0,0,0,0,0
1632,-0.002474,-0.00802,-0.014846,-0.020691,-0.02901,-0.001962,-0.002816,-0.013545,-0.015828,-0.026813,-0.006207,-0.01683,-0.021992,-0.03462,-0.048016,-0.001088,-0.003968,-0.010452,-0.01587,-0.02212,-2.1e-05,-0.000427,-0.00064,-0.002901,-0.005503,0.002389,0.005546,0.007146,0.008852,0.004053,-0.005098,-0.007637,-0.013631,-0.018174,-0.025,0.001642,0.003754,0.00384,0.00625,0.006037,0.002572,0.006628,0.013248,0.020298,0.025828,0.004644,0.009349,0.022548,0.027065,0.034135,-0.00065,-0.004691,-0.004613,-0.009361,-0.013431,-0.000805,-0.002893,-0.005275,-0.006916,-0.009691,0.082059,-0.937709,-0.141212,-0.906958,1,0,0,0,0,0,0,0,0,0,0
1633,-0.0055,-0.01227,-0.018067,-0.026318,-0.034061,-0.000846,-0.011488,-0.013751,-0.024646,-0.034018,-0.010536,-0.015655,-0.028179,-0.041465,-0.049779,-0.002856,-0.009287,-0.014661,-0.020859,-0.03258,-0.000402,-0.000614,-0.002856,-0.005437,-0.009012,0.003131,0.004718,0.00641,0.00165,-0.002814,-0.002518,-0.008462,-0.012968,-0.019738,-0.02636,0.002094,0.002179,0.00457,0.004358,0.002412,0.004022,0.010588,0.01758,0.023065,0.03271,0.004666,0.017757,0.022237,0.029248,0.034823,-0.003814,-0.00374,-0.008222,-0.012063,-0.013457,-0.001971,-0.004219,-0.005768,-0.008387,-0.01038,0.074046,-0.948142,-0.144076,-0.912515,1,0,0,0,0,0,0,0,0,0,0
