,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_x_cumsum_5,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,left_elbow_y_cumsum_5,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_x_cumsum_5,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,right_elbow_y_cumsum_5,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_x_cumsum_5,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,left_wrist_y_cumsum_5,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_x_cumsum_5,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_wrist_y_cumsum_5,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,right_forearm_r_cumsum_5,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,left_forearm_r_cumsum_5,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,right_forearm_angle_cumsum_5,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,left_forearm_angle_cumsum_5,shoulder_wrist_right_x,shoulder_wrist_right_y,shoulder_wrist_left_x,shoulder_wrist_left_y,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
196,0.000263,0.004743,0.009661,0.006543,0.005138,0.004567,-0.002415,-0.00628,-0.017785,-0.02402,-0.031749,-0.041981,0.000132,-0.000307,-0.002942,-0.005226,-0.009705,-0.014623,0.000922,0.001054,0.001054,0.001581,0.000659,-0.004611,-0.011198,-0.019102,-0.014447,-0.02222,-0.023625,-0.036931,-0.053003,-0.106313,-0.171393,-0.245869,-0.299707,-0.379672,4.4e-05,0.001142,8.8e-05,-0.001625,-0.0018,-0.001449,-0.003996,-0.00786,-0.01335,-0.01796,-0.020244,-0.022835,-0.004918,-0.008851,-0.014267,-0.019373,-0.020508,-0.017501,-0.030779,-0.054266,-0.083127,-0.103508,-0.110507,-0.092402,-0.000701,-0.01266,-0.024824,-0.029911,-0.056451,-0.087712,0.083954,0.144001,0.18276,0.218609,0.237717,0.269876,0.015697,-0.988283,0.103075,-0.447073,0,0,0,0,1,0,0,0,0,0,0
197,0.004488,0.009416,0.006292,0.004884,0.004312,0.003256,-0.003872,-0.015401,-0.021649,-0.029393,-0.039646,-0.038194,-0.00044,-0.00308,-0.005368,-0.009856,-0.014785,-0.016413,0.000132,0.000132,0.00066,-0.000264,-0.005544,-0.005588,-0.00792,-0.003256,-0.011044,-0.012453,-0.025785,-0.030625,-0.053418,-0.118629,-0.193257,-0.247203,-0.327331,-0.373489,0.0011,4.4e-05,-0.001672,-0.001848,-0.001496,-0.000176,-0.003872,-0.009372,-0.013993,-0.016281,-0.018877,-0.018613,-0.003941,-0.009368,-0.014484,-0.015621,-0.012608,-0.012087,-0.023535,-0.052454,-0.072877,-0.07989,-0.061749,-0.044355,-0.012129,-0.024466,-0.029626,-0.056545,-0.088251,-0.106772,0.060903,0.100215,0.136575,0.155955,0.188573,0.218102,0.013632,-0.987251,0.109058,-0.401996,0,0,0,0,1,0,0,0,0,0,0
198,0.004949,0.001812,0.000398,-0.000177,-0.001237,-0.008572,-0.011577,-0.017851,-0.025628,-0.035924,-0.034466,-0.038222,-0.002651,-0.004949,-0.009456,-0.014405,-0.01604,-0.015686,0.0,0.00053,-0.000398,-0.0057,-0.005744,-0.0057,0.004684,-0.003137,-0.004551,-0.01794,-0.0228,-0.033405,-0.065485,-0.140425,-0.194598,-0.275062,-0.321414,-0.401613,-0.00106,-0.002784,-0.002961,-0.002607,-0.001281,0.00084,-0.005523,-0.010163,-0.012461,-0.015068,-0.014803,-0.016172,-0.00545,-0.010588,-0.011729,-0.008704,-0.00818,-0.009451,-0.02904,-0.049548,-0.056591,-0.038374,-0.020907,0.017769,-0.012705,-0.018018,-0.045738,-0.078388,-0.09746,-0.109596,0.040481,0.077924,0.097881,0.131469,0.161877,0.235276,0.010881,-0.984432,0.118713,-0.324517,0,0,0,0,1,0,0,0,0,0,0
199,-0.003128,-0.004537,-0.00511,-0.006167,-0.01348,-0.018105,-0.006255,-0.014008,-0.024272,-0.022819,-0.026563,-0.032025,-0.002291,-0.006784,-0.011718,-0.013348,-0.012995,-0.011718,0.000529,-0.000396,-0.005683,-0.005727,-0.005683,-0.005727,-0.007797,-0.009207,-0.022554,-0.0274,-0.037972,-0.041012,-0.074711,-0.128718,-0.208935,-0.255145,-0.335098,-0.37981,-0.001718,-0.001894,-0.001542,-0.00022,0.001894,0.004361,-0.004625,-0.006916,-0.009515,-0.009251,-0.010616,-0.01022,-0.005122,-0.00626,-0.003244,-0.002722,-0.003989,-0.003453,-0.020445,-0.027466,-0.009305,0.008109,0.046665,0.068935,-0.0052,-0.032331,-0.064287,-0.082954,-0.094832,-0.102114,0.036647,0.05618,0.089054,0.118816,0.190655,0.247637,0.008254,-0.983154,0.118751,-0.2813,0,0,0,0,1,0,0,0,0,0,0
200,-0.001417,-0.001993,-0.003055,-0.010406,-0.015055,-0.019616,-0.007793,-0.018111,-0.016649,-0.020413,-0.025904,-0.026391,-0.004517,-0.009476,-0.011114,-0.01076,-0.009476,-0.008989,-0.00093,-0.006244,-0.006288,-0.006244,-0.006288,-0.006288,-0.001417,-0.014834,-0.019705,-0.030332,-0.033387,-0.03228,-0.054288,-0.134923,-0.181373,-0.261742,-0.306687,-0.339897,-0.000177,0.000177,0.001506,0.003631,0.006111,0.007085,-0.002303,-0.004915,-0.004649,-0.006022,-0.005624,-0.004959,-0.001144,0.001888,0.002413,0.001139,0.001678,0.00238,-0.007057,0.011198,0.028703,0.06746,0.089846,0.107489,-0.028134,-0.061273,-0.08063,-0.092947,-0.100498,-0.103327,0.020256,0.054346,0.085209,0.159704,0.218794,0.287198,0.007278,-0.983829,0.11458,-0.250683,0,0,0,0,1,0,0,0,0,0,0
201,-0.00058,-0.001649,-0.009049,-0.01373,-0.018322,-0.022423,-0.010387,-0.008916,-0.012705,-0.018233,-0.018723,-0.020818,-0.004993,-0.006642,-0.006286,-0.004993,-0.004502,-0.002898,-0.005349,-0.005394,-0.005349,-0.005394,-0.005394,-0.004993,-0.013507,-0.018411,-0.02911,-0.032186,-0.031071,-0.027817,-0.081177,-0.12794,-0.208849,-0.254096,-0.28753,-0.320473,0.000357,0.001694,0.003834,0.00633,0.007311,0.009673,-0.00263,-0.002363,-0.003745,-0.003343,-0.002675,0.006196,0.003053,0.003581,0.002298,0.002841,0.003548,0.012052,0.018379,0.036,0.075018,0.097555,0.115316,0.132511,-0.03473,-0.055017,-0.067926,-0.07584,-0.078805,-0.079113,0.035728,0.068073,0.146147,0.208075,0.279766,0.365493,0.004963,-0.992207,0.108517,-0.220623,0,0,0,0,1,0,0,0,0,0,0
202,-0.001067,-0.008449,-0.013118,-0.017698,-0.021789,-0.03882,0.001467,-0.002312,-0.007826,-0.008315,-0.010405,-0.013918,-0.001645,-0.00129,0.0,0.000489,0.00209,0.00378,-4.4e-05,0.0,-4.4e-05,-4.4e-05,0.000356,0.0004,-0.004891,-0.015564,-0.018632,-0.01752,-0.014274,-0.011828,-0.046646,-0.127354,-0.172488,-0.205839,-0.2387,-0.316295,0.001334,0.003468,0.005959,0.006937,0.009294,0.01045,0.000267,-0.001112,-0.000711,-4.4e-05,0.008805,0.00587,0.000527,-0.000752,-0.000211,0.000494,0.008977,0.005963,0.017578,0.056499,0.078979,0.096696,0.113848,0.160961,-0.019936,-0.032621,-0.040398,-0.043312,-0.043614,-0.041545,0.031785,0.108508,0.169364,0.239814,0.324057,0.614344,0.003584,-0.990625,0.099027,-0.149603,0,0,0,0,1,0,0,0,0,0,0
203,-0.007371,-0.012034,-0.016607,-0.020693,-0.0377,-0.049112,-0.003774,-0.009281,-0.009769,-0.011856,-0.015364,-0.015497,0.000355,0.001643,0.002131,0.00373,0.005417,0.007282,4.4e-05,0.0,0.0,0.0004,0.000444,0.00151,-0.010657,-0.013721,-0.012611,-0.009369,-0.006927,-0.00222,-0.080595,-0.125666,-0.158969,-0.191784,-0.269271,-0.31896,0.002131,0.004618,0.005595,0.007948,0.009103,0.008437,-0.001377,-0.000977,-0.000311,0.008526,0.005595,0.005639,-0.001278,-0.000737,-3.2e-05,0.008438,0.005429,0.004206,0.038866,0.061315,0.079007,0.096135,0.143182,0.177649,-0.012561,-0.020262,-0.023148,-0.023447,-0.021398,-0.004054,0.075972,0.136233,0.205993,0.289412,0.576859,0.877745,0.004205,-0.991828,0.092198,-0.101626,0,0,0,0,1,0,0,0,0,0,0
204,-0.004663,-0.009238,-0.013324,-0.030333,-0.041747,-0.05738,-0.005507,-0.005996,-0.008083,-0.011591,-0.011725,-0.011281,0.001288,0.001776,0.003375,0.005063,0.006928,0.00795,-4.4e-05,-4.4e-05,0.000355,0.0004,0.001466,0.003864,-0.003064,-0.001954,0.001288,0.003731,0.008438,0.019408,-0.045078,-0.078387,-0.111207,-0.188706,-0.238403,-0.264828,0.002487,0.003464,0.005818,0.006973,0.006306,0.006262,0.0004,0.001066,0.009904,0.006973,0.007017,0.011725,0.000541,0.001245,0.009717,0.006707,0.005485,0.007706,0.022452,0.040148,0.057278,0.104332,0.138804,0.151354,-0.007709,-0.010598,-0.010898,-0.008846,0.008517,0.017386,0.060327,0.130165,0.213676,0.501442,0.802661,1.158047,0.003456,-0.998264,0.078739,-0.076922,0,0,0,0,1,0,0,0,0,0,0
205,-0.004571,-0.008653,-0.025649,-0.037054,-0.052674,-0.063857,-0.000488,-0.002574,-0.00608,-0.006213,-0.005769,0.00426,0.000488,0.002086,0.003772,0.005636,0.006656,0.00923,0.0,0.000399,0.000444,0.001509,0.003905,0.005991,0.001109,0.004349,0.00679,0.011493,0.022454,0.034525,-0.033282,-0.066076,-0.143512,-0.193169,-0.219573,-0.243492,0.000976,0.003328,0.004482,0.003816,0.003772,0.008076,0.000666,0.009496,0.006568,0.006612,0.011316,0.025783,0.000704,0.009169,0.006162,0.00494,0.007159,0.019636,0.017681,0.034798,0.081814,0.116259,0.128798,0.151747,-0.002873,-0.003171,-0.00113,0.016135,0.024954,0.018885,0.069446,0.152489,0.438642,0.738173,1.091566,1.499629,-0.001066,-1.01591,0.067286,-0.052985,0,0,0,0,1,0,0,0,0,0,0
