,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_x_cumsum_5,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,left_elbow_y_cumsum_5,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_x_cumsum_5,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,right_elbow_y_cumsum_5,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_x_cumsum_5,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,left_wrist_y_cumsum_5,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_x_cumsum_5,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_wrist_y_cumsum_5,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,right_forearm_r_cumsum_5,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,left_forearm_r_cumsum_5,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,right_forearm_angle_cumsum_5,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,left_forearm_angle_cumsum_5,shoulder_wrist_right_x,shoulder_wrist_right_y,shoulder_wrist_left_x,shoulder_wrist_left_y,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
287,0.005897,0.011794,0.013166,0.014538,0.015169,0.016689,0.069316,0.075027,0.087414,0.129508,0.154394,0.161848,-0.004562,-0.006639,-0.007158,-0.006861,-0.00471,-0.004784,0.01591,0.016022,0.011608,0.013648,0.014872,0.017283,0.048844,0.057374,0.05971,0.077327,0.081073,0.082853,0.120645,0.135924,0.138743,0.2167,0.239954,0.247594,-0.002225,-0.002299,-0.000223,0.001187,0.001558,-0.002596,-0.002188,-3.7e-05,-0.002707,0.001335,0.005192,0.019174,0.013845,0.013931,0.01468,0.014174,0.011095,0.000424,0.050128,0.059761,0.050226,0.086814,0.08539,0.085593,-0.020438,-0.015005,-0.009198,-0.004916,-0.003444,0.006787,-0.228031,-0.24522,-0.254232,-0.37573,-0.408015,-0.410471,-0.435368,0.199621,-0.080072,-1.054604,0,0,0,0,0,0,0,0,0,0,1
288,0.005901,0.007274,0.008647,0.009278,0.0108,0.011171,0.005715,0.018111,0.060233,0.085136,0.092595,0.090703,-0.002078,-0.002598,-0.002301,-0.000148,-0.000223,-0.00386,0.000111,-0.004305,-0.002264,-0.001039,0.001373,0.013769,0.008536,0.010874,0.028502,0.032251,0.034032,0.026795,0.01529,0.018111,0.096121,0.11939,0.127036,0.10384,-7.4e-05,0.002004,0.003414,0.003785,-0.000371,-0.017999,0.002153,-0.00052,0.003526,0.007385,0.021377,0.030061,8.6e-05,0.000836,0.000329,-0.002752,-0.013431,-0.021444,0.00964,9.8e-05,0.036711,0.035286,0.035489,0.01375,0.005459,0.011294,0.015595,0.017074,0.027355,0.009558,-0.017272,-0.026327,-0.148403,-0.180842,-0.18331,-0.127294,-0.418063,0.19174,-0.072596,-1.029245,0,0,0,0,0,0,0,0,0,0,1
289,0.001374,0.002747,0.003378,0.0049,0.005271,0.004974,0.012399,0.054533,0.079442,0.086904,0.08501,0.092509,-0.00052,-0.000223,0.00193,0.001856,-0.001782,-0.008241,-0.004418,-0.002376,-0.001151,0.001262,0.013661,0.020306,0.002339,0.019972,0.023721,0.025503,0.018264,0.022088,0.002821,0.080853,0.104129,0.111776,0.088574,0.114931,0.002079,0.00349,0.003861,-0.000297,-0.01793,-0.023536,-0.002673,0.001374,0.005234,0.019229,0.027916,0.033522,0.00075,0.000243,-0.002839,-0.013521,-0.021536,-0.020204,-0.009545,0.027078,0.025653,0.025856,0.004111,0.023181,0.005846,0.010156,0.011638,0.021938,0.004108,0.003844,-0.009072,-0.131381,-0.163883,-0.166355,-0.110232,-0.136706,-0.412776,0.18731,-0.076535,-1.055269,0,0,0,0,0,0,0,0,0,0,1
290,0.001374,0.002006,0.003529,0.0039,0.003603,0.002749,0.042158,0.067081,0.074547,0.072652,0.080155,0.06853,0.000297,0.002451,0.002377,-0.001263,-0.007726,-0.014003,0.002043,0.003269,0.005683,0.018089,0.024737,0.025406,0.017643,0.021395,0.023177,0.015935,0.01976,0.015006,0.078075,0.101364,0.109016,0.085801,0.112173,0.09635,0.001411,0.001783,-0.002377,-0.02002,-0.025629,-0.031052,0.004049,0.007912,0.021915,0.030606,0.036215,0.039669,-0.000507,-0.003591,-0.014279,-0.022298,-0.020966,-0.022212,0.036644,0.035217,0.035421,0.013664,0.032744,0.028325,0.004327,0.005815,0.016155,-0.001745,-0.002009,0.001707,-0.122792,-0.155422,-0.157905,-0.10156,-0.128138,-0.093194,-0.407024,0.18454,-0.071788,-1.038359,0,0,0,0,0,0,0,0,0,0,1
291,0.000632,0.002156,0.002528,0.002231,0.001376,0.001227,0.024946,0.032418,0.030522,0.038032,0.026396,0.031377,0.002156,0.002082,-0.001561,-0.00803,-0.014313,-0.014202,0.001227,0.003643,0.01606,0.022715,0.023384,0.023756,0.003755,0.005539,-0.00171,0.002119,-0.00264,0.002156,0.02331,0.030968,0.007733,0.034128,0.018291,0.042456,0.000372,-0.003792,-0.021451,-0.027065,-0.032493,-0.031563,0.003866,0.017882,0.026581,0.032195,0.035653,0.037772,-0.003087,-0.013784,-0.021811,-0.020477,-0.021725,-0.022286,-0.001427,-0.001224,-0.023001,-0.003903,-0.008326,0.011115,0.001497,0.011903,-0.00611,-0.006376,-0.002637,-5.4e-05,-0.032836,-0.035334,0.021367,-0.00538,0.029785,-0.00984,-0.406173,0.181779,-0.076357,-1.057898,0,0,0,0,0,0,0,0,0,0,1
292,0.001526,0.001898,0.0016,0.000744,0.000595,0.000595,0.007481,0.005583,0.013101,0.001452,0.006439,-0.121854,-7.4e-05,-0.003722,-0.010198,-0.016488,-0.016376,-0.015483,0.002419,0.01485,0.021512,0.022182,0.022555,0.02289,0.001786,-0.005471,-0.001638,-0.006402,-0.0016,-0.07976,0.007667,-0.015595,0.010831,-0.005025,0.019168,-0.294437,-0.004168,-0.021847,-0.027467,-0.032901,-0.031971,-0.031078,0.014031,0.022741,0.028361,0.031822,0.033943,0.039191,-0.010709,-0.018745,-0.01741,-0.018659,-0.019221,-0.022477,0.000204,-0.021597,-0.002478,-0.006906,0.012557,-0.170258,0.010489,-0.007668,-0.007936,-0.004167,-0.001563,0.003471,-0.002518,0.054632,0.027673,0.063117,0.023178,0.385858,-0.406385,0.175405,-0.000594,-0.750406,0,0,0,0,0,0,0,0,0,0,1
293,0.000372,7.4e-05,-0.000782,-0.000931,-0.000931,0.003948,-0.001899,0.005624,-0.006033,-0.001043,-0.129419,-0.112659,-0.00365,-0.01013,-0.016424,-0.016312,-0.015419,-0.013854,0.012439,0.019106,0.019776,0.020148,0.020484,0.020633,-0.007262,-0.003426,-0.008193,-0.003389,-0.081599,-0.07065,-0.023277,0.003166,-0.0127,0.011508,-0.3023,-0.239993,-0.01769,-0.023314,-0.028751,-0.02782,-0.026927,-0.010502,0.008715,0.014338,0.017802,0.019925,0.025176,0.018212,-0.008041,-0.006705,-0.007955,-0.008517,-0.011775,0.004121,-0.021815,-0.002684,-0.007115,0.012361,-0.170572,-0.126198,-0.018239,-0.018508,-0.014722,-0.012106,-0.00705,-0.000506,0.057409,0.030328,0.065932,0.025813,0.390137,0.370197,-0.422219,0.182168,-0.007374,-0.815237,0,0,0,0,0,0,0,0,0,0,1
294,-0.000298,-0.001155,-0.001304,-0.001304,0.003578,0.001491,0.007528,-0.004137,0.000857,-0.127603,-0.110833,-0.074534,-0.006484,-0.012783,-0.012671,-0.011776,-0.010211,0.000671,0.006671,0.007342,0.007714,0.00805,0.008199,0.006186,0.003839,-0.000932,0.003876,-0.074385,-0.063429,-0.033354,0.02646,0.010584,0.034808,-0.279206,-0.216858,-0.08523,-0.005627,-0.011068,-0.010137,-0.009242,0.007193,0.011851,0.005627,0.009093,0.011217,0.016472,0.009503,0.010286,0.001337,8.6e-05,-0.000476,-0.003736,0.01217,0.005626,0.019144,0.01471,0.034199,-0.148854,-0.104451,-0.011351,-0.00027,0.003533,0.00616,0.01124,0.017814,0.014675,-0.027205,0.008562,-0.031741,0.334257,0.314225,0.152492,-0.425669,0.180608,-0.038139,-0.943435,0,0,0,0,0,0,0,0,0,0,1
295,-0.000858,-0.001007,-0.001007,0.003879,0.00179,-0.002163,-0.011674,-0.006676,-0.135242,-0.118458,-0.08213,-0.090186,-0.006303,-0.006191,-0.005296,-0.00373,0.007161,0.006341,0.000671,0.001044,0.00138,0.001529,-0.000485,-0.000112,-0.004774,3.7e-05,-0.078288,-0.067323,-0.037223,-0.041923,-0.015889,0.008355,-0.305917,-0.243518,-0.111782,-0.153667,-0.005445,-0.004513,-0.003618,0.01283,0.017493,0.017194,0.003469,0.005595,0.010854,0.003879,0.004662,0.005445,-0.001252,-0.001815,-0.005078,0.010842,0.004292,0.004421,-0.004438,0.015067,-0.168137,-0.123697,-0.03052,-0.064326,0.003826,0.006468,0.011577,0.018189,0.015032,0.016048,0.035974,-0.004562,0.363552,0.343405,0.180736,0.189424,-0.423381,0.179092,-0.038824,-0.898626,0,0,0,0,0,0,0,0,0,0,1
296,-0.000149,-0.000149,0.004734,0.002646,-0.001305,-0.001193,0.004995,-0.123486,-0.106713,-0.070409,-0.07846,-0.095531,0.000112,0.001006,0.002572,0.013456,0.012636,0.007045,0.000373,0.000708,0.000857,-0.001155,-0.000783,-7.5e-05,0.004808,-0.073466,-0.062507,-0.032428,-0.037124,-0.039808,0.024228,-0.289837,-0.227479,-0.09583,-0.137688,-0.154945,0.000932,0.001826,0.018264,0.022923,0.022625,0.014611,0.002125,0.00738,0.00041,0.001193,0.001975,0.004473,-0.000563,-0.003823,0.012086,0.005541,0.005669,0.002665,0.019492,-0.163591,-0.119181,-0.026065,-0.059849,-0.059964,0.00263,0.007716,0.014297,0.011155,0.012166,0.011829,-0.04035,0.326068,0.306014,0.144095,0.152742,0.166501,-0.414873,0.176478,-0.037585,-0.880473,0,0,0,0,0,0,0,0,0,0,1
297,0.0,0.004863,0.002784,-0.001151,-0.001039,-0.001039,-0.127954,-0.11125,-0.075095,-0.083113,-0.100114,-0.261923,0.000891,0.00245,0.013289,0.012473,0.006904,0.002376,0.000334,0.000483,-0.001522,-0.001151,-0.000445,-0.016778,-0.077953,-0.06704,-0.037083,-0.041761,-0.044433,-0.157502,-0.312778,-0.250675,-0.119565,-0.161252,-0.178438,-0.685616,0.000891,0.017261,0.021901,0.021604,0.013623,0.008352,0.005234,-0.001708,-0.000928,-0.000148,0.002339,0.007795,-0.003247,0.012597,0.006078,0.006206,0.003215,-0.011147,-0.182333,-0.138104,-0.04537,-0.079016,-0.07913,-0.352951,0.004942,0.011336,0.008283,0.009266,0.008938,0.030252,0.356035,0.336549,0.179218,0.187621,0.20099,0.390049,-0.409081,0.171082,0.071885,-0.377389,0,0,0,0,0,0,0,0,0,0,1
298,0.00486,0.002782,-0.00115,-0.001039,-0.001039,0.0,0.016695,0.052829,0.044816,0.027824,-0.133891,-0.18186,0.001558,0.012391,0.011575,0.00601,0.001484,-0.005973,0.000148,-0.001855,-0.001484,-0.000779,-0.017103,-0.030867,0.010907,0.040846,0.036172,0.033501,-0.079504,-0.095568,0.062067,0.193101,0.151439,0.134262,-0.372625,-0.452314,0.016361,0.020998,0.020701,0.012725,0.007457,0.00575,-0.006938,-0.006158,-0.005379,-0.002894,0.00256,0.005157,0.015835,0.00932,0.009448,0.006458,-0.007895,-0.012937,0.044203,0.136884,0.103257,0.103143,-0.170521,-0.167371,0.006369,0.003328,0.004307,0.00398,0.025208,0.043648,-0.019408,-0.176107,-0.167739,-0.154423,0.033877,0.034783,-0.407043,0.168663,0.087534,-0.298123,0,0,0,0,0,0,0,0,0,0,1
299,-0.002075,-0.006003,-0.005892,-0.005892,-0.004854,0.001519,0.036093,0.028089,0.011117,-0.150411,-0.198325,-0.144445,0.01082,0.010005,0.004447,-7.4e-05,-0.007522,-0.009746,-0.002001,-0.00163,-0.000926,-0.017231,-0.030979,-0.028311,0.029904,0.025235,0.022567,-0.090306,-0.106351,-0.081005,0.130883,0.089268,0.072111,-0.434188,-0.513785,-0.335841,0.004632,0.004336,-0.003632,-0.008893,-0.010598,-0.014007,0.000778,0.001556,0.004039,0.009486,0.01208,0.01586,-0.006507,-0.00638,-0.009366,-0.023703,-0.028738,-0.030346,0.092574,0.058986,0.058872,-0.214475,-0.211329,-0.152967,-0.003016,-0.002045,-0.002369,0.018687,0.036978,0.037228,-0.155433,-0.147132,-0.133924,0.052854,0.053752,0.046326,-0.403414,0.164891,0.062446,-0.474139,0,0,0,0,0,0,0,0,0,0,1
300,-0.003917,-0.003807,-0.003807,-0.002772,0.003585,0.003363,-0.007983,-0.024909,-0.186004,-0.233789,-0.180054,-0.101262,-0.000813,-0.006357,-0.010865,-0.018294,-0.020511,-0.020437,0.00037,0.001072,-0.015189,-0.0289,-0.026239,-0.010163,-0.004657,-0.007317,-0.119888,-0.13589,-0.110612,-0.044977,-0.041503,-0.058614,-0.563555,-0.642939,-0.465472,-0.132195,-0.000296,-0.008241,-0.013489,-0.015189,-0.018589,-0.019402,0.000776,0.003252,0.008685,0.011272,0.015041,0.015854,0.000127,-0.002851,-0.01715,-0.022171,-0.023775,-0.015546,-0.033497,-0.033611,-0.306225,-0.303088,-0.244882,-0.027173,0.000953,0.000635,0.021299,0.03925,0.039494,0.025501,0.008147,0.021108,0.204409,0.20529,0.198002,0.016968,-0.402371,0.164016,-0.001729,-0.804594,0,0,0,0,0,0,0,0,0,0,1
301,0.000111,0.000111,0.001142,0.007477,0.007256,0.007146,-0.01687,-0.177434,-0.225062,-0.171504,-0.092971,-0.06273,-0.005525,-0.010019,-0.017423,-0.019633,-0.019559,-0.019191,0.0007,-0.015508,-0.029173,-0.026521,-0.010498,-0.000221,-0.002652,-0.114851,-0.130801,-0.105606,-0.040187,-0.018307,-0.017055,-0.520331,-0.599452,-0.422571,-0.090393,-0.035693,-0.00792,-0.01315,-0.014844,-0.018233,-0.019044,-0.01897,0.002468,0.007883,0.010461,0.014218,0.015029,0.015139,-0.002968,-0.01722,-0.022225,-0.023823,-0.015622,-0.009622,-0.000113,-0.271828,-0.268701,-0.210687,0.006303,0.028294,-0.000311,0.019881,0.037421,0.03766,0.023987,0.014198,0.012665,0.191775,0.192636,0.185514,0.00862,-0.128823,-0.402366,0.163889,-0.022251,-0.858871,0,0,0,0,0,0,0,0,0,0,1
