,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_x_cumsum_5,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,left_elbow_y_cumsum_5,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_x_cumsum_5,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,right_elbow_y_cumsum_5,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_x_cumsum_5,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,left_wrist_y_cumsum_5,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_x_cumsum_5,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_wrist_y_cumsum_5,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,right_forearm_r_cumsum_5,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,left_forearm_r_cumsum_5,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,right_forearm_angle_cumsum_5,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,left_forearm_angle_cumsum_5,shoulder_wrist_right_x,shoulder_wrist_right_y,shoulder_wrist_left_x,shoulder_wrist_left_y,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
211,0.000788,0.001253,0.00204,0.001933,0.002613,0.004868,0.000752,0.000895,0.000895,0.00068,0.001682,0.007982,-0.005226,-0.004976,-0.002649,0.0,-0.002828,-0.01303,0.001289,0.008627,0.015142,0.039769,0.120776,0.156679,-3.6e-05,7.2e-05,-0.000501,-0.007982,-0.008842,-0.006694,0.002219,0.003329,-0.000573,-0.017683,-0.024628,-0.010918,-0.000966,0.004689,0.007804,0.013173,0.011741,0.003365,0.00988,0.022909,0.040091,0.079431,0.138459,0.20869,-0.006894,-0.010572,-0.020382,-0.03327,-0.012155,-0.043634,0.001543,0.002541,-0.001197,-0.017112,-0.024787,-0.01743,0.043398,0.085947,0.110175,0.148045,0.115314,0.183328,0.003498,0.00486,0.014022,0.057173,0.067509,0.063965,-0.102547,-0.092762,0.012724,-0.946184,1,0,0,0,0,0,0,0,0,0,0
212,0.000466,0.001254,0.001146,0.001827,0.004084,0.00541,0.000143,0.000143,-7.2e-05,0.000931,0.007237,0.00867,0.000251,0.002579,0.00523,0.0024,-0.00781,-0.018844,0.007344,0.013864,0.038512,0.119583,0.155515,0.158417,0.000107,-0.000466,-0.007953,-0.008813,-0.006663,-0.000107,0.001111,-0.002794,-0.019919,-0.026869,-0.013148,0.01064,0.00566,0.008777,0.014151,0.012718,0.004335,-0.041664,0.01304,0.030236,0.069607,0.128682,0.198971,0.210685,-0.003681,-0.013499,-0.026397,-0.005265,-0.03677,-0.056732,0.000999,-0.002743,-0.01867,-0.026352,-0.018988,0.002553,0.04279,0.067154,0.105238,0.072322,0.14072,0.032057,0.00137,0.010584,0.053978,0.064372,0.060809,0.022686,-0.059078,-0.102139,0.005854,-0.972118,1,0,0,0,0,0,0,0,0,0,0
213,0.000788,0.000681,0.001361,0.003619,0.004944,0.007631,0.0,-0.000215,0.000788,0.007094,0.008527,0.008312,0.002329,0.00498,0.00215,-0.008061,-0.019096,-0.026119,0.006521,0.03117,0.112249,0.148184,0.151086,0.158467,-0.000573,-0.008061,-0.008921,-0.006771,-0.000215,0.006986,-0.003905,-0.021031,-0.027982,-0.01426,0.00953,0.018416,0.003117,0.008491,0.007058,-0.001326,-0.047329,-0.08158,0.017197,0.056572,0.115653,0.185947,0.197663,0.339828,-0.009819,-0.022718,-0.001584,-0.033092,-0.053056,-0.189454,-0.003742,-0.019671,-0.027353,-0.019989,0.001555,0.010117,0.024379,0.062487,0.029551,0.097992,-0.010739,0.010957,0.009219,0.052641,0.063042,0.059476,0.021329,-0.00995,-0.03028,-0.244469,-0.004423,-0.983236,1,0,0,0,0,0,0,0,0,0,0
214,-0.000108,0.000574,0.002832,0.004159,0.006848,0.007135,-0.000215,0.000789,0.007099,0.008533,0.008318,0.007565,0.002653,-0.000179,-0.010397,-0.021439,-0.028466,-0.038684,0.024666,0.105799,0.141758,0.144662,0.152048,0.172376,-0.007493,-0.008353,-0.006202,0.000359,0.007565,0.009931,-0.017137,-0.024092,-0.010361,0.013444,0.022336,0.04399,0.005378,0.003944,-0.004446,-0.050479,-0.084754,-0.056144,0.039401,0.098521,0.168862,0.180586,0.322846,0.357408,-0.012908,0.00824,-0.023288,-0.043266,-0.179755,-0.176151,-0.015939,-0.023627,-0.016257,0.0053,0.013868,0.035969,0.038286,0.005196,0.073957,-0.035283,-0.013485,0.002299,0.043625,0.054074,0.050492,0.012167,-0.019259,-0.04817,-0.062388,-0.279524,-0.014464,-1.005877,1,0,0,0,0,0,0,0,0,0,0
215,0.000681,0.00294,0.004267,0.006956,0.007242,0.007207,0.001004,0.007314,0.008748,0.008533,0.00778,0.007959,-0.002832,-0.013051,-0.024093,-0.031121,-0.041339,-0.041124,0.081136,0.117097,0.120001,0.127387,0.147716,0.163348,-0.00086,0.001291,0.007852,0.015058,0.017425,-0.054174,-0.006956,0.006776,0.030583,0.039475,0.06113,-0.138824,-0.001434,-0.009824,-0.05586,-0.090135,-0.061524,-0.055931,0.059122,0.129467,0.141191,0.283457,0.318019,0.458851,0.021149,-0.010381,-0.030359,-0.166854,-0.16325,-0.255091,-0.007688,-0.000318,0.02124,0.029808,0.051911,-0.12634,-0.0331,0.035681,-0.07359,-0.051786,-0.035998,-0.022994,0.010452,0.006869,-0.031468,-0.062902,-0.091822,0.225328,-0.071672,-0.41962,0.049774,-0.806034,1,0,0,0,0,0,0,0,0,0,0
216,0.002257,0.003583,0.006271,0.006557,0.006522,-0.001505,0.006307,0.00774,0.007525,0.006772,0.006952,0.005124,-0.010212,-0.021249,-0.028272,-0.038485,-0.03827,-0.047694,0.035941,0.038843,0.046225,0.066542,0.082166,0.078475,0.00215,0.008707,0.01591,0.018275,-0.053284,-0.137743,0.013724,0.037517,0.046404,0.068047,-0.131795,-0.372415,-0.008385,-0.054395,-0.088651,-0.060057,-0.054467,-0.05375,0.070305,0.082022,0.224209,0.258752,0.399505,0.483498,-0.031512,-0.051479,-0.187897,-0.184296,-0.276085,-0.297481,0.007365,0.028912,0.037475,0.059565,-0.118586,-0.212049,0.068511,-0.040332,-0.018613,-0.002887,0.010067,0.012738,-0.00357,-0.041756,-0.073067,-0.101873,0.214034,0.283017,-0.076468,-0.503272,0.126712,-0.565906,1,0,0,0,0,0,0,0,0,0,0
217,0.001326,0.004014,0.004301,0.004265,-0.003764,-0.015054,0.001434,0.001219,0.000466,0.000645,-0.001183,-0.005878,-0.01104,-0.018065,-0.02828,-0.028065,-0.037492,-0.03975,0.002903,0.010287,0.03061,0.046237,0.042546,0.048675,0.006559,0.013764,0.016129,-0.055449,-0.139931,-0.158462,0.0238,0.032689,0.054338,-0.145558,-0.386244,-0.35205,-0.046022,-0.080288,-0.051686,-0.046094,-0.045377,-0.041972,0.011721,0.153946,0.188498,0.32929,0.413306,0.494419,-0.019972,-0.156428,-0.152825,-0.244639,-0.266041,-0.246918,0.021552,0.030118,0.052214,-0.125985,-0.219474,-0.204195,-0.109051,-0.087291,-0.071534,-0.058556,-0.05588,-0.053699,-0.038259,-0.06963,-0.098491,0.218019,0.287132,0.282971,-0.087091,-0.58172,0.135616,-0.602,1,0,0,0,0,0,0,0,0,0,0
218,0.002694,0.002981,0.002945,-0.0051,-0.016413,-0.021584,-0.000215,-0.00097,-0.00079,-0.002622,-0.007326,0.005567,-0.007039,-0.017275,-0.017059,-0.026504,-0.028767,-0.030275,0.007398,0.027761,0.04342,0.039721,0.045862,0.039003,0.007219,0.009589,-0.062131,-0.14678,-0.165348,0.012714,0.008907,0.030599,-0.169693,-0.410855,-0.376593,-0.028192,-0.034334,-0.005674,-7.2e-05,0.000646,0.004058,0.002478,0.142506,0.177127,0.318197,0.40238,0.483653,0.565393,-0.136725,-0.133115,-0.225111,-0.246556,-0.227394,-0.17576,0.008583,0.030722,-0.147829,-0.241503,-0.226194,-0.036292,0.022063,0.038039,0.051198,0.053912,0.056123,0.062337,-0.031808,-0.061071,0.259847,0.329924,0.325705,-0.014178,-0.092611,-0.667613,-0.053389,-0.950471,1,0,0,0,0,0,0,0,0,0,0
219,0.000288,0.000252,-0.007804,-0.019132,-0.02431,-0.031359,-0.000755,-0.000575,-0.002409,-0.00712,0.00579,0.008307,-0.010249,-0.010033,-0.019491,-0.021757,-0.023267,-0.024166,0.02039,0.03607,0.032366,0.038515,0.031647,0.027295,0.002373,-0.069443,-0.154205,-0.172797,0.005502,0.045995,0.021721,-0.178839,-0.420323,-0.386016,-0.037149,-0.003201,0.028698,0.034308,0.035027,0.038443,0.036861,0.026935,0.034667,0.175926,0.260221,0.341603,0.423452,0.492211,0.003615,-0.088505,-0.109978,-0.09079,-0.039087,0.013496,0.022169,-0.156621,-0.25042,-0.23509,-0.044934,-0.012567,0.016126,0.029409,0.032148,0.03438,0.040652,0.055752,-0.029539,0.294397,0.365132,0.360873,0.017796,-0.188512,-0.090128,-0.741831,-0.103082,-0.98983,1,0,0,0,0,0,0,0,0,0,0
220,-3.6e-05,-0.008095,-0.019429,-0.02461,-0.031662,-0.040729,0.00018,-0.001655,-0.006368,0.006548,0.009067,0.007268,0.000216,-0.009247,-0.011513,-0.013025,-0.013924,-0.012377,0.015687,0.011981,0.018134,0.011262,0.006908,0.005253,-0.071851,-0.156654,-0.175256,0.00313,0.043643,0.062388,-0.200657,-0.442259,-0.407935,-0.058898,-0.024934,-0.031302,0.005613,0.006332,0.00975,0.008167,-0.001763,-0.024322,0.141327,0.225663,0.307085,0.388974,0.457766,0.519831,-0.092164,-0.113647,-0.094451,-0.042722,0.009886,0.056227,-0.178877,-0.272722,-0.257385,-0.067136,-0.034753,-0.036294,0.013328,0.016076,0.018316,0.02461,0.039761,0.076944,0.32504,0.396016,0.391743,0.047496,-0.159515,-0.308356,-0.07772,-0.831005,-0.138766,-1.012023,1,0,0,0,0,0,0,0,0,0,0
221,-0.008068,-0.019413,-0.024599,-0.031658,-0.040734,-0.044047,-0.001837,-0.006555,0.006375,0.008896,0.007095,-0.017432,-0.009472,-0.011741,-0.013254,-0.014154,-0.012606,-0.013542,-0.00371,0.002449,-0.00443,-0.008788,-0.010445,-0.01311,-0.084889,-0.10351,0.075057,0.115611,0.134375,0.138481,-0.241846,-0.207487,0.141902,0.175901,0.169527,0.150726,0.00072,0.004142,0.002557,-0.007383,-0.029965,-0.058274,0.084421,0.165925,0.247897,0.316759,0.378887,0.43201,-0.021505,-0.002289,0.049492,0.102153,0.148541,0.193252,-0.093939,-0.078587,0.111854,0.14427,0.142727,0.149488,0.002768,0.005023,0.011362,0.026621,0.064068,0.130928,0.071481,0.067177,-0.279515,-0.487996,-0.637894,-0.673487,-0.056349,-0.891154,-0.153856,-0.996466,1,0,0,0,0,0,0,0,0,0,0
222,-0.011378,-0.016579,-0.023659,-0.032762,-0.036085,-0.039625,-0.004732,0.008236,0.010764,0.008958,-0.01564,-0.022323,-0.002276,-0.003793,-0.004696,-0.003143,-0.004082,-0.01322,0.006177,-0.000722,-0.005093,-0.006755,-0.009428,-0.011378,-0.018674,0.160413,0.201085,0.219904,0.224022,0.244105,0.034459,0.384868,0.418966,0.412573,0.393718,0.38541,0.003431,0.001842,-0.008127,-0.030775,-0.059166,-0.086076,0.081742,0.163953,0.233016,0.295324,0.348603,0.364749,0.019272,0.071204,0.124019,0.170542,0.215383,0.229165,0.015397,0.206394,0.238904,0.237357,0.244137,0.246831,0.002302,0.008771,0.024344,0.062563,0.1308,0.1816,-0.004392,-0.358225,-0.571,-0.723985,-0.760311,-0.898911,-0.037987,-0.92433,-0.190983,-1.002592,1,0,0,0,0,0,0,0,0,0,0
223,-0.005215,-0.012312,-0.021438,-0.024769,-0.028318,-0.030274,0.013,0.015535,0.013725,-0.010936,-0.017636,-0.028427,-0.001521,-0.002426,-0.000869,-0.001811,-0.010972,-0.019446,-0.006917,-0.011298,-0.012964,-0.015644,-0.017599,-0.013906,0.179542,0.220318,0.239185,0.243313,0.263447,0.269024,0.351299,0.385484,0.379074,0.360171,0.351842,0.335728,-0.001593,-0.011588,-0.034293,-0.062757,-0.089735,-0.116134,0.08242,0.151659,0.214126,0.267539,0.283726,0.319794,0.052064,0.105013,0.151654,0.196609,0.210427,0.239504,0.191482,0.224075,0.222524,0.229321,0.232022,0.228463,0.006585,0.022437,0.061341,0.130802,0.182512,0.256189,-0.360175,-0.576764,-0.732492,-0.769469,-0.910554,-0.961203,-0.021279,-0.967554,-0.212552,-0.990547,1,0,0,0,0,0,0,0,0,0,0
