,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,shoulder_wrist_right_x,shoulder_wrist_right_y,shoulder_wrist_left_x,shoulder_wrist_left_y,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
6226,-0.002423,-0.007414,-0.013357,-0.041051,0.025012,0.078208,0.10596,0.20716,0.001846,0.005222,0.007356,0.012001,-0.000779,-0.004847,-0.005048,-0.00401,-0.011309,-0.036378,-0.047917,-0.079391,0.028444,0.091997,0.142915,0.24224,0.002856,0.006145,0.008597,0.012261,-0.000462,-0.002106,-0.002221,-0.002366,0.000345,0.002765,0.002861,0.001651,0.003108,0.013485,0.036819,0.035107,-0.001354,-0.001144,-0.001582,-0.000275,0.00351,0.011678,0.014172,0.016484,-0.017547,-1.075709,-0.213592,-0.812831,1,0,0,0,0,0,0,0,0,0,0
6227,-0.0026,-0.008955,-0.024179,-0.053154,0.02805,0.076669,0.142533,0.211633,0.001878,0.004738,0.007742,0.011093,-0.0026,-0.004275,-0.003958,0.000578,-0.012046,-0.034232,-0.056649,-0.076726,0.027328,0.10625,0.173386,0.242023,0.001618,0.004911,0.007915,0.010486,-0.001416,-0.001762,-0.001791,-0.001935,0.001177,0.002517,0.002171,-0.002529,-0.00084,0.029757,0.031357,0.030505,0.000404,-0.000149,-0.000163,0.00075,0.003764,0.010597,0.014888,0.009636,-0.016342,-1.078267,-0.203991,-0.840283,1,0,0,0,0,0,0,0,0,0,0
6228,-0.002408,-0.008384,-0.036234,-0.068117,0.025326,0.053235,0.155004,0.219146,0.001509,0.003655,0.008326,0.010676,-0.00148,-0.001683,-0.000638,0.005686,-0.013113,-0.024717,-0.056368,-0.075544,0.036466,0.08767,0.187554,0.250333,0.001683,0.004149,0.007833,0.009951,-0.000232,-0.000348,-0.000493,-0.000522,0.001252,0.001348,0.000131,-0.006226,0.011279,0.034744,0.033023,0.031249,-0.000198,-0.000653,0.000706,0.000773,0.004617,0.007211,0.009616,0.002,-0.014548,-1.079748,-0.192648,-0.874817,1,0,0,0,0,0,0,0,0,0,0
6229,-0.00399,-0.019336,-0.048544,-0.079441,0.023588,0.089983,0.15964,0.219512,0.001369,0.004397,0.007775,0.010571,-0.000204,0.000116,0.004688,0.007833,-0.009202,-0.0318,-0.052039,-0.077985,0.042953,0.11063,0.179821,0.273619,0.001631,0.004659,0.007251,0.009901,-0.000116,-0.000146,-0.000291,-0.000582,9.5e-05,-0.000254,-0.004992,-0.008431,0.019522,0.021135,0.020276,0.054058,-0.000382,-0.000397,0.000569,0.000646,0.002486,0.007025,0.00147,-0.001793,-0.012758,-1.081325,-0.175381,-0.930862,1,0,0,0,0,0,0,0,0,0,0
6230,-0.002022,-0.030152,-0.062355,-0.091071,0.004454,0.107245,0.172032,0.220878,0.000791,0.005509,0.007882,0.011193,0.0,0.001055,0.007443,0.007706,-0.002461,-0.03443,-0.053798,-0.079438,0.008498,0.109384,0.172794,0.264069,0.00085,0.004571,0.00671,0.009758,0.0,-0.000147,-0.000176,-0.002608,2e-06,-0.001227,-0.007648,-0.01035,0.004057,0.002318,0.000527,0.042912,-8.9e-05,0.001368,0.001439,0.001699,0.000185,0.002765,-0.005403,-0.009402,-0.01145,-1.082667,-0.163244,-0.961208,1,0,0,0,0,0,0,0,0,0,0
6231,-0.013468,-0.042961,-0.07416,-0.104742,0.062574,0.132912,0.193369,0.247122,0.002264,0.005675,0.008498,0.013321,0.000323,0.00494,0.008116,0.008292,-0.020348,-0.040785,-0.066985,-0.087275,0.05981,0.129677,0.224391,0.310225,0.002205,0.004822,0.007498,0.011556,-2.9e-05,-0.000176,-0.00047,-0.002646,-0.000354,-0.005139,-0.008611,-0.010983,-0.002443,-0.00331,0.030802,0.062792,7.6e-05,0.001109,0.001192,0.002182,0.004669,-0.001277,-0.00477,-0.016257,-0.011984,-1.084714,-0.152213,-1.013323,1,0,0,0,0,0,0,0,0,0,0
6232,-0.014839,-0.047324,-0.076293,-0.10328,0.040792,0.106147,0.155423,0.202156,0.002483,0.004877,0.008217,0.013656,0.000739,0.007183,0.007449,0.009489,-0.011794,-0.031333,-0.057197,-0.074667,0.041649,0.105615,0.197693,0.278212,0.001537,0.003695,0.006769,0.010582,-0.000118,-0.000148,-0.002601,-0.00266,-0.000884,-0.007361,-0.010087,-0.012226,0.000701,-0.001106,0.041652,0.075445,0.001471,0.001547,0.001823,0.004077,-0.002101,-0.010785,-0.015035,-0.027616,-0.011599,-1.08797,-0.144308,-1.040551,1,0,0,0,0,0,0,0,0,0,0
6233,-0.014875,-0.046376,-0.077254,-0.099433,0.030047,0.09109,0.145364,0.177548,0.00095,0.0038,0.00867,0.013331,0.003919,0.007126,0.007304,0.009679,-0.008788,-0.035242,-0.055729,-0.06713,0.028711,0.124343,0.211009,0.247855,0.001099,0.0038,0.007898,0.009917,-3e-05,-0.000327,-0.002524,-0.003711,-0.003943,-0.007449,-0.009845,-0.013469,-0.00158,0.032863,0.065162,0.069962,-0.000412,-0.000323,0.000736,0.004464,-0.004195,-0.007932,-0.020221,-0.036545,-0.011455,-1.090323,-0.139241,-1.051909,1,0,0,0,0,0,0,0,0,0,0
6234,-0.0178,-0.046972,-0.074149,-0.096295,0.03569,0.085311,0.132372,0.169045,0.001459,0.004822,0.010299,0.013068,0.00256,0.002828,0.004882,0.005834,-0.010865,-0.036911,-0.054503,-0.064981,0.035631,0.128354,0.209438,0.237538,0.001072,0.004167,0.008007,0.009615,0.0,-0.002471,-0.00253,-0.00637,-0.00257,-0.005314,-0.007468,-0.012286,-0.000235,0.042822,0.076853,0.068538,0.000499,0.000788,0.003156,0.00471,-0.004848,-0.009312,-0.022523,-0.040549,-0.010854,-1.088965,-0.131423,-1.068618,1,0,0,0,0,0,0,0,0,0,0
6235,-0.013803,-0.044808,-0.067078,-0.088245,0.025549,0.080046,0.112363,0.153266,0.001401,0.00629,0.010971,0.012551,0.000656,0.000835,0.00322,0.003279,-0.015681,-0.036252,-0.0477,-0.059565,0.06034,0.147363,0.18436,0.220493,0.00164,0.005754,0.007781,0.008765,-0.000298,-0.002504,-0.003697,-0.008318,-0.000947,-0.003352,-0.006992,-0.011683,0.03482,0.067253,0.072073,0.067612,-0.000413,0.000677,0.004514,0.00521,0.001055,-0.011593,-0.028392,-0.042415,-0.009015,-1.088277,-0.12373,-1.083618,1,0,0,0,0,0,0,0,0,0,0
