,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,shoulder_wrist_right_x,shoulder_wrist_right_y,shoulder_wrist_left_x,shoulder_wrist_left_y,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
1822,-0.001634,-0.012587,-0.0265,-0.037829,-0.047744,-0.005874,-0.03403,-0.062385,-0.096636,-0.120994,-0.012808,-0.045381,-0.076474,-0.104343,-0.138219,0.003224,0.00753,0.00583,-0.00784,-0.03763,-0.001524,-0.015591,-0.033324,-0.053044,-0.066294,0.001634,-0.013736,-0.035201,-0.063114,-0.085153,-0.044034,-0.102819,-0.154494,-0.20014,-0.236356,0.026588,0.057549,0.035201,0.0176,0.009562,0.025408,0.055097,0.03827,0.038236,0.059943,0.007483,0.019927,0.026476,0.032217,0.034344,0.01872,0.036568,0.058641,0.074039,0.071273,0.000403,0.003566,0.007092,0.014393,0.01751,0.182398,-0.931728,-0.077417,-0.893222,1,0,0,0,0,0,0,0,0,0,0
1823,-0.00313,-0.018799,-0.031251,-0.041209,-0.049306,-0.011314,-0.040946,-0.070447,-0.099772,-0.137808,-0.016632,-0.051122,-0.077909,-0.105156,-0.135619,0.002495,0.006171,-0.007419,-0.024533,-0.056616,-0.004486,-0.023307,-0.042938,-0.059373,-0.069243,-0.000569,-0.024183,-0.051779,-0.069374,-0.096577,-0.031098,-0.084562,-0.134197,-0.171751,-0.201733,0.006303,0.028516,-0.001291,-0.014597,-0.020156,0.00544,0.026557,0.014954,0.020982,0.0467,0.010569,0.016287,0.017639,0.028953,0.039682,0.009884,0.024168,0.045201,0.052501,0.046101,0.001599,0.004288,0.009966,0.015883,0.017978,0.182743,-0.936157,-0.075538,-0.893737,1,0,0,0,0,0,0,0,0,0,0
1824,-0.007622,-0.021224,-0.032301,-0.041995,-0.048775,-0.016366,-0.04409,-0.077578,-0.101393,-0.130477,-0.015438,-0.045839,-0.073087,-0.106208,-0.128749,0.001749,8.6e-05,-0.013279,-0.042405,-0.074814,-0.009327,-0.026665,-0.045946,-0.058901,-0.066609,-0.014466,-0.035453,-0.062745,-0.084293,-0.098975,-0.026795,-0.077319,-0.121948,-0.157358,-0.176704,0.024053,0.002202,-0.015006,-0.022865,-0.028285,0.02366,0.007208,0.007175,0.028399,0.054039,0.001739,0.008142,0.013756,0.015835,0.03017,0.006251,0.025105,0.038257,0.035894,0.026319,0.001247,0.004258,0.010494,0.013157,0.014517,0.177961,-0.944077,-0.075304,-0.892871,1,0,0,0,0,0,0,0,0,0,0
1825,-0.007734,-0.019857,-0.029551,-0.037434,-0.043783,-0.012698,-0.041418,-0.069968,-0.106997,-0.117565,-0.018344,-0.044422,-0.070948,-0.100605,-0.118928,0.001854,-0.011377,-0.028038,-0.059272,-0.093425,-0.009119,-0.02823,-0.044231,-0.053839,-0.059507,-0.008714,-0.03558,-0.05271,-0.079193,-0.082858,-0.025609,-0.073931,-0.110491,-0.13968,-0.157001,-0.002109,-0.031128,-0.044081,-0.049493,-0.053328,-0.002789,-0.014085,-0.008217,0.016821,0.046222,0.003851,0.005166,0.016181,0.026626,0.033554,0.006145,0.023579,0.029629,0.024325,0.016567,0.001093,0.005799,0.010704,0.01244,0.012158,0.178689,-0.957601,-0.073165,-0.900747,1,0,0,0,0,0,0,0,0,0,0
1826,-0.005666,-0.016552,-0.02608,-0.032743,-0.037687,-0.014599,-0.047512,-0.070918,-0.099501,-0.108859,-0.011607,-0.038387,-0.070939,-0.093093,-0.110812,-0.00348,-0.016615,-0.045241,-0.077093,-0.096891,-0.007958,-0.026907,-0.039639,-0.047215,-0.053369,-0.011947,-0.038769,-0.059947,-0.074377,-0.074801,-0.024149,-0.068011,-0.102812,-0.121825,-0.139226,-0.019374,-0.036286,-0.044011,-0.049337,-0.051459,-0.013391,-0.013423,0.007436,0.032635,0.049867,0.002458,0.007975,0.010018,0.024107,0.032973,0.010724,0.022372,0.02028,0.011799,0.006958,0.001604,0.007127,0.009486,0.010691,0.01214,0.179101,-0.958665,-0.071199,-0.901414,1,0,0,0,0,0,0,0,0,0,0
1827,-0.006333,-0.015875,-0.023634,-0.029883,-0.034161,-0.013841,-0.041942,-0.078389,-0.08879,-0.100177,-0.014197,-0.040306,-0.069497,-0.087532,-0.105043,-0.009584,-0.025983,-0.056726,-0.090342,-0.100848,-0.010947,-0.026696,-0.036154,-0.041732,-0.047037,-0.014638,-0.031498,-0.057565,-0.061172,-0.066729,-0.023697,-0.059683,-0.088413,-0.105462,-0.12314,-0.009416,-0.022166,-0.027493,-0.031267,-0.036489,0.002115,0.007891,0.032535,0.061475,0.066681,-0.001134,0.009708,0.019989,0.026808,0.032582,0.005732,0.011147,0.006399,-0.000544,-0.00156,0.002735,0.007125,0.008679,0.008427,0.009491,0.177879,-0.959077,-0.069907,-0.896378,1,0,0,0,0,0,0,0,0,0,0
1828,-0.004333,-0.013555,-0.020003,-0.024789,-0.028752,-0.018299,-0.040952,-0.068616,-0.077673,-0.091946,-0.012014,-0.043519,-0.06496,-0.082109,-0.099504,-0.003327,-0.031032,-0.061859,-0.08102,-0.094226,-0.007619,-0.019942,-0.027274,-0.03323,-0.039083,-0.011624,-0.032121,-0.046086,-0.046497,-0.050727,-0.019244,-0.052925,-0.071327,-0.088167,-0.114517,-0.007147,-0.014623,-0.019778,-0.021831,-0.028424,-0.002103,0.018085,0.042473,0.059151,0.067491,0.00645,0.008428,0.022063,0.030644,0.040595,0.004313,0.002648,-0.004097,-0.007947,9.6e-05,0.00203,0.003906,0.004864,0.006017,0.007868,0.18484,-0.959383,-0.069034,-0.897997,1,0,0,0,0,0,0,0,0,0,0
1829,-0.004923,-0.012388,-0.0184,-0.022515,-0.027317,-0.009059,-0.044123,-0.05413,-0.065085,-0.073357,-0.013316,-0.041399,-0.05875,-0.075596,-0.095973,-0.012509,-0.042085,-0.074426,-0.084534,-0.103902,-0.007667,-0.016766,-0.022132,-0.027236,-0.03343,-0.004802,-0.029879,-0.03335,-0.038696,-0.037304,-0.015716,-0.043356,-0.059759,-0.076766,-0.099282,-0.005246,-0.01037,-0.014002,-0.019025,-0.027761,0.007623,0.031332,0.059173,0.064182,0.075026,0.004095,0.013985,0.020546,0.026101,0.035693,0.000323,-0.003298,-0.008595,-0.009369,-0.009838,0.001557,0.002742,0.002549,0.003362,0.004618,0.176669,-0.958538,-0.066884,-0.895437,1,0,0,0,0,0,0,0,0,0,0
1830,-0.004052,-0.010258,-0.014864,-0.018678,-0.025181,-0.012927,-0.039551,-0.048267,-0.062004,-0.067776,-0.017275,-0.03791,-0.054414,-0.071156,-0.088707,-0.014409,-0.044077,-0.062518,-0.075227,-0.095606,-0.004348,-0.011405,-0.017137,-0.02277,-0.028779,-0.015022,-0.028462,-0.028858,-0.032929,-0.033206,-0.017018,-0.034728,-0.050936,-0.076295,-0.088826,-0.002056,-0.007017,-0.008993,-0.015338,-0.027336,0.011961,0.035432,0.051483,0.05951,0.066652,-0.002108,0.011015,0.019273,0.02885,0.03436,-0.001553,-0.006712,-0.009656,-0.003505,-0.009676,8.6e-05,0.000819,0.001701,0.003116,0.002952,0.176104,-0.957566,-0.063618,-0.892058,1,0,0,0,0,0,0,0,0,0,0
1831,-0.003189,-0.00895,-0.012893,-0.017494,-0.021978,-0.020954,-0.030541,-0.041038,-0.048963,-0.06116,-0.010013,-0.026637,-0.042777,-0.062301,-0.072352,-0.014246,-0.045232,-0.054917,-0.073474,-0.089788,-0.004465,-0.009607,-0.014498,-0.020432,-0.024723,-0.009336,-0.012661,-0.017784,-0.01645,-0.018499,-0.009839,-0.025554,-0.04185,-0.063422,-0.076354,-0.0029,-0.006379,-0.011192,-0.019562,-0.038757,0.011019,0.037694,0.042492,0.052883,0.050666,0.011538,0.017823,0.023146,0.032336,0.042483,-0.001356,-0.005281,-0.005855,-0.006202,-0.00339,0.000805,0.000662,0.001264,0.002195,0.002327,0.17575,-0.953476,-0.061733,-0.893929,1,0,0,0,0,0,0,0,0,0,0
