,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,right_shoulder_elbow_wrist_dist,left_shoulder_elbow_wrist_dist,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
519,-0.045206,-0.090548,-0.109676,-0.139195,-0.164666,-0.000776,-0.000405,-0.003239,-0.004521,-0.008164,-0.029856,-0.070373,-0.089063,-0.119055,-0.142299,-0.007557,-0.008906,-0.014203,-0.035187,-0.069867,-0.039235,-0.086533,-0.107146,-0.133662,-0.15549,-0.000843,-0.000574,-0.011437,-0.015215,-0.024121,-0.031847,-0.066055,-0.082687,-0.116153,-0.139971,-0.000742,-0.00226,-0.013494,-0.052156,-0.116423,0.006915,0.006425,0.000405,-0.017097,-0.046614,0.000259,4.3e-05,-0.008056,-0.010375,-0.01539,0.002846,-0.008645,-0.011699,-0.004619,-0.002061,-0.009819,-0.006611,-0.004978,-0.009649,-0.015391,0.993305,1.056578,1,0,0,0,0,0,0,0,0,0,0
520,-0.022572,-0.06526,-0.080465,-0.106064,-0.132807,0.000235,0.000404,-0.003297,-0.006156,-0.013456,-0.022202,-0.055673,-0.073838,-0.10122,-0.118443,-0.001211,-0.004373,-0.017459,-0.043563,-0.080297,-0.023615,-0.067749,-0.082618,-0.105795,-0.1247,0.000336,-0.002725,-0.013691,-0.017694,-0.041242,-0.019141,-0.050459,-0.06933,-0.096443,-0.111783,-0.001144,-0.007401,-0.032226,-0.082853,-0.154606,-9.8e-05,-0.003295,-0.014987,-0.039492,-0.074561,3.9e-05,-0.003268,-0.010503,-0.0115,-0.027142,-0.005499,-0.009132,-0.007427,-0.006155,-0.005945,0.001696,0.003729,0.002677,-0.000939,-0.013001,0.95985,1.039945,1,0,0,0,0,0,0,0,0,0,0
521,-0.022657,-0.041746,-0.071203,-0.096621,-0.129647,0.000135,-0.002693,-0.003973,-0.007608,-0.026697,-0.018213,-0.036864,-0.066793,-0.089989,-0.104532,-0.000135,-0.00542,-0.02636,-0.060969,-0.129479,-0.023566,-0.044136,-0.070597,-0.092379,-0.116147,-6.7e-05,-0.010908,-0.014678,-0.023566,-0.052216,-0.014981,-0.031579,-0.064975,-0.088743,-0.091234,-0.00037,-0.011581,-0.050162,-0.114295,-0.236233,-0.00039,-0.006398,-0.023863,-0.053318,-0.107217,-0.000254,-0.008336,-0.01065,-0.015655,-0.024449,-0.005794,-0.008804,-0.001827,0.000694,-0.006088,0.001457,0.003066,-0.001538,-0.007196,-0.019925,0.879339,1.028904,1,0,0,0,0,0,0,0,0,0,0
522,-0.020042,-0.035242,-0.060832,-0.087566,-0.112114,3.4e-05,-0.003665,-0.006524,-0.013821,-0.034805,-0.015267,-0.033426,-0.060799,-0.078016,-0.088743,-0.003026,-0.016108,-0.042203,-0.078924,-0.140362,-0.02058,-0.035443,-0.058613,-0.077512,-0.094662,-0.002993,-0.013955,-0.017957,-0.041496,-0.066011,-0.016343,-0.035208,-0.062312,-0.077646,-0.076301,-0.005885,-0.030702,-0.081312,-0.153039,-0.264985,-0.002806,-0.014494,-0.038991,-0.074048,-0.124994,-0.003052,-0.010285,-0.011281,-0.026918,-0.029773,0.002124,0.003825,0.005094,0.005303,-0.0012,0.000582,-0.000467,-0.004074,-0.016107,-0.02561,0.855094,1.018254,1,0,0,0,0,0,0,0,0,0,0
523,0.000975,-0.028442,-0.053825,-0.086805,-0.103581,-0.002858,-0.004135,-0.007766,-0.026828,-0.035905,-0.003362,-0.03325,-0.056413,-0.070937,-0.074131,-0.002252,-0.023164,-0.057724,-0.12614,-0.19553,3.4e-05,-0.026391,-0.048143,-0.071878,-0.086503,-0.007833,-0.011599,-0.020474,-0.049084,-0.066869,-0.000235,-0.033586,-0.057321,-0.059809,-0.051337,-0.005312,-0.04384,-0.107885,-0.229654,-0.35028,-0.003194,-0.020635,-0.05005,-0.103875,-0.155309,-0.00502,-0.007331,-0.012328,-0.021111,-0.02958,-0.005102,0.001809,0.004305,-0.002411,-0.006383,0.001012,-0.003547,-0.009151,-0.021757,-0.02541,0.77236,1.020994,1,0,0,0,0,0,0,0,0,0,0
524,-0.016139,-0.041672,-0.068346,-0.09284,-0.109951,-0.000839,-0.003691,-0.010972,-0.031908,-0.033519,-0.014763,-0.042075,-0.059254,-0.069957,-0.071634,-0.010804,-0.036841,-0.07348,-0.13478,-0.231277,-0.014864,-0.037981,-0.056838,-0.07395,-0.093544,-0.00312,-0.007113,-0.0306,-0.05506,-0.057106,-0.018588,-0.045631,-0.060931,-0.059589,-0.048148,-0.01946,-0.069957,-0.141524,-0.25322,-0.426384,-0.008474,-0.032916,-0.067895,-0.118727,-0.195519,-0.002207,-0.0032,-0.018803,-0.021652,-0.022322,0.006705,0.007955,0.008161,0.001759,-0.002055,-0.002031,-0.005582,-0.017429,-0.026784,-0.024,0.698909,1.031124,1,0,0,0,0,0,0,0,0,0,0
525,-0.013328,-0.038868,-0.072054,-0.088934,-0.104799,-0.00044,-0.004093,-0.023274,-0.032407,-0.032746,-0.015189,-0.038496,-0.05311,-0.056324,-0.060112,-0.010148,-0.044924,-0.113764,-0.183585,-0.25185,-0.011603,-0.03349,-0.057372,-0.072088,-0.086972,-0.000643,-0.009573,-0.038361,-0.056256,-0.053178,-0.014817,-0.038699,-0.041203,-0.032678,-0.021278,-0.019147,-0.083589,-0.206114,-0.327489,-0.48577,-0.009006,-0.038603,-0.092762,-0.144515,-0.23415,-0.0001,-0.005129,-0.013966,-0.022488,-0.018992,0.000116,0.002723,-0.004291,-0.008438,-0.010556,-0.00261,-0.008462,-0.021626,-0.02544,-0.026284,0.623945,1.037581,1,0,0,0,0,0,0,0,0,0,0
526,-0.012454,-0.039432,-0.064204,-0.08151,-0.096883,-0.002443,-0.009807,-0.030982,-0.032611,-0.032306,-0.012386,-0.02976,-0.040586,-0.042282,-0.040076,-0.016153,-0.053209,-0.115207,-0.212802,-0.229973,-0.011741,-0.030812,-0.048119,-0.067937,-0.081952,-0.003393,-0.027147,-0.051886,-0.053956,-0.052734,-0.012488,-0.027962,-0.026605,-0.015033,0.010146,-0.031864,-0.104246,-0.217214,-0.392349,-0.535959,-0.015686,-0.051063,-0.102474,-0.18014,-0.304774,-0.000904,-0.016684,-0.019566,-0.020243,-0.019204,0.001234,0.001457,-0.005473,-0.009601,-0.01149,-0.001175,-0.013998,-0.024125,-0.021112,-0.022686,0.559864,1.047274,1,0,0,0,0,0,0,0,0,0,0
527,-0.013222,-0.046653,-0.063659,-0.079641,-0.084651,-0.001227,-0.020549,-0.029751,-0.030091,-0.029853,-0.011041,-0.025763,-0.029001,-0.032818,-0.027331,-0.018811,-0.088161,-0.158499,-0.227269,-0.229076,-0.010258,-0.034317,-0.049141,-0.064136,-0.070542,-0.005589,-0.03459,-0.052617,-0.049516,-0.049414,-0.011519,-0.01404,-0.005453,0.006032,0.029342,-0.03292,-0.156352,-0.278626,-0.438079,-0.529682,-0.014063,-0.068623,-0.12076,-0.211059,-0.298313,-0.004157,-0.01306,-0.021645,-0.018123,-0.018393,0.001474,-0.005911,-0.010279,-0.012508,-0.013186,-0.004952,-0.018813,-0.02283,-0.023718,-0.02194,0.542425,1.059233,1,0,0,0,0,0,0,0,0,0,0
528,-0.013945,-0.038956,-0.056429,-0.07195,-0.074245,-0.006201,-0.027581,-0.029225,-0.028917,-0.032069,-0.006441,-0.017371,-0.019084,-0.016857,-0.017336,-0.018501,-0.081098,-0.179634,-0.196971,-0.274471,-0.008942,-0.026416,-0.046425,-0.060575,-0.064583,-0.018364,-0.043341,-0.045431,-0.044198,-0.045979,-0.004043,-0.002672,0.009011,0.034433,0.050296,-0.039983,-0.154041,-0.330866,-0.475861,-0.576111,-0.021579,-0.073486,-0.151901,-0.277737,-0.29685,-0.011752,-0.014662,-0.015346,-0.014296,-0.013091,-0.001292,-0.008704,-0.013119,-0.015139,-0.015327,-0.008574,-0.019405,-0.016182,-0.017866,-0.015412,0.477965,1.074033,1,0,0,0,0,0,0,0,0,0,0
