,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,right_shoulder_elbow_wrist_dist,left_shoulder_elbow_wrist_dist,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
829,0.000127,0.001178,0.005828,0.014203,0.025381,-0.000446,-0.000573,-9.6e-05,0.004427,0.008184,0.000318,0.002802,0.009904,0.020954,0.035062,0.000828,0.003025,0.002866,0.00328,0.002261,0.001019,0.005159,0.011305,0.017865,0.027037,-0.00156,-0.001369,-0.000955,-0.001146,0.000732,0.001178,0.005,0.011305,0.017133,0.02589,-3.2e-05,0.000255,-0.002134,-0.004936,-0.011592,-0.000953,-0.003003,-0.005128,-0.007691,-0.012561,-0.000924,-9e-06,0.000228,-0.004753,-0.006992,-0.000618,-0.001512,-0.000694,0.003555,0.007999,-0.000914,-0.003404,-0.004658,-0.003982,-0.002732,0.94115,0.939015,1,0,0,0,0,0,0,0,0,0,0
830,0.000383,0.002553,0.009766,0.018701,0.03386,0.000128,-9.6e-05,0.001277,0.006702,0.010755,0.000734,0.00533,0.014776,0.028754,0.042254,0.001691,0.00217,0.002266,0.001628,0.000383,0.001021,0.007308,0.014361,0.020457,0.030892,9.6e-05,0.000543,0.00067,0.000447,0.002713,0.001468,0.00651,0.012861,0.021382,0.030573,0.000415,-0.000415,-0.003893,-0.008329,-0.015095,-0.001352,-0.002702,-0.005892,-0.008966,-0.013832,9.2e-05,0.001562,0.000311,-0.005792,-0.00846,-0.000478,-0.00072,0.002007,0.006494,0.010145,-0.000536,-0.003869,-0.003949,-0.002598,0.000755,0.942184,0.942335,1,0,0,0,0,0,0,0,0,0,0
831,0.000671,0.005337,0.013741,0.024957,0.041414,-0.000256,0.000224,0.004761,0.008532,0.011759,0.001758,0.008884,0.019972,0.034128,0.047677,0.000511,0.000352,0.000767,-0.000256,-0.002269,0.003132,0.009299,0.015882,0.025085,0.035502,9.6e-05,0.000511,0.00032,0.002205,0.005848,0.002365,0.008692,0.01454,0.023327,0.033553,-0.000128,-0.002524,-0.005337,-0.012015,-0.019109,-0.000703,-0.002836,-0.005408,-0.010294,-0.014837,0.000827,0.001065,-0.003934,-0.006181,-0.006918,-0.000433,0.000405,0.004757,0.00931,0.012162,-0.002011,-0.003295,-0.002603,-0.001323,0.003376,0.943274,0.948264,1,0,0,0,0,0,0,0,0,0,0
832,0.001502,0.008727,0.017678,0.032862,0.046289,3.2e-05,0.001407,0.006841,0.010901,0.012979,0.002845,0.012307,0.026309,0.039831,0.050508,-3.2e-05,6.4e-05,-0.000575,-0.001822,-0.003452,0.003165,0.01023,0.016335,0.026789,0.038169,0.000352,0.00048,0.000256,0.002525,0.005754,0.002685,0.009047,0.017582,0.026789,0.035356,-0.000703,-0.004188,-0.008631,-0.015408,-0.020939,-0.000649,-0.003845,-0.006924,-0.011797,-0.015341,0.000646,-0.000607,-0.006721,-0.009393,-0.008644,0.00019,0.002949,0.007489,0.011184,0.013044,-0.001356,-0.001438,-7.1e-05,0.003322,0.005065,0.943193,0.948534,1,0,0,0,0,0,0,0,0,0,0
833,0.003169,0.011588,0.022824,0.03931,0.052435,0.000448,0.004994,0.008771,0.012004,0.013061,0.00429,0.015398,0.029579,0.043152,0.053427,-0.000128,0.000288,-0.000736,-0.002753,-0.004162,0.003009,0.009603,0.018823,0.029259,0.039982,6.4e-05,-0.000128,0.001761,0.00541,0.006626,0.003649,0.009507,0.018311,0.028554,0.038702,-0.001697,-0.004514,-0.011204,-0.018311,-0.02132,-0.001486,-0.004063,-0.008958,-0.013509,-0.015072,-0.000409,-0.005416,-0.007667,-0.008405,-0.00868,0.000657,0.005064,0.009673,0.01256,0.012817,6.9e-05,0.00077,0.002067,0.006823,0.008715,0.943096,0.948393,1,0,0,0,0,0,0,0,0,0,0
834,0.004068,0.013035,0.028248,0.0417,0.055344,0.000929,0.006374,0.010441,0.012523,0.013003,0.005188,0.019217,0.032764,0.043462,0.053711,0.000224,-0.000416,-0.001665,-0.003299,-0.004132,0.004068,0.010185,0.020658,0.03206,0.0417,6.4e-05,-0.00016,0.002114,0.005349,0.0098,0.002722,0.011274,0.020498,0.029081,0.040323,-0.001794,-0.006245,-0.013035,-0.018576,-0.019665,-0.001715,-0.0048,-0.009683,-0.013233,-0.013635,-0.000847,-0.006972,-0.009649,-0.008898,-0.005706,0.002137,0.006736,0.010481,0.012365,0.011718,-0.000152,0.001233,0.004671,0.006437,0.010153,0.943029,0.95055,1,0,0,0,0,0,0,0,0,0,0
835,0.004362,0.015618,0.032135,0.045284,0.055546,0.003624,0.007408,0.010647,0.011706,0.011994,0.005933,0.02014,0.033738,0.044033,0.051441,0.000192,-0.000834,-0.002854,-0.004265,-0.004746,0.002534,0.01177,0.022225,0.032969,0.041147,-0.000257,0.001636,0.005292,0.00651,0.009236,0.003143,0.011962,0.022225,0.032391,0.041467,-0.001026,-0.007729,-0.014849,-0.017863,-0.017863,-0.000864,-0.005769,-0.010328,-0.011894,-0.011667,-0.004169,-0.006424,-0.007164,-0.007439,-0.005403,0.002307,0.006976,0.009901,0.010161,0.00897,0.000863,0.002177,0.006995,0.008911,0.010942,0.943041,0.948178,1,0,0,0,0,0,0,0,0,0,0
836,0.004627,0.019888,0.033383,0.04707,0.053978,0.001831,0.005912,0.008,0.008482,0.005976,0.008129,0.02172,0.032451,0.042733,0.049095,-0.000835,-0.002088,-0.003727,-0.004562,-0.005334,0.003599,0.014105,0.025543,0.035214,0.041673,3.2e-05,0.002313,0.005558,0.010025,0.005141,0.00543,0.014683,0.023294,0.034572,0.040677,-0.003438,-0.010249,-0.015808,-0.0169,-0.016772,-0.002229,-0.007127,-0.010689,-0.011093,-0.010165,-0.001968,-0.004654,-0.003901,-0.000698,-0.003117,0.002367,0.006195,0.008122,0.007461,0.00755,0.000542,0.004057,0.005863,0.009663,0.009697,0.943169,0.943133,1,0,0,0,0,0,0,0,0,0,0
837,0.00669,0.023333,0.036584,0.046925,0.05313,0.001971,0.005235,0.006302,0.006593,0.003329,0.00614,0.019843,0.030217,0.037683,0.045407,-0.000194,-0.00223,-0.003652,-0.004137,-0.00572,0.005688,0.016224,0.02705,0.035291,0.041238,0.001874,0.005559,0.006787,0.009534,0.001584,0.003426,0.013767,0.024012,0.033158,0.039557,-0.003296,-0.010471,-0.013509,-0.013509,-0.016127,-0.0027,-0.007295,-0.008873,-0.008644,-0.00947,-0.000293,-0.001038,-0.001316,0.000736,-0.003925,0.002462,0.005548,0.005822,0.004566,0.005634,0.000822,0.005906,0.007928,0.010071,0.009595,0.941159,0.939074,1,0,0,0,0,0,0,0,0,0,0
838,0.008694,0.02232,0.03614,0.043115,0.050253,0.002141,0.00425,0.004737,0.002206,0.001363,0.007559,0.018395,0.028776,0.0352,0.043148,-0.001071,-0.002725,-0.003569,-0.004347,-0.006196,0.004899,0.016448,0.026213,0.032734,0.040617,0.000422,0.003698,0.008208,0.003277,-0.000195,0.005904,0.014599,0.025986,0.03215,0.038606,-0.003569,-0.009181,-0.010284,-0.010154,-0.014761,-0.002235,-0.005832,-0.00624,-0.005303,-0.007801,-0.002418,-0.001658,0.001577,-0.000867,-0.003324,0.001568,0.00363,0.002922,0.003017,0.004405,0.002918,0.00485,0.008915,0.008952,0.007956,0.938978,0.938382,1,0,0,0,0,0,0,0,0,0,0
839,0.008047,0.021404,0.031829,0.038084,0.045512,0.00114,0.002215,0.002509,-0.000782,-0.000814,0.006222,0.01668,0.024206,0.031992,0.03867,-0.000977,-0.002411,-0.002899,-0.004496,-0.005473,0.005701,0.016615,0.024922,0.030917,0.039355,0.00329,0.004528,0.007298,-0.000717,-0.000586,0.004496,0.014823,0.024043,0.030493,0.034338,-0.003649,-0.006711,-0.006711,-0.00935,-0.011696,-0.002387,-0.003978,-0.003747,-0.004579,-0.005495,0.001677,0.001397,0.003465,-0.001233,-0.000897,0.00165,0.00194,0.000611,0.001741,0.003993,0.002374,0.004513,0.006779,0.006277,0.005447,0.938644,0.937669,1,0,0,0,0,0,0,0,0,0,0
840,0.005657,0.019586,0.026616,0.033809,0.040153,0.000981,0.001471,-0.001079,-0.001929,-0.002093,0.004676,0.015139,0.021613,0.029624,0.034856,-0.000687,-0.001537,-0.002322,-0.004185,-0.004545,0.005918,0.01576,0.022333,0.030278,0.036458,0.0,0.004545,-0.000425,-0.003924,-0.004022,0.004251,0.015728,0.02194,0.028447,0.031128,-0.001995,-0.003106,-0.002975,-0.007619,-0.009155,-0.001229,-0.00164,-0.000696,-0.003214,-0.003976,-0.000916,0.002343,-0.000119,-0.002596,-0.00256,0.000485,-0.000263,-0.000162,0.001304,0.003363,-0.000394,0.003901,0.00394,0.002888,0.003039,0.936164,0.935879,1,0,0,0,0,0,0,0,0,0,0
841,0.007754,0.018224,0.024506,0.031966,0.037725,9.8e-05,0.000393,-0.002912,-0.002945,-0.003174,0.005824,0.013382,0.021202,0.027909,0.032719,-0.000753,-0.001243,-0.002847,-0.003828,-0.003926,0.005039,0.013382,0.019402,0.027876,0.032424,0.001243,0.004024,-0.004024,-0.003894,-0.00445,0.006118,0.015378,0.021856,0.025717,0.026829,-0.00108,-0.00108,-0.00373,-0.006086,-0.007558,-0.000368,-0.000136,-0.000972,-0.001892,-0.00265,0.000636,0.002713,-0.002005,-0.001668,-0.0022,-0.000189,-0.001558,-0.000394,0.001927,0.004867,0.0026,0.004935,0.004417,0.003562,0.004562,0.934914,0.933778,1,0,0,0,0,0,0,0,0,0,0
