,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_x_cumsum_5,left_elbow_x_cumsum_6,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,left_elbow_y_cumsum_5,left_elbow_y_cumsum_6,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_x_cumsum_5,right_elbow_x_cumsum_6,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,right_elbow_y_cumsum_5,right_elbow_y_cumsum_6,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_x_cumsum_5,left_wrist_x_cumsum_6,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,left_wrist_y_cumsum_5,left_wrist_y_cumsum_6,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_x_cumsum_5,right_wrist_x_cumsum_6,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_wrist_y_cumsum_5,right_wrist_y_cumsum_6,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,right_forearm_r_cumsum_5,right_forearm_r_cumsum_6,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,left_forearm_r_cumsum_5,left_forearm_r_cumsum_6,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,right_forearm_angle_cumsum_5,right_forearm_angle_cumsum_6,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,left_forearm_angle_cumsum_5,left_forearm_angle_cumsum_6,shoulder_wrist_right_x,shoulder_wrist_right_y,shoulder_wrist_left_x,shoulder_wrist_left_y,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
3814,0.013128,0.026917,0.037339,0.050179,0.064083,0.077441,0.089475,0.00167,0.007514,0.009126,0.009702,0.010105,0.007715,0.000144,0.011228,0.030717,0.04635,0.059333,0.073353,0.087172,0.105769,5.8e-05,-0.000979,-0.00095,-0.003311,-0.004174,-0.009846,-0.016928,0.012178,0.02424,0.033481,0.047444,0.0625,0.074447,0.081529,0.008061,0.016064,0.0171,0.015603,0.014106,0.010508,0.004549,0.012005,0.028501,0.040131,0.052626,0.073469,0.088784,0.106518,0.003944,0.004088,0.006161,0.006593,0.005758,0.005614,0.001526,0.003706,0.005366,0.00807,0.010905,0.009779,0.014997,0.01809,0.006211,0.008132,0.007414,0.005497,0.003759,0.00238,0.003383,-0.001122,0.001147,0.004171,0.004161,-0.001742,-0.003858,-0.003499,0.001531,0.003316,0.004311,0.003088,0.001879,0.002948,0.007325,0.139477,-0.940713,-0.099912,-0.912621,1,0,0,0,0,0,0,0,0,0,0
3815,0.013784,0.024201,0.037036,0.050935,0.064287,0.076316,0.089121,0.005842,0.007453,0.008029,0.008432,0.006043,-0.001525,-0.009554,0.019482,0.035108,0.048086,0.0621,0.075913,0.094503,0.109467,-0.001036,-0.001007,-0.003367,-0.00423,-0.009899,-0.016978,-0.021036,0.012057,0.021295,0.035251,0.050302,0.062244,0.069323,0.079568,0.008,0.009036,0.007539,0.006043,0.002446,-0.003511,-0.014417,0.016489,0.028115,0.040604,0.061438,0.076747,0.094474,0.110128,0.000144,0.002216,0.002647,0.001813,0.001669,-0.002417,-0.00446,0.001659,0.004362,0.007196,0.00607,0.011286,0.014378,0.016259,0.001921,0.001203,-0.000713,-0.00245,-0.003829,-0.002826,-0.005974,0.002262,0.005277,0.005268,-0.000618,-0.002728,-0.002371,-0.00333,0.00178,0.002772,0.001553,0.000347,0.001413,0.005778,0.007653,0.132811,-0.938488,-0.099315,-0.903817,1,0,0,0,0,0,0,0,0,0,0
3816,0.010407,0.023228,0.037113,0.050452,0.062469,0.075262,0.088716,0.00161,0.002185,0.002587,0.000201,-0.007359,-0.01538,-0.024177,0.01561,0.028575,0.042576,0.056374,0.074946,0.089894,0.09803,2.9e-05,-0.002329,-0.003191,-0.008854,-0.015926,-0.01998,-0.023286,0.009228,0.023171,0.038206,0.050136,0.057208,0.067442,0.08081,0.001035,-0.00046,-0.001955,-0.005548,-0.011499,-0.022395,-0.029007,0.011614,0.024091,0.044904,0.060198,0.077907,0.093545,0.104355,0.00207,0.002501,0.001667,0.001524,-0.002559,-0.0046,-0.005405,0.0027,0.005531,0.004407,0.009617,0.012706,0.014585,0.01665,-0.000717,-0.002631,-0.004366,-0.005744,-0.004742,-0.007886,-0.005724,0.002995,0.002985,-0.00286,-0.004955,-0.0046,-0.005552,-0.008505,0.000984,-0.000226,-0.001423,-0.000365,0.003969,0.005832,0.006103,0.130889,-0.939877,-0.102814,-0.898056,1,0,0,0,0,0,0,0,0,0,0
3817,0.012815,0.026693,0.040025,0.052036,0.064822,0.078269,0.084907,0.000575,0.000977,-0.001408,-0.008965,-0.016981,-0.025774,-0.029997,0.012959,0.026952,0.040744,0.059305,0.074247,0.082378,0.092866,-0.002356,-0.003218,-0.008879,-0.015947,-0.019998,-0.023303,-0.029854,0.013936,0.028963,0.040887,0.047956,0.058185,0.071546,0.08166,-0.001494,-0.002988,-0.00658,-0.012528,-0.023418,-0.030026,-0.034767,0.01247,0.033273,0.048559,0.066259,0.08189,0.092693,0.104704,0.000431,-0.000402,-0.000546,-0.004626,-0.006666,-0.007471,-0.012872,0.00283,0.001706,0.006914,0.01,0.011879,0.013942,0.014855,-0.001913,-0.003648,-0.005024,-0.004023,-0.007166,-0.005005,-0.005125,-1e-05,-0.005834,-0.007921,-0.007567,-0.008517,-0.011459,-0.013116,-0.001206,-0.002399,-0.001344,0.002974,0.00483,0.005101,0.002144,0.124459,-0.937025,-0.103332,-0.895687,1,0,0,0,0,0,0,0,0,0,0
3818,0.013845,0.027145,0.039126,0.051882,0.065297,0.071918,0.079141,0.000401,-0.001978,-0.009516,-0.017514,-0.026285,-0.030499,-0.035801,0.013959,0.027718,0.046235,0.06114,0.069252,0.079715,0.083326,-0.00086,-0.006507,-0.013558,-0.0176,-0.020896,-0.027432,-0.027747,0.014991,0.026887,0.033938,0.044143,0.057471,0.067561,0.077078,-0.001491,-0.005074,-0.011007,-0.021871,-0.028463,-0.033193,-0.035887,0.020753,0.036002,0.053659,0.069252,0.08003,0.092012,0.10041,-0.000831,-0.000975,-0.005045,-0.00708,-0.007883,-0.013271,-0.021469,-0.001121,0.004074,0.007153,0.009027,0.011086,0.011996,0.003515,-0.00173,-0.003104,-0.002105,-0.00524,-0.003084,-0.003204,-0.000341,-0.005727,-0.007779,-0.007431,-0.008365,-0.011258,-0.012888,-0.016278,-0.001173,-0.000136,0.00411,0.005935,0.006201,0.003294,0.001638,0.122036,-0.929675,-0.105809,-0.893825,1,0,0,0,0,0,0,0,0,0,0
3819,0.013222,0.025134,0.037814,0.051151,0.057733,0.064914,0.069303,-0.002365,-0.00986,-0.01781,-0.02653,-0.030719,-0.035991,-0.037073,0.013678,0.032087,0.046905,0.054969,0.06537,0.068961,0.071924,-0.005614,-0.012624,-0.016642,-0.019919,-0.026416,-0.026729,-0.032229,0.011826,0.018836,0.028981,0.042231,0.052262,0.061723,0.065256,-0.003562,-0.009461,-0.020261,-0.026815,-0.031517,-0.034195,-0.034651,0.01516,0.032714,0.048215,0.05893,0.070841,0.079191,0.084149,-0.000142,-0.004189,-0.006212,-0.00701,-0.012367,-0.020517,-0.02975,0.005165,0.008226,0.010089,0.012136,0.013041,0.004609,0.000639,-0.001365,-0.000372,-0.003489,-0.001346,-0.001465,0.001382,0.001901,-0.00197,-0.001636,-0.002532,-0.005308,-0.006872,-0.010126,-0.011365,0.000995,0.00507,0.006821,0.007077,0.004287,0.002698,0.003463,0.1194,-0.921705,-0.103874,-0.892741,1,0,0,0,0,0,0,0,0,0,0
3820,0.011844,0.024454,0.037715,0.04426,0.051401,0.055764,0.060043,-0.007452,-0.015358,-0.024029,-0.028194,-0.033436,-0.034513,-0.033889,0.018305,0.033039,0.041058,0.051401,0.054971,0.057918,0.061913,-0.006971,-0.010966,-0.014224,-0.020685,-0.020997,-0.026465,-0.027769,0.006971,0.017058,0.030234,0.040208,0.049615,0.053129,0.057266,-0.005865,-0.016605,-0.023122,-0.027797,-0.030461,-0.030914,-0.030857,0.017455,0.032869,0.043523,0.055368,0.06367,0.0686,0.074664,-0.004024,-0.006035,-0.006829,-0.012156,-0.02026,-0.029441,-0.032132,0.003044,0.004896,0.006932,0.007831,-0.000553,-0.0045,-0.00615,0.000987,-0.002112,1.9e-05,-9.9e-05,0.002731,0.003248,0.002668,0.000321,-0.00054,-0.003209,-0.004712,-0.00784,-0.009031,-0.010507,0.003917,0.0056,0.005846,0.003164,0.001637,0.002373,0.002431,0.120449,-0.921803,-0.102426,-0.895125,1,0,0,0,0,0,0,0,0,0,0
3821,0.012514,0.025674,0.03217,0.039256,0.043587,0.047833,0.050532,-0.007846,-0.01645,-0.020584,-0.025786,-0.026855,-0.026236,-0.025871,0.014623,0.022581,0.032845,0.036388,0.039312,0.043277,0.042687,-0.003965,-0.007199,-0.01361,-0.01392,-0.019347,-0.02064,-0.0223,0.010011,0.023087,0.032985,0.042321,0.045808,0.049914,0.051376,-0.010658,-0.017125,-0.021765,-0.024409,-0.024858,-0.024802,-0.024746,0.015298,0.025871,0.037625,0.045864,0.050757,0.056775,0.057197,-0.001997,-0.002784,-0.008071,-0.016113,-0.025224,-0.027895,-0.029667,0.001838,0.003858,0.004751,-0.003569,-0.007487,-0.009125,-0.009367,-0.003076,-0.000961,-0.001078,0.001731,0.002243,0.001668,0.001215,-0.000816,-0.003346,-0.004772,-0.007737,-0.008866,-0.010266,-0.011005,0.001596,0.001829,-0.000714,-0.002162,-0.001464,-0.001409,-0.000502,0.123505,-0.924014,-0.102163,-0.897826,1,0,0,0,0,0,0,0,0,0,0
3822,0.013085,0.019544,0.02659,0.030896,0.035118,0.037802,0.039983,-0.008556,-0.012666,-0.017839,-0.018901,-0.018286,-0.017923,-0.010429,0.007913,0.018118,0.021641,0.024549,0.028492,0.027904,0.027932,-0.003215,-0.00959,-0.009898,-0.015294,-0.01658,-0.01823,-0.021641,0.013002,0.022844,0.032126,0.035593,0.039676,0.04113,0.042584,-0.006431,-0.011044,-0.013673,-0.01412,-0.014064,-0.014008,-0.01261,0.010513,0.0222,0.030393,0.035258,0.041241,0.041661,0.04113,-0.000783,-0.006039,-0.014036,-0.023095,-0.025751,-0.027513,-0.029945,0.002008,0.002896,-0.005377,-0.009272,-0.010901,-0.011142,-0.010099,0.002103,0.001986,0.004779,0.005289,0.004717,0.004266,-0.001872,-0.002431,-0.0038,-0.006649,-0.007734,-0.009079,-0.00979,-0.009479,0.000224,-0.002219,-0.003611,-0.00294,-0.002887,-0.002016,-0.002008,0.123463,-0.923828,-0.102153,-0.89787,1,0,0,0,0,0,0,0,0,0,0
3823,0.006428,0.01344,0.017725,0.021926,0.024597,0.026768,0.027102,-0.00409,-0.009238,-0.010295,-0.009683,-0.009321,-0.001864,-0.001753,0.010156,0.013662,0.016556,0.020479,0.019895,0.019923,0.019951,-0.006344,-0.00665,-0.01202,-0.0133,-0.014942,-0.018337,-0.019672,0.009794,0.019032,0.022483,0.026545,0.027992,0.029439,0.030524,-0.004591,-0.007207,-0.007652,-0.007596,-0.007541,-0.006149,-0.005259,0.011631,0.019784,0.024625,0.03058,0.030997,0.030469,0.030997,-0.005231,-0.013189,-0.022204,-0.024848,-0.026601,-0.029022,-0.029606,0.000884,-0.007349,-0.011226,-0.012846,-0.013086,-0.012049,-0.011368,-0.000116,0.002663,0.00317,0.002601,0.002153,-0.003956,-0.003094,-0.001324,-0.004078,-0.005127,-0.006426,-0.007113,-0.006813,-0.007235,-0.002362,-0.003707,-0.003058,-0.003007,-0.002165,-0.002157,-0.002594,0.122861,-0.925606,-0.103163,-0.8986,1,0,0,0,0,0,0,0,0,0,0
