,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_x_cumsum_5,left_elbow_x_cumsum_6,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,left_elbow_y_cumsum_5,left_elbow_y_cumsum_6,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_x_cumsum_5,right_elbow_x_cumsum_6,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,right_elbow_y_cumsum_5,right_elbow_y_cumsum_6,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_x_cumsum_5,left_wrist_x_cumsum_6,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,left_wrist_y_cumsum_5,left_wrist_y_cumsum_6,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_x_cumsum_5,right_wrist_x_cumsum_6,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_wrist_y_cumsum_5,right_wrist_y_cumsum_6,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,right_forearm_r_cumsum_5,right_forearm_r_cumsum_6,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,left_forearm_r_cumsum_5,left_forearm_r_cumsum_6,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,right_forearm_angle_cumsum_5,right_forearm_angle_cumsum_6,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,left_forearm_angle_cumsum_5,left_forearm_angle_cumsum_6,shoulder_wrist_right_x,shoulder_wrist_right_y,shoulder_wrist_left_x,shoulder_wrist_left_y,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
219,0.001428,0.004228,0.002044,0.000644,-0.000532,-0.002296,-0.003444,-0.000616,-0.000672,-0.000728,-0.002156,-0.008315,-0.014026,-0.01677,8.4e-05,0.0014,0.0028,0.004647,0.005207,0.004983,0.00462,-0.00014,-0.000532,-0.000532,-0.000252,0.002016,0.003724,0.003836,0.0,0.002408,-0.002968,-0.006663,-0.009267,-0.010135,-0.014446,-0.001932,-0.0021,-0.002744,-0.006635,-0.01719,-0.022314,-0.028333,-0.000448,0.004815,0.009855,0.013019,0.012935,0.011815,0.010275,0.001512,-0.000252,0.00056,0.00098,0.006299,0.011815,0.014026,0.001689,2e-05,0.000586,0.000646,0.003731,0.007586,0.009756,-0.001521,-0.001692,-0.00275,-0.005518,-0.010071,-0.009363,-0.013046,0.000197,-0.001706,-0.003525,-0.00418,-0.003948,-0.003599,-0.003031,0.001053,0.001373,0.004008,0.00562,0.006261,0.005625,0.007707,0.111026,-0.903116,-0.127353,-0.89693,1,0,0,0,0,0,0,0,0,0,0
220,0.0028,0.000616,-0.000784,-0.00196,-0.003724,-0.004872,-0.006552,-5.6e-05,-0.000112,-0.00154,-0.0077,-0.013412,-0.016156,-0.016016,0.001316,0.002716,0.004564,0.005124,0.0049,0.004536,0.003584,-0.000392,-0.000392,-0.000112,0.002156,0.003864,0.003976,0.00546,0.002408,-0.002968,-0.006664,-0.009268,-0.010136,-0.014448,-0.019628,-0.000168,-0.000812,-0.004704,-0.01526,-0.020384,-0.026404,-0.026908,0.005264,0.010304,0.013468,0.013384,0.012264,0.010724,0.009604,-0.001764,-0.000952,-0.000532,0.004788,0.010304,0.012516,0.022904,-0.001669,-0.001103,-0.001044,0.002042,0.005897,0.008068,0.016964,-0.000171,-0.001229,-0.003998,-0.008551,-0.007843,-0.011526,-0.012627,-0.001905,-0.003726,-0.004381,-0.004148,-0.0038,-0.003231,-0.003466,0.00032,0.002957,0.00457,0.005212,0.004576,0.00666,0.009222,0.111013,-0.908161,-0.123397,-0.893256,1,0,0,0,0,0,0,0,0,0,0
221,-0.002183,-0.003582,-0.004757,-0.00652,-0.007667,-0.009346,-0.012256,-5.6e-05,-0.001483,-0.007639,-0.013347,-0.016089,-0.015949,-0.016761,0.001399,0.003246,0.003805,0.003582,0.003218,0.002266,0.001595,0.0,0.00028,0.002546,0.004253,0.004365,0.005848,0.010381,-0.005372,-0.009066,-0.011668,-0.012536,-0.016845,-0.022021,-0.028569,-0.000644,-0.004533,-0.015082,-0.020202,-0.026218,-0.026722,-0.033018,0.005037,0.008198,0.008115,0.006995,0.005456,0.004337,0.003749,0.000811,0.001231,0.006548,0.01206,0.01427,0.024651,0.035004,0.000566,0.000625,0.003708,0.007561,0.00973,0.01862,0.024424,-0.001057,-0.003824,-0.008375,-0.007667,-0.011348,-0.012448,-0.018344,-0.001812,-0.002464,-0.002233,-0.001886,-0.00132,-0.001554,-0.00184,0.002624,0.00423,0.004868,0.004235,0.006309,0.008859,0.010978,0.109359,-0.914378,-0.118601,-0.88657,1,0,0,0,0,0,0,0,0,0,0
222,-0.001399,-0.002574,-0.004336,-0.005483,-0.007162,-0.010072,-0.016171,-0.001427,-0.007582,-0.013289,-0.016031,-0.015891,-0.016702,-0.018017,0.001846,0.002406,0.002182,0.001818,0.000867,0.000196,0.000112,0.00028,0.002546,0.004252,0.004364,0.005847,0.010379,0.011387,-0.003693,-0.006295,-0.007162,-0.01147,-0.016646,-0.023193,-0.033236,-0.003889,-0.014436,-0.019556,-0.025571,-0.026074,-0.032369,-0.032369,0.003161,0.003077,0.001958,0.00042,-0.000699,-0.001287,-0.001958,0.00042,0.005735,0.011247,0.013457,0.023836,0.034188,0.038804,5.9e-05,0.003142,0.006995,0.009163,0.018052,0.023854,0.027493,-0.002766,-0.007316,-0.006608,-0.010289,-0.011389,-0.017284,-0.01644,-0.000652,-0.00042,-7.4e-05,0.000492,0.000258,-2.8e-05,0.000212,0.001604,0.002242,0.00161,0.003681,0.006229,0.008345,0.01121,0.107039,-0.915905,-0.113612,-0.888513,1,0,0,0,0,0,0,0,0,0,0
223,-0.001175,-0.002937,-0.004084,-0.005763,-0.008672,-0.01477,-0.020057,-0.006154,-0.011861,-0.014603,-0.014463,-0.015274,-0.016589,-0.023386,0.000559,0.000336,-2.8e-05,-0.000979,-0.00165,-0.001734,-0.003049,0.002266,0.003972,0.004084,0.005567,0.010099,0.011106,0.011721,-0.002602,-0.003469,-0.007777,-0.012952,-0.019498,-0.029541,-0.037737,-0.010546,-0.015666,-0.02168,-0.022183,-0.028478,-0.028478,-0.031779,-8.4e-05,-0.001203,-0.002741,-0.00386,-0.004448,-0.005119,-0.005539,0.005315,0.010826,0.013036,0.023414,0.033765,0.038381,0.042912,0.003082,0.006934,0.009103,0.017991,0.023793,0.027431,0.031284,-0.004549,-0.003841,-0.007522,-0.008621,-0.014516,-0.013673,-0.010513,0.000231,0.000577,0.001142,0.000909,0.000623,0.000863,7e-05,0.000638,6e-06,0.002075,0.004621,0.006737,0.0096,0.011955,0.102645,-0.92037,-0.11428,-0.889896,1,0,0,0,0,0,0,0,0,0,0
224,-0.001759,-0.002904,-0.00458,-0.007484,-0.013571,-0.018849,-0.022563,-0.005696,-0.008433,-0.008293,-0.009103,-0.010416,-0.017201,-0.022842,-0.000223,-0.000586,-0.001536,-0.002206,-0.00229,-0.003602,-0.007176,0.001703,0.001815,0.003295,0.007819,0.008824,0.009438,0.010053,-0.000866,-0.005166,-0.010332,-0.016866,-0.026891,-0.035073,-0.041104,-0.00511,-0.011114,-0.011616,-0.017899,-0.017899,-0.021194,-0.025718,-0.001117,-0.002653,-0.00377,-0.004356,-0.005026,-0.005445,-0.005641,0.005501,0.007707,0.018067,0.028399,0.033006,0.03753,0.040099,0.003845,0.00601,0.014882,0.020673,0.024305,0.028152,0.029911,0.000707,-0.002967,-0.004065,-0.009949,-0.009107,-0.005953,-0.00508,0.000342,0.0009,0.000669,0.000387,0.000625,-0.000159,-0.002644,-0.000624,0.00142,0.003934,0.006023,0.008851,0.011176,0.012938,0.096485,-0.922302,-0.115508,-0.887859,1,0,0,0,0,0,0,0,0,0,0
225,-0.001142,-0.002814,-0.005711,-0.011784,-0.017049,-0.020755,-0.02602,-0.00273,-0.002591,-0.003399,-0.004708,-0.011478,-0.017105,-0.02276,-0.000362,-0.001309,-0.001978,-0.002062,-0.003371,-0.006937,-0.011088,0.000111,0.001588,0.006101,0.007104,0.007717,0.00833,0.011812,-0.00429,-0.009444,-0.015963,-0.025964,-0.034127,-0.040144,-0.046078,-0.00599,-0.006491,-0.012759,-0.012759,-0.016047,-0.02056,-0.030199,-0.001532,-0.002647,-0.003232,-0.0039,-0.004318,-0.004513,-0.004736,0.002201,0.012536,0.022844,0.027441,0.031954,0.034517,0.039671,0.002159,0.011011,0.016789,0.020412,0.024249,0.026005,0.027485,-0.003665,-0.00476,-0.010631,-0.009791,-0.006644,-0.005772,-0.009803,0.000549,0.000322,4.5e-05,0.000278,-0.000493,-0.002937,-0.005805,0.002011,0.004484,0.006539,0.00932,0.011608,0.013341,0.013532,0.089354,-0.926619,-0.116363,-0.88131,1,0,0,0,0,0,0,0,0,0,0
226,-0.001672,-0.004569,-0.010643,-0.015909,-0.019614,-0.02488,-0.031483,0.000139,-0.000669,-0.001978,-0.008748,-0.014376,-0.020032,-0.0241,-0.000947,-0.001616,-0.0017,-0.003009,-0.006575,-0.010727,-0.014543,0.001477,0.00599,0.006993,0.007606,0.008219,0.011702,0.013652,-0.005154,-0.011674,-0.021676,-0.029839,-0.035857,-0.041792,-0.045859,-0.000501,-0.00677,-0.00677,-0.010058,-0.014571,-0.024211,-0.028363,-0.001114,-0.0017,-0.002368,-0.002786,-0.002981,-0.003204,-0.002368,0.010336,0.020645,0.025242,0.029756,0.032319,0.037473,0.038253,0.008852,0.014631,0.018254,0.022092,0.023848,0.025328,0.023979,-0.001095,-0.006966,-0.006126,-0.002979,-0.002108,-0.006138,-0.005963,-0.000227,-0.000504,-0.000271,-0.001042,-0.003488,-0.006357,-0.009659,0.002475,0.004531,0.007314,0.009603,0.011338,0.011528,0.009781,0.083163,-0.928467,-0.119229,-0.883158,1,0,0,0,0,0,0,0,0,0,0
227,-0.002881,-0.008921,-0.014157,-0.017842,-0.023078,-0.029644,-0.034908,-0.000803,-0.002106,-0.008838,-0.014434,-0.020058,-0.024103,-0.030143,-0.000665,-0.000748,-0.00205,-0.005596,-0.009724,-0.01352,-0.01618,0.004488,0.005486,0.006095,0.006705,0.010168,0.012107,0.013215,-0.006483,-0.016429,-0.024546,-0.030531,-0.036432,-0.040477,-0.043967,-0.006234,-0.006234,-0.009503,-0.013991,-0.023577,-0.027705,-0.034298,-0.000582,-0.001247,-0.001662,-0.001856,-0.002078,-0.001247,-0.000526,0.010251,0.014822,0.01931,0.021859,0.026984,0.02776,0.028009,0.005746,0.009349,0.013165,0.014911,0.016383,0.015042,0.014084,-0.005838,-0.005002,-0.001873,-0.001007,-0.005015,-0.00484,-0.005202,-0.000267,-4.2e-05,-0.000784,-0.003135,-0.005894,-0.009068,-0.011362,0.001977,0.004652,0.006853,0.008521,0.008703,0.007024,0.005809,0.077337,-0.927856,-0.121216,-0.881036,1,0,0,0,0,0,0,0,0,0,0
228,-0.006014,-0.011228,-0.014898,-0.020112,-0.02665,-0.031892,-0.036665,-0.001297,-0.008001,-0.013573,-0.019174,-0.023202,-0.029216,-0.035009,-8.3e-05,-0.001379,-0.004911,-0.009021,-0.012801,-0.015449,-0.019036,0.000993,0.0016,0.002207,0.005656,0.007587,0.00869,0.011201,-0.009904,-0.017987,-0.023946,-0.029823,-0.033851,-0.037327,-0.039065,0.0,-0.003255,-0.007725,-0.01727,-0.021381,-0.027947,-0.031864,-0.000662,-0.001076,-0.001269,-0.00149,-0.000662,5.5e-05,2.8e-05,0.004552,0.009021,0.011559,0.016663,0.017436,0.017684,0.019174,0.003588,0.007388,0.009127,0.010592,0.009257,0.008303,0.007206,0.000832,0.003948,0.004811,0.00082,0.000993,0.000633,0.002838,0.000218,-0.000502,-0.002785,-0.005463,-0.008545,-0.010772,-0.013104,0.002598,0.004734,0.006353,0.006531,0.0049,0.003721,0.001878,0.072521,-0.930952,-0.124983,-0.882402,1,0,0,0,0,0,0,0,0,0,0
229,-0.005198,-0.008856,-0.014054,-0.020572,-0.025797,-0.030555,-0.03314,-0.006683,-0.012238,-0.017821,-0.021837,-0.027832,-0.033608,-0.036688,-0.001293,-0.004813,-0.008911,-0.012679,-0.015319,-0.018894,-0.021012,0.000605,0.00121,0.004648,0.006573,0.007673,0.010176,0.012266,-0.008058,-0.013999,-0.019857,-0.023872,-0.027337,-0.02907,-0.029372,-0.003245,-0.007701,-0.017216,-0.021314,-0.02786,-0.031765,-0.038091,-0.000413,-0.000605,-0.000825,0.0,0.000715,0.000688,0.000605,0.004455,0.006986,0.012073,0.012844,0.013091,0.014576,0.015511,0.003788,0.005521,0.006982,0.005651,0.0047,0.003606,0.00242,0.003106,0.003967,-1.2e-05,0.000161,-0.000198,0.002,-0.000952,-0.000704,-0.002938,-0.005558,-0.008574,-0.010753,-0.013034,-0.014322,0.00209,0.003675,0.003848,0.002253,0.001099,-0.000704,-0.002406,0.068973,-0.93014,-0.127046,-0.877324,1,0,0,0,0,0,0,0,0,0,0
