timestamp ,nose_x  ,nose_y  ,nose_z   ,nose_confidence ,left_eye_inner_x ,left_eye_inner_y ,left_eye_inner_z ,left_eye_inner_confidence ,left_eye_x ,left_eye_y ,left_eye_z ,left_eye_confidence ,left_eye_outer_x ,left_eye_outer_y ,left_eye_outer_z ,left_eye_outer_confidence ,right_eye_inner_x ,right_eye_inner_y ,right_eye_inner_z ,right_eye_inner_confidence ,right_eye_x ,right_eye_y ,right_eye_z ,right_eye_confidence ,right_eye_outer_x ,right_eye_outer_y ,right_eye_outer_z ,right_eye_outer_confidence ,left_ear_x ,left_ear_y ,left_ear_z ,left_ear_confidence ,right_ear_x ,right_ear_y ,right_ear_z ,right_ear_confidence ,left_mouth_x ,left_mouth_y ,left_mouth_z ,left_mouth_confidence ,right_mouth_x ,right_mouth_y ,right_mouth_z ,right_mouth_confidence ,left_shoulder_x ,left_shoulder_y ,left_shoulder_z ,left_shoulder_confidence ,right_shoulder_x ,right_shoulder_y ,right_shoulder_z ,right_shoulder_confidence ,left_elbow_x ,left_elbow_y ,left_elbow_z ,left_elbow_confidence ,right_elbow_x ,right_elbow_y ,right_elbow_z ,right_elbow_confidence ,left_wrist_x ,left_wrist_y ,left_wrist_z ,left_wrist_confidence ,right_wrist_x ,right_wrist_y ,right_wrist_z ,right_wrist_confidence ,left_pinky_x ,left_pinky_y ,left_pinky_z ,left_pinky_confidence ,right_pinky_x ,right_pinky_y ,right_pinky_z ,right_pinky_confidence ,left_index_x ,left_index_y ,left_index_z ,left_index_confidence ,right_index_x ,right_index_y ,right_index_z ,right_index_confidence ,left_thumb_x ,left_thumb_y ,left_thumb_z ,left_thumb_confidence ,right_thumb_x ,right_thumb_y ,right_thumb_z ,right_thumb_confidence ,left_hip_x ,left_hip_y ,left_hip_z ,left_hip_confidence ,right_hip_x ,right_hip_y ,right_hip_z ,right_hip_confidence ,left_knee_x ,left_knee_y ,left_knee_z ,left_knee_confidence ,right_knee_x ,right_knee_y ,right_knee_z ,right_knee_confidence ,left_ankle_x ,left_ankle_y ,left_ankle_z ,left_ankle_confidence ,right_ankle_x ,right_ankle_y ,right_ankle_z ,right_ankle_confidence ,left_heel_x ,left_heel_y ,left_heel_z ,left_heel_confidence ,right_heel_x ,right_heel_y ,right_heel_z ,right_heel_confidence ,left_foot_index_x ,left_foot_index_y ,left_foot_index_z ,left_foot_index_confidence ,right_foot_index_x ,right_foot_index_y ,right_foot_index_z ,right_foot_index_confidence ,ground_truth
4600      ,0.43033 ,0.3771  ,-0.30205 ,0.99973         ,0.43815          ,0.35777          ,-0.28003         ,0.99948                   ,0.44225    ,0.35853    ,-0.28015   ,0.99945             ,0.44625          ,0.35939          ,-0.28018         ,0.99942                   ,0.42599           ,0.35855           ,-0.28458          ,0.99958                    ,0.42113     ,0.35936     ,-0.28457    ,0.99957              ,0.41628           ,0.36051           ,-0.28466          ,0.99957                    ,0.45394    ,0.37656    ,-0.14817   ,0.99912             ,0.41044     ,0.37858     ,-0.16883    ,0.99955              ,0.43868      ,0.40043      ,-0.25409     ,0.99977               ,0.42481       ,0.39974       ,-0.25978      ,0.99976                ,0.48639         ,0.5138          ,-0.04566        ,0.99965                  ,0.37666          ,0.51477          ,-0.11455         ,0.99973                   ,0.52485      ,0.65605      ,0.02777      ,0.97602               ,0.36285       ,0.6871        ,-0.10626      ,0.95727                ,0.58497      ,0.76562      ,-0.10308     ,0.92656               ,0.35557       ,0.84386       ,-0.22947      ,0.90668                ,0.60836      ,0.80099      ,-0.13914     ,0.88035               ,0.34846       ,0.88871       ,-0.26427      ,0.86612                ,0.60877      ,0.79756      ,-0.18325     ,0.89756               ,0.35626       ,0.89129       ,-0.30598      ,0.87884                ,0.59959      ,0.78673      ,-0.12649     ,0.89542               ,0.36149       ,0.88023       ,-0.2495       ,0.87764                ,0.47088    ,0.8381     ,0.01259    ,0.9486              ,0.39988     ,0.84451     ,-0.0121     ,0.95576              ,0.46355     ,1.01006     ,0.04497     ,0.52539              ,0.40077      ,1.06655      ,0.00966      ,0.52771               ,0.46993      ,1.23598      ,0.25707      ,0.1014                ,0.40149       ,1.2604        ,0.19395       ,0.11622                ,0.4661      ,1.26058     ,0.27208     ,0.09024              ,0.40201      ,1.28366      ,0.20606      ,0.08967               ,0.47659           ,1.30409           ,0.15624           ,0.05519                    ,0.40961            ,1.33461            ,0.05533            ,0.06774                     ,idle
4633      ,0.43352 ,0.37996 ,-0.32766 ,0.99975         ,0.44147          ,0.36128          ,-0.3078          ,0.99952                   ,0.4455     ,0.36234    ,-0.30791   ,0.99949             ,0.44963          ,0.36369          ,-0.30792         ,0.99946                   ,0.42943           ,0.36152           ,-0.3128           ,0.99961                    ,0.42484     ,0.36219     ,-0.31279    ,0.9996               ,0.41992           ,0.36334           ,-0.31286          ,0.9996                     ,0.45698    ,0.38019    ,-0.18086   ,0.99918             ,0.41333     ,0.38072     ,-0.20513    ,0.99958              ,0.44158      ,0.40289      ,-0.28073     ,0.99979               ,0.42784       ,0.40178       ,-0.28725      ,0.99978                ,0.48857         ,0.51415         ,-0.07429        ,0.99967                  ,0.37957          ,0.51487          ,-0.14783         ,0.99975                   ,0.52879      ,0.65723      ,0.00622      ,0.97707               ,0.36685       ,0.68624       ,-0.13315      ,0.96067                ,0.59518      ,0.77133      ,-0.1182      ,0.93196               ,0.36095       ,0.84207       ,-0.25102      ,0.91209                ,0.61971      ,0.80585      ,-0.1552      ,0.88763               ,0.35364       ,0.88565       ,-0.28572      ,0.87162                ,0.62285      ,0.80262      ,-0.20018     ,0.90401               ,0.36074       ,0.88888       ,-0.33304      ,0.88428                ,0.60983      ,0.79257      ,-0.14176     ,0.90224               ,0.36625       ,0.87804       ,-0.27303      ,0.88345                ,0.47484    ,0.83643    ,0.01324    ,0.95246             ,0.40357     ,0.84224     ,-0.01274    ,0.95942              ,0.46456     ,0.99908     ,0.06091     ,0.55123              ,0.40335      ,1.06501      ,0.02101      ,0.56054               ,0.47044      ,1.23958      ,0.25974      ,0.12258               ,0.40209       ,1.26202       ,0.19206       ,0.14095                ,0.46615     ,1.26537     ,0.27291     ,0.11002              ,0.40268      ,1.28609      ,0.20298      ,0.10715               ,0.4772            ,1.30852           ,0.15473           ,0.06702                    ,0.40906            ,1.33607            ,0.05463            ,0.08088                     ,idle
4666      ,0.43783 ,0.38196 ,-0.37029 ,0.99976         ,0.44582          ,0.36389          ,-0.3534          ,0.99953                   ,0.44968    ,0.36529    ,-0.35347   ,0.99949             ,0.45417          ,0.36705          ,-0.3535          ,0.99947                   ,0.43346           ,0.3632            ,-0.35818          ,0.99962                    ,0.4293      ,0.36361     ,-0.3582     ,0.99962              ,0.42409           ,0.36459           ,-0.35829          ,0.99962                    ,0.46041    ,0.38303    ,-0.23015   ,0.99919             ,0.4167      ,0.38167     ,-0.25388    ,0.99961              ,0.44536      ,0.40518      ,-0.32354     ,0.99979               ,0.43155       ,0.40335       ,-0.32983      ,0.99979                ,0.49001         ,0.51428         ,-0.11113        ,0.99962                  ,0.38233          ,0.51453          ,-0.18846         ,0.99976                   ,0.52871      ,0.65506      ,-0.01248     ,0.97538               ,0.37088       ,0.68475       ,-0.16319      ,0.96378                ,0.59459      ,0.76692      ,-0.11352     ,0.92921               ,0.36829       ,0.83396       ,-0.26543      ,0.91619                ,0.61988      ,0.80108      ,-0.14283     ,0.88038               ,0.36241       ,0.88039       ,-0.29717      ,0.87482                ,0.62295      ,0.79952      ,-0.18699     ,0.89801               ,0.3722        ,0.88255       ,-0.34177      ,0.88751                ,0.61162      ,0.79092      ,-0.13639     ,0.89788               ,0.37706       ,0.86999       ,-0.28554      ,0.88696                ,0.47638    ,0.83031    ,0.0134     ,0.95417             ,0.40588     ,0.83417     ,-0.01292    ,0.96231              ,0.46667     ,0.99033     ,0.06278     ,0.57144              ,0.40303      ,1.05412      ,0.02118      ,0.59173               ,0.47182      ,1.22815      ,0.25578      ,0.14079               ,0.40246       ,1.24832       ,0.17881       ,0.16575                ,0.46683     ,1.25445     ,0.26864     ,0.12503              ,0.40389      ,1.27126      ,0.1882       ,0.12304               ,0.48011           ,1.29728           ,0.14693           ,0.07622                    ,0.40821            ,1.32471            ,0.03933            ,0.09354                     ,idle
4700      ,0.44068 ,0.3847  ,-0.38193 ,0.99975         ,0.44843          ,0.36655          ,-0.36614         ,0.99949                   ,0.45208    ,0.36788    ,-0.36621   ,0.99945             ,0.45649          ,0.36952          ,-0.36626         ,0.99941                   ,0.43601           ,0.36584           ,-0.36994          ,0.99962                    ,0.43187     ,0.36621     ,-0.36999    ,0.99962              ,0.42654           ,0.36706           ,-0.37009          ,0.99962                    ,0.46248    ,0.38474    ,-0.2462    ,0.99912             ,0.4193      ,0.38307     ,-0.26537    ,0.99961              ,0.44802      ,0.40731      ,-0.33606     ,0.99978               ,0.43425       ,0.40534       ,-0.34103      ,0.99979                ,0.49192         ,0.51438         ,-0.12998        ,0.99949                  ,0.38548          ,0.51321          ,-0.19495         ,0.99977                   ,0.52903      ,0.65099      ,-0.03021     ,0.97216               ,0.37648       ,0.68237       ,-0.16372      ,0.96597                ,0.60054      ,0.7398       ,-0.11773     ,0.92041               ,0.37633       ,0.82717       ,-0.26216      ,0.91749                ,0.61569      ,0.78942      ,-0.14569     ,0.86541               ,0.3714        ,0.87465       ,-0.29286      ,0.8741                 ,0.61713      ,0.78885      ,-0.18815     ,0.88505               ,0.3814        ,0.87629       ,-0.3367       ,0.88716                ,0.60569      ,0.77165      ,-0.13985     ,0.88717               ,0.38542       ,0.86312       ,-0.28173      ,0.88703                ,0.47847    ,0.82158    ,0.01249    ,0.95412             ,0.40875     ,0.82581     ,-0.01205    ,0.9642               ,0.46845     ,0.98407     ,0.04849     ,0.58718              ,0.40409      ,1.04714      ,0.02093      ,0.61683               ,0.47334      ,1.21599      ,0.24293      ,0.15779               ,0.40463       ,1.237         ,0.18207       ,0.18831                ,0.46885     ,1.24204     ,0.25424     ,0.13883              ,0.40711      ,1.25873      ,0.19222      ,0.138                 ,0.48162           ,1.28294           ,0.14549           ,0.08507                    ,0.40807            ,1.31446            ,0.044              ,0.10577                     ,idle
4733      ,0.44385 ,0.38502 ,-0.34312 ,0.99973         ,0.45116          ,0.36675          ,-0.32686         ,0.99943                   ,0.4548     ,0.36803    ,-0.32697   ,0.99937             ,0.45929          ,0.36963          ,-0.32705         ,0.99932                   ,0.43867           ,0.36608           ,-0.33122          ,0.99959                    ,0.43466     ,0.36642     ,-0.33124    ,0.99959              ,0.42923           ,0.36726           ,-0.33135          ,0.9996                     ,0.46483    ,0.38467    ,-0.22272   ,0.99898             ,0.42139     ,0.38324     ,-0.24307    ,0.9996               ,0.45112      ,0.40768      ,-0.3013      ,0.99975               ,0.43718       ,0.40562       ,-0.30633      ,0.99979                ,0.49353         ,0.51278         ,-0.10976        ,0.99939                  ,0.38806          ,0.51271          ,-0.18892         ,0.99978                   ,0.52931      ,0.64454      ,-0.02759     ,0.96497               ,0.37986       ,0.67997       ,-0.15694      ,0.9679                 ,0.59323      ,0.70767      ,-0.14702     ,0.90307               ,0.38198       ,0.82551       ,-0.23924      ,0.91791                ,0.61123      ,0.75798      ,-0.18319     ,0.84266               ,0.37635       ,0.87402       ,-0.26815      ,0.87245                ,0.61091      ,0.73433      ,-0.21891     ,0.86446               ,0.38803       ,0.8753        ,-0.30982      ,0.88594                ,0.59994      ,0.72232      ,-0.16795     ,0.869                 ,0.39192       ,0.86241       ,-0.2577       ,0.88634                ,0.47907    ,0.81869    ,0.01125    ,0.9535              ,0.41084     ,0.82406     ,-0.0108     ,0.96544              ,0.46853     ,0.97849     ,0.03711     ,0.59523              ,0.40595      ,1.00915      ,0.0197       ,0.63166               ,0.4729       ,1.19826      ,0.23209      ,0.16525               ,0.40788       ,1.2172        ,0.18523       ,0.19669                ,0.46816     ,1.22253     ,0.24456     ,0.14651              ,0.41077      ,1.23897      ,0.19632      ,0.14722               ,0.48127           ,1.26525           ,0.14447           ,0.08852                    ,0.40834            ,1.29123            ,0.04873            ,0.11067                     ,idle
4766      ,0.44607 ,0.38451 ,-0.3427  ,0.99975         ,0.4533           ,0.36666          ,-0.32539         ,0.99945                   ,0.45694    ,0.36795    ,-0.32551   ,0.9994              ,0.46136          ,0.36943          ,-0.32557         ,0.99935                   ,0.44083           ,0.36588           ,-0.32958          ,0.99961                    ,0.43667     ,0.36619     ,-0.3296     ,0.99961              ,0.43128           ,0.36705           ,-0.32971          ,0.99962                    ,0.4671     ,0.38451    ,-0.20934   ,0.99904             ,0.42342     ,0.38319     ,-0.23419    ,0.99963              ,0.45339      ,0.40726      ,-0.29862     ,0.99976               ,0.43949       ,0.40529       ,-0.3043       ,0.9998                 ,0.49533         ,0.51187         ,-0.10477        ,0.99941                  ,0.39016          ,0.50979          ,-0.17572         ,0.99978                   ,0.53359      ,0.64292      ,-0.02464     ,0.96658               ,0.38223       ,0.67488       ,-0.15481      ,0.96993                ,0.59748      ,0.72356      ,-0.13311     ,0.90917               ,0.38723       ,0.82056       ,-0.2525       ,0.92098                ,0.62815      ,0.7682       ,-0.16193     ,0.85041               ,0.38132       ,0.86882       ,-0.28229      ,0.87498                ,0.6297       ,0.75885      ,-0.20267     ,0.87155               ,0.39261       ,0.86964       ,-0.32171      ,0.88858                ,0.61582      ,0.74698      ,-0.15445     ,0.87606               ,0.39613       ,0.85604       ,-0.27059      ,0.88909                ,0.47887    ,0.81685    ,0.00997    ,0.955               ,0.41143     ,0.82111     ,-0.00955    ,0.96667              ,0.46849     ,0.97904     ,0.03554     ,0.58964              ,0.40603      ,1.00719      ,0.02689      ,0.62712               ,0.47039      ,1.2059       ,0.21722      ,0.16194               ,0.40873       ,1.21712       ,0.18766       ,0.1931                 ,0.46615     ,1.23083     ,0.22826     ,0.14594              ,0.41147      ,1.23906      ,0.19934      ,0.14905               ,0.47542           ,1.27194           ,0.12084           ,0.08673                    ,0.40905            ,1.28809            ,0.05981            ,0.10952                     ,idle
4800      ,0.44729 ,0.38298 ,-0.33849 ,0.99976         ,0.45453          ,0.36571          ,-0.32071         ,0.99948                   ,0.45832    ,0.36708    ,-0.32081   ,0.99942             ,0.46259          ,0.36866          ,-0.32088         ,0.99938                   ,0.44226           ,0.36465           ,-0.32646          ,0.99963                    ,0.43785     ,0.36479     ,-0.32651    ,0.99963              ,0.43284           ,0.3655            ,-0.32661          ,0.99963                    ,0.46868    ,0.3841     ,-0.20539   ,0.99908             ,0.42545     ,0.38195     ,-0.22806    ,0.99965              ,0.45472      ,0.40584      ,-0.29602     ,0.99977               ,0.44102       ,0.40387       ,-0.30393      ,0.99981                ,0.49629         ,0.51038         ,-0.09939        ,0.99941                  ,0.39224          ,0.50748          ,-0.16832         ,0.99979                   ,0.53411      ,0.64266      ,-0.02411     ,0.96726               ,0.38376       ,0.67194       ,-0.14833      ,0.97201                ,0.59703      ,0.72449      ,-0.11744     ,0.91256               ,0.39132       ,0.81879       ,-0.25123      ,0.9246                 ,0.62783      ,0.76871      ,-0.14478     ,0.85364               ,0.38549       ,0.8663        ,-0.28184      ,0.87846                ,0.62994      ,0.76447      ,-0.18693     ,0.87478               ,0.3966        ,0.86713       ,-0.32115      ,0.89196                ,0.61779      ,0.75309      ,-0.13912     ,0.8795                ,0.39981       ,0.85353       ,-0.26934      ,0.89231                ,0.47923    ,0.81485    ,0.00937    ,0.9557              ,0.41278     ,0.81883     ,-0.00896    ,0.96763              ,0.4696      ,0.97857     ,0.00946     ,0.58506              ,0.4056       ,1.00838      ,0.01309      ,0.62764               ,0.46967      ,1.21121      ,0.18297      ,0.15827               ,0.40796       ,1.22084       ,0.15648       ,0.19072                ,0.46541     ,1.23663     ,0.19298     ,0.14323              ,0.41042      ,1.24377      ,0.165        ,0.14943               ,0.47363           ,1.27628           ,0.07687           ,0.08468                    ,0.40888            ,1.29055            ,0.02435            ,0.10892                     ,idle
4833      ,0.45082 ,0.38091 ,-0.30524 ,0.99977         ,0.45735          ,0.36399          ,-0.28599         ,0.9995                    ,0.46097    ,0.36524    ,-0.2861    ,0.99945             ,0.46509          ,0.3667           ,-0.28615         ,0.9994                    ,0.44517           ,0.36282           ,-0.29282          ,0.99965                    ,0.44094     ,0.36295     ,-0.29283    ,0.99965              ,0.43584           ,0.36352           ,-0.29289          ,0.99965                    ,0.46998    ,0.38234    ,-0.16991   ,0.99912             ,0.42726     ,0.38062     ,-0.20145    ,0.99967              ,0.45794      ,0.40417      ,-0.26257     ,0.99978               ,0.44448       ,0.40213       ,-0.27123      ,0.99982                ,0.49775         ,0.50777         ,-0.0774         ,0.99942                  ,0.39421          ,0.50569          ,-0.15127         ,0.9998                    ,0.53335      ,0.6383       ,-0.00889     ,0.96684               ,0.38711       ,0.66906       ,-0.13722      ,0.97395                ,0.59433      ,0.70628      ,-0.11847     ,0.91497               ,0.39394       ,0.81298       ,-0.24098      ,0.92855                ,0.62171      ,0.75134      ,-0.14977     ,0.85626               ,0.38862       ,0.86137       ,-0.2727       ,0.8833                 ,0.62319      ,0.74731      ,-0.19147     ,0.87725               ,0.40019       ,0.8618        ,-0.31128      ,0.89636                ,0.61167      ,0.73471      ,-0.14052     ,0.88227               ,0.40328       ,0.84818       ,-0.25866      ,0.89673                ,0.48076    ,0.80948    ,0.00937    ,0.95659             ,0.41452     ,0.81425     ,-0.00895    ,0.96912              ,0.47077     ,0.972       ,0.02657     ,0.58817              ,0.4065       ,0.99792      ,0.00996      ,0.63985               ,0.4699       ,1.18595      ,0.20156      ,0.1605                ,0.40942       ,1.20298       ,0.14163       ,0.19675                ,0.46579     ,1.21151     ,0.21275     ,0.14672              ,0.41218      ,1.22702      ,0.14871      ,0.15837               ,0.47576           ,1.24779           ,0.08039           ,0.08555                    ,0.40882            ,1.27178            ,0.01225            ,0.11292                     ,idle
4866      ,0.45324 ,0.38017 ,-0.31345 ,0.99977         ,0.45921          ,0.36308          ,-0.2921          ,0.9995                    ,0.46265    ,0.36423    ,-0.29222   ,0.99944             ,0.46655          ,0.36556          ,-0.29223         ,0.9994                    ,0.44711           ,0.36202           ,-0.29651          ,0.99965                    ,0.44269     ,0.36218     ,-0.29648    ,0.99965              ,0.43761           ,0.36279           ,-0.29658          ,0.99966                    ,0.47114    ,0.3811     ,-0.18015   ,0.99912             ,0.42915     ,0.37978     ,-0.21474    ,0.99968              ,0.46028      ,0.40311      ,-0.26702     ,0.99978               ,0.44685       ,0.40129       ,-0.27268      ,0.99983                ,0.50002         ,0.50623         ,-0.08101        ,0.99938                  ,0.39643          ,0.50415          ,-0.16431         ,0.9998                    ,0.53306      ,0.63741      ,-0.00783     ,0.96433               ,0.38906       ,0.66751       ,-0.15101      ,0.97582                ,0.59259      ,0.69171      ,-0.11218     ,0.91352               ,0.39576       ,0.81129       ,-0.25249      ,0.93175                ,0.62145      ,0.74043      ,-0.14141     ,0.85288               ,0.39138       ,0.85988       ,-0.284        ,0.88657                ,0.62311      ,0.73258      ,-0.18384     ,0.87478               ,0.40279       ,0.86047       ,-0.31802      ,0.89935                ,0.61128      ,0.72051      ,-0.13466     ,0.88039               ,0.40581       ,0.84732       ,-0.26835      ,0.89961                ,0.48147    ,0.80342    ,0.00969    ,0.9556              ,0.41547     ,0.80808     ,-0.00928    ,0.96966              ,0.47132     ,0.97395     ,0.02437     ,0.58451              ,0.40668      ,1.00056      ,0.00085      ,0.64818               ,0.47044      ,1.1913       ,0.19252      ,0.15943               ,0.4073        ,1.20882       ,0.12553       ,0.19867                ,0.46625     ,1.21684     ,0.20244     ,0.14571              ,0.40946      ,1.23243      ,0.13197      ,0.16006               ,0.4765            ,1.2547            ,0.08542           ,0.08487                    ,0.4072             ,1.27944            ,-0.01139           ,0.11403                     ,idle
4900      ,0.45557 ,0.37997 ,-0.31156 ,0.99976         ,0.46128          ,0.36304          ,-0.29296         ,0.99948                   ,0.46449    ,0.36419    ,-0.29307   ,0.99942             ,0.46811          ,0.3655           ,-0.29311         ,0.99937                   ,0.44952           ,0.36179           ,-0.29865          ,0.99965                    ,0.44515     ,0.3619      ,-0.29866    ,0.99965              ,0.44006           ,0.36249           ,-0.29875          ,0.99965                    ,0.47246    ,0.38098    ,-0.17946   ,0.99909             ,0.43123     ,0.37945     ,-0.21188    ,0.99968              ,0.46215      ,0.40265      ,-0.26777     ,0.99977               ,0.44912       ,0.4009        ,-0.27487      ,0.99983                ,0.50163         ,0.50455         ,-0.08063        ,0.99934                  ,0.39791          ,0.5036           ,-0.16213         ,0.99981                   ,0.53342      ,0.63443      ,-0.00567     ,0.96071               ,0.39105       ,0.66571       ,-0.14682      ,0.97738                ,0.59163      ,0.68613      ,-0.11064     ,0.9088                ,0.39812       ,0.80844       ,-0.25088      ,0.9342                 ,0.6208       ,0.73487      ,-0.14067     ,0.84525               ,0.39367       ,0.85745       ,-0.28063      ,0.88896                ,0.62177      ,0.71309      ,-0.18115     ,0.86837               ,0.405         ,0.858         ,-0.31412      ,0.90152                ,0.61014      ,0.70299      ,-0.13261     ,0.87511               ,0.40816       ,0.84511       ,-0.26544      ,0.90174                ,0.48275    ,0.79939    ,0.00988    ,0.9552              ,0.41747     ,0.80362     ,-0.00947    ,0.9705               ,0.47216     ,0.96793     ,0.02403     ,0.58203              ,0.40885      ,0.99199      ,-0.00092     ,0.65734               ,0.47065      ,1.17766      ,0.19589      ,0.15967               ,0.40701       ,1.19632       ,0.12903       ,0.20127                ,0.46637     ,1.20229     ,0.20623     ,0.14653              ,0.40909      ,1.21908      ,0.13627      ,0.16326               ,0.47731           ,1.24061           ,0.09344           ,0.08506                    ,0.407              ,1.26762            ,-0.00306           ,0.11586                     ,idle
4933      ,0.45619 ,0.37938 ,-0.31042 ,0.99977         ,0.46203          ,0.36266          ,-0.29335         ,0.99948                   ,0.46539    ,0.36389    ,-0.29344   ,0.99942             ,0.46868          ,0.36524          ,-0.2935          ,0.99936                   ,0.45061           ,0.36135           ,-0.29907          ,0.99965                    ,0.44592     ,0.36144     ,-0.2991     ,0.99965              ,0.44107           ,0.36209           ,-0.29918          ,0.99966                    ,0.47316    ,0.38064    ,-0.18004   ,0.99909             ,0.43226     ,0.37921     ,-0.21055    ,0.99969              ,0.46291      ,0.40194      ,-0.26751     ,0.99977               ,0.44985       ,0.40026       ,-0.27474      ,0.99983                ,0.50283         ,0.50466         ,-0.08004        ,0.99932                  ,0.39931          ,0.50359          ,-0.16085         ,0.99982                   ,0.53405      ,0.63487      ,0.00156      ,0.95829               ,0.39302       ,0.66471       ,-0.14533      ,0.97872                ,0.59273      ,0.69806      ,-0.09361     ,0.9078                ,0.39882       ,0.80908       ,-0.24861      ,0.93606                ,0.62026      ,0.74292      ,-0.12111     ,0.84293               ,0.39449       ,0.85663       ,-0.27815      ,0.89058                ,0.62284      ,0.72798      ,-0.16233     ,0.86656               ,0.40618       ,0.85756       ,-0.31048      ,0.90296                ,0.61186      ,0.7172       ,-0.11519     ,0.87368               ,0.40904       ,0.84497       ,-0.2623       ,0.90317                ,0.48386    ,0.7986     ,0.01042    ,0.95554             ,0.41896     ,0.80413     ,-0.01003    ,0.97175              ,0.47274     ,0.96742     ,0.03436     ,0.58227              ,0.41053      ,0.99286      ,0.00045      ,0.66726               ,0.47058      ,1.17345      ,0.22493      ,0.16067               ,0.40745       ,1.19755       ,0.14127       ,0.2082                 ,0.46635     ,1.19596     ,0.23796     ,0.14809              ,0.40945      ,1.21932      ,0.14976      ,0.16663               ,0.47749           ,1.23908           ,0.13552           ,0.08629                    ,0.40767            ,1.27108            ,0.00875            ,0.12039                     ,idle
4966      ,0.45633 ,0.37923 ,-0.28986 ,0.99974         ,0.46252          ,0.3626           ,-0.2742          ,0.99944                   ,0.4662     ,0.36386    ,-0.27431   ,0.99935             ,0.46936          ,0.36519          ,-0.27438         ,0.9993                    ,0.45116           ,0.36113           ,-0.2796           ,0.99963                    ,0.44624     ,0.36114     ,-0.27963    ,0.99963              ,0.44167           ,0.36177           ,-0.27973          ,0.99965                    ,0.47405    ,0.38051    ,-0.16525   ,0.99898             ,0.43323     ,0.37886     ,-0.1909     ,0.99969              ,0.46288      ,0.40182      ,-0.249       ,0.99976               ,0.44982       ,0.4           ,-0.25552      ,0.99983                ,0.50287         ,0.50426         ,-0.07587        ,0.99922                  ,0.4014           ,0.50333          ,-0.14298         ,0.99982                   ,0.53417      ,0.63122      ,-0.06449     ,0.94885               ,0.3954        ,0.66378       ,-0.12755      ,0.97948                ,0.59247      ,0.65341      ,-0.23753     ,0.88562               ,0.40059       ,0.80972       ,-0.21316      ,0.93379                ,0.60694      ,0.66577      ,-0.2805      ,0.81624               ,0.39601       ,0.85659       ,-0.23977      ,0.88597                ,0.60742      ,0.65004      ,-0.30673     ,0.84118               ,0.40796       ,0.85792       ,-0.27561      ,0.89867                ,0.58778      ,0.64832      ,-0.2558      ,0.85011               ,0.4109        ,0.84551       ,-0.22838      ,0.89919                ,0.48388    ,0.7965     ,0.01042    ,0.9552              ,0.41938     ,0.80175     ,-0.01003    ,0.9729               ,0.47344     ,0.96658     ,0.03344     ,0.57982              ,0.41076      ,0.99425      ,-0.00091     ,0.68101               ,0.47151      ,1.17104      ,0.20995      ,0.16102               ,0.40256       ,1.19836       ,0.12875       ,0.21274                ,0.46715     ,1.19335     ,0.22122     ,0.14673              ,0.40435      ,1.22052      ,0.13627      ,0.16669               ,0.4788            ,1.23473           ,0.1228            ,0.08619                    ,0.40134            ,1.27237            ,-3e-05             ,0.12253                     ,idle
5000      ,0.45691 ,0.37907 ,-0.29579 ,0.99975         ,0.46295          ,0.36258          ,-0.27965         ,0.99945                   ,0.46689    ,0.3638     ,-0.27975   ,0.99936             ,0.47007          ,0.36513          ,-0.27982         ,0.99931                   ,0.45181           ,0.36094           ,-0.28532          ,0.99964                    ,0.44686     ,0.36091     ,-0.28535    ,0.99964              ,0.44249           ,0.36151           ,-0.28544          ,0.99966                    ,0.47479    ,0.38049    ,-0.1688    ,0.99899             ,0.4342      ,0.37839     ,-0.19542    ,0.9997               ,0.46318      ,0.40162      ,-0.25415     ,0.99976               ,0.4502        ,0.3997        ,-0.26125      ,0.99983                ,0.50311         ,0.50395         ,-0.07109        ,0.99922                  ,0.40174          ,0.50325          ,-0.14466         ,0.99983                   ,0.53528      ,0.6305       ,0.00565      ,0.9471                ,0.39776       ,0.66384       ,-0.13567      ,0.98052                ,0.59354      ,0.67464      ,-0.08854     ,0.88751               ,0.40251       ,0.81081       ,-0.22343      ,0.93566                ,0.61824      ,0.70298      ,-0.1153      ,0.81767               ,0.39807       ,0.85741       ,-0.25087      ,0.88803                ,0.6205       ,0.69001      ,-0.15523     ,0.84289               ,0.4096        ,0.85909       ,-0.27753      ,0.90053                ,0.60693      ,0.68295      ,-0.10942     ,0.85186               ,0.41218       ,0.84661       ,-0.2361       ,0.901                  ,0.48412    ,0.79816    ,0.01127    ,0.95659             ,0.42038     ,0.80306     ,-0.01089    ,0.97419              ,0.47412     ,0.96969     ,0.0368      ,0.57586              ,0.41031      ,0.99767      ,-0.00013     ,0.6877                ,0.47282      ,1.17541      ,0.21781      ,0.15971               ,0.39789       ,1.20045       ,0.13503       ,0.21497                ,0.46844     ,1.19817     ,0.22981     ,0.1461               ,0.39816      ,1.22258      ,0.14331      ,0.16745               ,0.4805            ,1.23891           ,0.12995           ,0.08567                    ,0.39901            ,1.27388            ,0.00615            ,0.12389                     ,idle
