,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,shoulder_wrist_right_x,shoulder_wrist_right_y,shoulder_wrist_left_x,shoulder_wrist_left_y,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
429,0.004743,0.012062,0.025916,0.025692,-0.02573,-0.004444,-0.016804,-0.020165,-0.024609,-0.032787,0.003622,0.006498,0.008626,0.012995,0.019232,0.00422,0.005041,0.004967,0.000411,-0.003809,-0.002651,-0.008066,-0.017402,-0.021286,-0.007879,-0.042833,-0.091118,-0.197285,-0.303788,-0.41425,0.008888,0.014825,0.017439,0.020838,0.021584,0.001344,0.001158,-0.000523,-0.014863,-0.020277,-0.002808,-0.003752,-0.005345,-0.01515,-0.016444,-0.037555,-0.071668,-0.16805,-0.264032,-0.380967,-0.012339,-0.019386,-0.02057,-0.018999,-0.007926,0.015919,0.032803,0.052033,0.055674,0.055355,0.055803,-1.060334,0.011696,-0.643339,1,0,0,0,0,0,0,0,0,0,0
430,0.007346,0.021251,0.021026,-0.030583,-0.030958,-0.012406,-0.015779,-0.020239,-0.028447,-0.063977,0.002886,0.005022,0.009407,0.015666,0.023874,0.000825,0.00075,-0.003823,-0.008058,-0.009782,-0.005435,-0.014804,-0.018702,-0.005247,-0.00446,-0.048461,-0.155015,-0.261906,-0.372771,-0.531796,0.005959,0.008583,0.011993,0.012743,0.015666,-0.000187,-0.001874,-0.016266,-0.021701,-0.021626,-0.000948,-0.002547,-0.012387,-0.013686,-0.011926,-0.034237,-0.13097,-0.227302,-0.344664,-0.438791,-0.007228,-0.008443,-0.006831,0.004527,0.015518,0.01732,0.037046,0.04078,0.040453,0.040465,0.05699,-1.057751,0.008779,-0.49509,1,0,0,0,0,0,0,0,0,0,0
431,0.014026,0.013799,-0.038259,-0.038637,-0.020037,-0.003402,-0.007901,-0.016181,-0.05202,-0.046085,0.002155,0.006578,0.012892,0.021171,0.024498,-7.6e-05,-0.004688,-0.00896,-0.010699,-0.016634,-0.009451,-0.013383,0.000189,0.000983,-0.016634,-0.10748,-0.215301,-0.327129,-0.487537,-0.648398,0.002646,0.006087,0.006843,0.009792,0.01172,-0.001701,-0.016218,-0.0217,-0.021625,-0.020528,-0.001613,-0.011539,-0.012849,-0.011074,-0.004044,-0.097574,-0.194743,-0.313125,-0.408071,-0.246144,-0.001291,0.000422,0.012489,0.024167,0.027372,0.020958,0.024926,0.024578,0.024591,0.024654,0.058866,-1.065252,0.027536,-0.342374,1,0,0,0,0,0,0,0,0,0,0
432,-0.000227,-0.052423,-0.052802,-0.034153,-0.012319,-0.004511,-0.012812,-0.048746,-0.042795,-0.016186,0.004435,0.010765,0.019066,0.022402,0.021758,-0.004624,-0.008908,-0.010651,-0.016603,-0.017436,-0.003942,0.009666,0.010462,-0.007202,-0.014442,-0.108106,-0.22023,-0.381062,-0.542349,-0.669483,0.003449,0.004207,0.007164,0.009097,0.016072,-0.014556,-0.020052,-0.019976,-0.018877,-0.013418,-0.009952,-0.011265,-0.009486,-0.002437,0.003907,-0.097426,-0.216122,-0.311318,-0.148963,0.006808,0.001744,0.014037,0.025933,0.029198,0.010497,0.004041,0.003688,0.003701,0.003765,0.00492,0.053614,-1.068907,0.041288,-0.218502,1,0,0,0,0,0,0,0,0,0,0
433,-0.05211,-0.052488,-0.03387,-0.012072,-0.00859,-0.008288,-0.044163,-0.038221,-0.011656,-0.007001,0.00632,0.014607,0.017938,0.017294,0.019905,-0.004276,-0.006017,-0.011958,-0.012791,-0.013018,0.013586,0.01438,-0.003255,-0.010483,-0.01491,-0.11194,-0.272508,-0.43353,-0.560456,-0.72038,0.000757,0.003709,0.005639,0.012602,0.013359,-0.005487,-0.005412,-0.004314,0.001135,0.001703,-0.001311,0.000465,0.007503,0.013836,0.014608,-0.118501,-0.213541,-0.051452,0.104063,0.266424,0.012152,0.023912,0.027139,0.008652,0.013363,-0.00035,-0.000337,-0.000273,0.000868,0.023419,0.059349,-1.06884,0.054263,-0.06163,1,0,0,0,0,0,0,0,0,0,0
434,-0.000377,0.018186,0.039919,0.04339,0.044069,-0.035768,-0.029845,-0.003358,0.001283,0.007886,0.008263,0.011583,0.010942,0.013545,0.016262,-0.001736,-0.007659,-0.008489,-0.008716,-0.006225,0.000792,-0.01679,-0.023996,-0.028411,-0.027543,-0.16009,-0.320632,-0.447179,-0.606628,-0.672014,0.002943,0.004867,0.01181,0.012564,0.011998,7.5e-05,0.00117,0.006603,0.007169,0.007093,0.001771,0.008788,0.015102,0.015872,0.013282,-0.094757,0.066848,0.2219,0.383777,0.454619,0.011517,0.014677,-0.003428,0.001186,0.009219,1.3e-05,7.5e-05,0.001193,0.023277,0.056994,0.069375,-1.05007,0.063092,0.004483,1,0,0,0,0,0,0,0,0,0,0
435,0.018459,0.040069,0.043521,0.044196,0.043634,0.00589,0.032228,0.036843,0.043409,0.043484,0.003302,0.002664,0.005253,0.007954,0.013056,-0.00589,-0.006716,-0.006941,-0.004465,-0.004315,-0.017483,-0.024649,-0.029039,-0.028176,-0.027013,-0.15964,-0.285476,-0.444028,-0.509047,-0.568964,0.001913,0.008817,0.009567,0.009004,0.009567,0.001088,0.006491,0.007053,0.006978,0.006153,0.006977,0.013256,0.014022,0.011446,0.010471,0.160697,0.314878,0.475845,0.546288,0.605291,0.003038,-0.014366,-0.009931,-0.002209,0.008412,6e-05,0.001135,0.022365,0.054776,0.104263,0.07536,-1.037204,0.06875,0.066607,1,0,0,0,0,0,0,0,0,0,0
436,0.021638,0.025094,0.02577,0.025207,0.018219,0.026371,0.030992,0.037566,0.037641,-0.01435,-0.000639,0.001953,0.004658,0.009767,0.021675,-0.000826,-0.001052,0.001427,0.001578,0.001578,-0.007175,-0.01157,-0.010706,-0.009542,-0.009016,-0.125996,-0.284748,-0.34985,-0.409842,-0.44414,0.006912,0.007663,0.0071,0.007663,0.010932,0.005409,0.005973,0.005898,0.005071,0.004621,0.006287,0.007054,0.004475,0.003499,0.003157,0.154376,0.315547,0.386079,0.445157,0.426577,-0.017559,-0.013085,-0.005294,0.005422,0.025676,0.001084,0.022503,0.055203,0.105131,0.131517,0.076496,-1.037758,0.067782,0.098678,1,0,0,0,0,0,0,0,0,0,0
437,0.003447,0.004121,0.003559,-0.003409,-0.004646,0.004608,0.011165,0.01124,-0.040613,-0.084224,0.002585,0.005283,0.010378,0.022255,0.03001,-0.000225,0.002248,0.002398,0.002398,0.002061,-0.004384,-0.003522,-0.00236,-0.001836,-0.001611,-0.158332,-0.22326,-0.283094,-0.3173,-0.338169,0.000749,0.000187,0.000749,0.004009,0.009741,0.000562,0.000487,-0.000337,-0.000787,-0.000824,0.000764,-0.001807,-0.002781,-0.003122,-0.002777,0.160743,0.231089,0.29001,0.271479,0.248755,0.004392,0.012039,0.022558,0.042439,0.047087,0.021024,0.053122,0.102129,0.128029,0.120372,0.076356,-1.0403,0.073738,0.115734,1,0,0,0,0,0,0,0,0,0,0
438,0.000673,0.000112,-0.006844,-0.008078,-0.020082,0.006544,0.006619,-0.045138,-0.088668,-0.152205,0.002693,0.007779,0.019633,0.027375,0.034256,0.002468,0.002618,0.002618,0.002281,-0.003964,0.00086,0.002019,0.002543,0.002767,0.002132,-0.064809,-0.124532,-0.158675,-0.179505,-0.203364,-0.000561,0.0,0.003254,0.008975,0.016903,-7.5e-05,-0.000898,-0.001346,-0.001384,-0.005123,-0.002567,-0.003539,-0.003879,-0.003534,-0.001054,0.070215,0.129028,0.110531,0.087849,0.046995,0.007549,0.017932,0.037557,0.042146,0.039589,0.031685,0.080062,0.105629,0.098071,0.117749,0.072344,-1.060932,0.078048,0.129389,1,0,0,0,0,0,0,0,0,0,0
