,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,shoulder_wrist_right_x,shoulder_wrist_right_y,shoulder_wrist_left_x,shoulder_wrist_left_y,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
4958,0.020734,0.063541,0.090821,-0.011478,-0.040859,-0.090273,0.000244,0.000457,0.000548,-0.001248,-0.002892,-0.004932,0.028954,0.101081,0.132897,-0.068747,-0.196895,-0.306257,0.000518,0.00134,0.001796,-0.001492,-0.007459,-0.010687,-0.000266,-0.004625,-0.005839,-0.031781,-0.049034,-0.0537,-0.000333,-0.000644,-0.000975,-0.005431,-0.01235,-0.016073,0.103406,-0.983781,-0.475865,-0.319302,1,0,0,0,0,0,0,0,0,0,0
4959,0.026927,0.054492,0.079354,-0.01275,-0.051517,-0.117241,9.1e-05,0.000243,0.000546,-0.001032,-0.003036,-0.004584,0.040709,0.091406,0.113112,-0.066513,-0.181264,-0.29978,0.000243,0.001154,0.001821,-0.001943,-0.008379,-0.011536,-0.00092,-0.005401,-0.007034,-0.016072,-0.016087,-0.021651,-9.5e-05,-0.000571,-0.000848,-0.003856,-0.008767,-0.011788,0.105408,-0.982121,-0.483156,-0.254372,1,0,0,0,0,0,0,0,0,0,0
4960,0.015704,0.042816,0.06088,-0.016491,-0.065601,-0.129143,0.000121,0.000212,0.000968,-0.000605,-0.002632,-0.003631,0.031106,0.062726,0.077038,-0.061062,-0.16975,-0.270118,0.000575,0.001029,0.002269,-0.003994,-0.007202,-0.012678,-0.003415,-0.004622,-0.009125,-0.001127,-0.005765,-0.008291,-0.000205,-0.000522,-0.000652,-0.002858,-0.006423,-0.008443,0.106601,-0.978961,-0.485611,-0.215841,1,0,0,0,0,0,0,0,0,0,0
4961,0.011753,0.036499,0.055141,-0.022117,-0.087531,-0.124905,3e-05,0.000332,0.00278,-0.00139,-0.002931,-0.003867,0.019398,0.041001,0.054355,-0.053237,-0.171194,-0.247817,0.000332,0.000997,0.003867,-0.002417,-0.005559,-0.017313,-0.001049,-0.002675,-0.013489,0.00111,-0.004428,-0.004509,-0.000257,-0.000525,7e-06,-0.001923,-0.004845,-0.006938,0.106834,-0.968604,-0.488719,-0.17639,1,0,0,0,0,0,0,0,0,0,0
4962,0.015265,0.033239,0.048263,-0.026826,-0.090053,-0.122269,6e-05,0.000813,0.006413,-0.000632,-0.001626,-0.003131,0.012134,0.026375,0.040345,-0.055098,-0.154966,-0.227466,0.00012,0.001355,0.006624,-0.000783,-0.006232,-0.018276,-0.000155,-0.004636,-0.015107,-0.005721,-0.008235,-0.001946,-5.5e-05,-0.000182,0.00107,-0.001567,-0.003518,-0.005625,0.106283,-0.963813,-0.489488,-0.142827,1,0,0,0,0,0,0,0,0,0,0
4963,0.009354,0.027853,0.037687,-0.038196,-0.075283,-0.109612,0.00024,0.002668,0.009624,-0.000899,-0.001829,-0.005067,0.009354,0.022606,0.030191,-0.062182,-0.138214,-0.198807,0.00054,0.003388,0.009864,-0.002339,-0.014001,-0.021467,-0.001459,-0.01219,-0.016361,0.000202,0.000121,0.004673,-0.000201,0.000304,0.001128,-0.001247,-0.00323,-0.004663,0.10556,-0.959726,-0.488834,-0.115518,1,0,0,0,0,0,0,0,0,0,0
4964,0.008549,0.023517,0.034526,-0.024777,-0.056874,-0.078051,0.00051,0.006089,0.011969,-9e-05,-0.00159,-0.007589,0.004829,0.018748,0.025047,-0.037286,-0.109518,-0.155083,0.00069,0.005939,0.011999,-0.00309,-0.015088,-0.019438,-0.003004,-0.013437,-0.011809,-0.002706,0.00356,0.006438,7.8e-05,0.001298,0.000986,-0.000649,-0.002703,-0.004113,0.105692,-0.95996,-0.489694,-0.096845,1,0,0,0,0,0,0,0,0,0,0
4965,0.009958,0.019796,0.028165,-0.012328,-0.046671,-0.058459,0.00192,0.008878,0.012778,-0.00084,-0.004079,-0.009988,0.008428,0.016017,0.023096,-0.038783,-0.099402,-0.144274,0.00216,0.008638,0.014067,-0.008578,-0.016047,-0.015297,-0.007731,-0.011904,-0.005397,0.002625,0.007179,0.017889,0.000428,0.001254,-0.000833,-0.00134,-0.002778,-0.004709,0.103363,-0.96171,-0.491257,-0.070273,1,0,0,0,0,0,0,0,0,0,0
4966,0.005,0.015989,0.023415,-0.019732,-0.040871,-0.054525,0.003653,0.009522,0.012127,-0.000659,-0.006647,-0.011468,0.005479,0.011767,0.017516,-0.033386,-0.078868,-0.120368,0.003084,0.009132,0.014911,-0.003413,-0.007755,-0.006557,-0.002696,-0.001071,0.004669,0.003634,0.006507,0.015898,0.000781,0.000473,-0.003226,-0.000704,-0.002096,-0.003811,0.100854,-0.96268,-0.492596,-0.054995,1,0,0,0,0,0,0,0,0,0,0
4967,0.004815,0.013158,0.019977,-0.014534,-0.026287,-0.043093,0.00329,0.007177,0.010138,-0.002572,-0.008463,-0.013816,0.002093,0.009151,0.010108,-0.027094,-0.071832,-0.103891,0.003379,0.008792,0.01573,-0.004037,-0.00329,-0.002961,-0.001468,0.00502,0.010378,0.000911,0.011588,0.013051,3.5e-05,-0.002009,-0.006569,-0.00071,-0.002601,-0.003729,0.097652,-0.963577,-0.489633,-0.03788,1,0,0,0,0,0,0,0,0,0,0
