,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,shoulder_wrist_right_x,shoulder_wrist_right_y,shoulder_wrist_left_x,shoulder_wrist_left_y,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
1192,-0.001007,-0.003493,-0.005211,0.000533,0.000563,0.000178,0.000266,0.000444,3e-05,-0.000385,0.00151,0.000918,5.9e-05,0.000118,0.000326,8.9e-05,0.002368,0.004322,0.000326,0.002102,0.004322,-0.00222,-0.004796,-0.004767,-0.001836,-0.006363,-0.005826,-0.000416,0.00191,0.004315,9e-06,-0.00113,-0.003195,-0.00096,-0.003184,-0.004898,0.078339,-0.940188,-0.067258,-0.939538,1,0,0,0,0,0,0,0,0,0,0
1193,-0.00148,-0.002842,-0.006512,3e-05,5.9e-05,-0.000444,0.000178,3e-05,-0.000503,0.000237,0.001954,0.000266,0.0,0.000178,0.000266,0.00077,0.003878,0.005831,0.000622,0.003167,0.003966,-0.001746,-0.002694,-0.000947,-0.001999,-0.004754,-0.001362,0.000783,0.00391,0.006507,-0.000298,-0.002328,-0.003449,-0.001301,-0.002607,-0.00605,0.07799,-0.942904,-0.068695,-0.940986,1,0,0,0,0,0,0,0,0,0,0
1194,-0.001006,-0.002723,-0.00879,0.0,-0.000385,-0.000385,0.0,-0.000414,-0.000799,0.001657,0.001065,-0.002575,5.9e-05,0.000266,3e-05,0.001509,0.003463,0.005594,0.001154,0.003374,0.003137,-0.000829,-0.000799,0.00219,-0.002527,-0.00199,0.004633,0.001543,0.003947,0.006328,-0.000839,-0.0029,-0.003169,-0.000919,-0.002629,-0.008092,0.078064,-0.946282,-0.070343,-0.941508,1,0,0,0,0,0,0,0,0,0,0
1195,-0.000355,-0.004025,-0.011749,3e-05,-0.000474,-8.9e-05,-0.000148,-0.000681,-0.000947,5.9e-05,-0.001628,-0.005978,0.000118,0.000207,-0.000503,0.001598,0.003551,0.003759,0.001391,0.00219,0.003137,-0.000118,0.001628,0.005712,-0.000229,0.003162,0.011561,0.001584,0.004181,0.004351,-0.001189,-0.002309,-0.003556,-0.000386,-0.003824,-0.010539,0.076796,-0.949002,-0.072112,-0.941078,1,0,0,0,0,0,0,0,0,0,0
1196,-0.001361,-0.007427,-0.015031,-0.000414,-0.000414,-0.000207,-0.000266,-0.000651,-0.001864,-0.000651,-0.00429,-0.006421,8.9e-05,-0.000148,-0.001805,0.000355,0.002486,-0.00142,0.000829,0.000592,0.002722,0.000148,0.003136,0.009202,0.000765,0.007386,0.015498,0.00082,0.003201,-0.000571,-0.00087,-0.001138,-0.004282,-0.001322,-0.006774,-0.012632,0.074854,-0.952421,-0.072969,-0.937928,1,0,0,0,0,0,0,0,0,0,0
1197,-0.002305,-0.010018,-0.016282,-8.9e-05,0.000296,0.000148,-0.000266,-0.000532,-0.002807,-0.001034,-0.005378,-0.007535,0.0,-0.000709,-0.002069,0.001596,0.001803,-0.008747,-3e-05,0.000916,0.001862,0.001596,0.005674,0.011022,0.002622,0.011009,0.018443,0.001774,0.001944,-0.008127,-0.000246,-0.00148,-0.004549,-0.002093,-0.008737,-0.013762,0.074109,-0.952542,-0.073492,-0.928975,1,0,0,0,0,0,0,0,0,0,0
1198,-0.003748,-0.011331,-0.015433,8.9e-05,0.000295,-0.000236,-0.000118,-0.001328,-0.003482,-0.002597,-0.004721,-0.00779,-0.000236,-0.001889,-0.002036,0.000531,-0.003364,-0.014489,-0.000207,0.001918,0.001741,0.001387,0.007436,0.009413,0.003985,0.012074,0.017083,0.000603,-0.003159,-0.013458,-2e-05,-0.003103,-0.005037,-0.003277,-0.009023,-0.013005,0.073468,-0.952233,-0.073996,-0.924067,1,0,0,0,0,0,0,0,0,0,0
1199,-0.003949,-0.010196,-0.0122,0.000295,0.000147,-0.000265,-0.000147,-0.002416,-0.004008,-0.001739,-0.00389,-0.006984,-0.000472,-0.001827,-0.00165,-0.000324,-0.010845,-0.015501,0.001149,0.002092,0.00168,0.002682,0.008016,0.008045,0.004384,0.011798,0.014902,-0.000432,-0.010476,-0.014551,-0.00119,-0.004201,-0.005365,-0.003271,-0.008199,-0.01021,0.072882,-0.951533,-0.073877,-0.921076,1,0,0,0,0,0,0,0,0,0,0
1200,-0.003623,-0.007718,-0.007954,-8.8e-05,-0.000619,-0.00056,-0.00106,-0.003211,-0.003918,-0.000383,-0.003447,-0.006157,-0.001178,-0.001326,-0.000295,-0.003564,-0.01467,-0.015642,0.000972,0.000795,0.000442,0.003358,0.005332,0.005214,0.003694,0.008694,0.01128,-0.003323,-0.013605,-0.014538,-0.001859,-0.00377,-0.004146,-0.002416,-0.00635,-0.007414,0.072053,-0.948138,-0.074355,-0.916817,1,0,0,0,0,0,0,0,0,0,0
1201,-0.002622,-0.004625,-0.003859,-5.9e-05,-0.000471,-0.00053,-0.001208,-0.002799,-0.002916,-0.001768,-0.004861,-0.005803,-0.000177,0.0,0.003682,-0.006952,-0.011607,-0.012756,-2.9e-05,-0.000442,-0.000766,0.001974,0.002003,0.001768,0.003718,0.006821,0.007531,-0.006716,-0.01079,-0.011649,-0.001143,-0.002305,-0.002115,-0.002499,-0.004506,-0.006868,0.071918,-0.945099,-0.076538,-0.912991,1,0,0,0,0,0,0,0,0,0,0
1202,-0.001469,-0.001704,0.001675,-0.00047,-0.000411,-0.000441,-0.00094,-0.001646,-0.001175,-0.001293,-0.003996,-0.004231,2.9e-05,0.001058,0.008169,-0.004143,-0.005113,-0.005289,-0.000147,-0.0005,-0.000441,0.0,-0.000118,-0.001969,0.001279,0.003859,0.00225,-0.003557,-0.004488,-0.004334,-0.000755,-0.001124,-0.000708,-0.00141,-0.002457,-0.005355,0.071768,-0.942704,-0.078242,-0.912453,1,0,0,0,0,0,0,0,0,0,0
1203,-0.000528,0.000235,0.005809,5.9e-05,0.0,0.002054,-0.000645,-0.000763,0.001526,-0.00179,-0.002729,-0.002259,0.000147,0.003814,0.014171,-0.000499,-0.001643,0.003873,-0.000264,-0.000587,0.002259,2.9e-05,-0.000205,-0.003051,0.001813,0.00252,-0.000803,-0.000506,-0.001361,0.002503,-0.000382,-0.000198,-0.000661,-0.000555,-0.002852,-0.006341,0.070148,-0.940187,-0.079714,-0.915722,1,0,0,0,0,0,0,0,0,0,0
