,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,shoulder_wrist_right_x,shoulder_wrist_right_y,shoulder_wrist_left_x,shoulder_wrist_left_y,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
3287,0.006215,0.028573,0.05467,-0.00611,-0.006215,-0.005609,0.004846,0.024201,0.047481,-0.000316,-0.010165,-0.01293,0.007532,0.027677,0.0523,-0.00474,-0.001922,-0.000948,0.005056,0.020251,0.039475,-0.000632,-0.012798,-0.014747,-0.000312,-0.002689,-0.001897,0.001494,0.004185,0.004412,-0.000302,0.005447,0.011002,-0.001559,0.001779,0.003846,0.048323,-1.053933,-0.089282,-1.06087,1,0,0,0,0,0,0,0,0,0,0
3288,0.010419,0.034879,0.06365,-0.000238,0.000291,0.000978,0.010392,0.032975,0.054474,-0.001005,-0.012243,-0.019172,0.008383,0.033187,0.057753,0.000238,0.003015,0.004072,0.00714,0.023667,0.042469,-0.000793,-0.013195,-0.018458,0.000162,-0.001037,0.000636,0.000272,0.002542,0.002519,0.004651,0.013129,0.016968,0.002849,0.002666,0.008618,0.053889,-1.053271,-0.085735,-1.061199,1,0,0,0,0,0,0,0,0,0,0
3289,0.012051,0.038298,0.069525,0.000132,0.000742,0.002092,0.009058,0.032471,0.056812,-0.008899,-0.01168,-0.018222,0.011866,0.03663,0.065684,0.002596,0.003576,0.009323,0.008131,0.027466,0.045926,-0.011442,-0.013402,-0.017481,-0.002553,-0.001757,0.000728,0.002434,0.002662,0.006844,0.001281,0.007064,0.015527,0.000594,0.002746,0.006388,0.056734,-1.052813,-0.084993,-1.065323,1,0,0,0,0,0,0,0,0,0,0
3290,0.012449,0.041268,0.07496,0.000397,0.001086,0.005748,0.013562,0.035096,0.064445,-0.002357,-0.009297,-0.00943,0.012979,0.037586,0.06953,0.000185,0.001245,0.020157,0.008423,0.027256,0.052234,-0.00098,-0.006251,-0.006225,0.001351,0.003027,0.003227,-0.00016,-0.000183,0.013864,0.007295,0.011179,0.017529,-0.000779,0.005242,0.009835,0.059565,-1.052731,-0.079885,-1.07391,1,0,0,0,0,0,0,0,0,0,0
3291,0.013879,0.045287,0.079438,0.000213,0.001572,0.013373,0.00991,0.034391,0.070914,-0.000426,-0.007006,-0.005887,0.011854,0.041078,0.071953,0.000799,0.00658,0.028957,0.010975,0.029543,0.061989,-0.000986,-0.005088,0.000826,-0.000558,0.001941,0.006789,0.00039,0.004596,0.014858,-0.00157,0.007242,0.013324,0.003051,0.006844,0.013681,0.060885,-1.051034,-0.077403,-1.071106,1,0,0,0,0,0,0,0,0,0,0
3292,0.015129,0.04907,0.087441,0.00048,0.005177,0.024442,0.011767,0.041332,0.074766,-0.006564,-0.006697,-0.001734,0.012915,0.045095,0.078048,0.000267,0.019319,0.041039,0.007978,0.033141,0.067855,-0.004323,-0.004296,0.007071,0.002247,0.002449,0.008837,-0.000415,0.013736,0.01576,0.005677,0.012363,0.010068,0.003252,0.008088,0.017701,0.064027,-1.054896,-0.076404,-1.078015,1,0,0,0,0,0,0,0,0,0,0
3293,0.016392,0.050728,0.092484,0.000884,0.012749,0.034765,0.012803,0.049523,0.084396,-2.7e-05,0.001098,0.009321,0.016418,0.047461,0.085199,0.005544,0.028043,0.051103,0.01066,0.043283,0.08394,0.000214,0.00616,0.014785,0.000257,0.005132,0.005466,0.004644,0.014962,0.015696,0.003324,0.009641,0.000122,0.000601,0.007701,0.014907,0.066057,-1.053776,-0.076267,-1.082504,1,0,0,0,0,0,0,0,0,0,0
3294,0.017679,0.056198,0.099056,0.00383,0.02317,0.044305,0.016875,0.050439,0.098199,-0.000107,0.004875,0.012482,0.015884,0.048966,0.091931,0.013581,0.035385,0.055368,0.014599,0.049448,0.100583,-0.000188,0.011224,0.015965,-5.4e-05,0.006358,0.003465,0.00956,0.011593,0.010452,0.003542,0.001185,-0.004318,0.004367,0.014244,0.013909,0.062677,-1.050331,-0.077642,-1.084365,1,0,0,0,0,0,0,0,0,0,0
3295,0.016696,0.058545,0.109922,0.008053,0.030118,0.051109,0.019891,0.05484,0.104742,0.001235,0.009476,0.015005,0.015193,0.053015,0.101252,0.008939,0.032051,0.04813,0.018065,0.058813,0.112097,0.006147,0.014791,0.016428,0.00494,0.005275,0.001374,0.00076,0.001495,-0.003625,0.002821,-0.006847,-0.012297,0.002779,0.010098,0.014937,0.061579,-1.042033,-0.075998,-1.073251,1,0,0,0,0,0,0,0,0,0,0
3296,0.02181,0.064574,0.121103,0.011279,0.032367,0.051638,0.013685,0.06134,0.111641,0.003742,0.011332,0.019698,0.017881,0.060752,0.113913,0.012856,0.032795,0.046907,0.016785,0.067808,0.121931,0.005265,0.009996,0.016892,0.00148,-0.001407,-0.002881,0.001271,0.000133,-0.005249,-0.005058,-0.010477,-0.016459,0.00703,0.006699,0.011786,0.058272,-1.047562,-0.077491,-1.076538,1,0,0,0,0,0,0,0,0,0,0
