,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_x_cumsum_5,left_elbow_x_cumsum_6,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,left_elbow_y_cumsum_5,left_elbow_y_cumsum_6,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_x_cumsum_5,right_elbow_x_cumsum_6,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,right_elbow_y_cumsum_5,right_elbow_y_cumsum_6,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_x_cumsum_5,left_wrist_x_cumsum_6,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,left_wrist_y_cumsum_5,left_wrist_y_cumsum_6,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_x_cumsum_5,right_wrist_x_cumsum_6,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_wrist_y_cumsum_5,right_wrist_y_cumsum_6,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,right_forearm_r_cumsum_5,right_forearm_r_cumsum_6,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,left_forearm_r_cumsum_5,left_forearm_r_cumsum_6,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,right_forearm_angle_cumsum_5,right_forearm_angle_cumsum_6,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,left_forearm_angle_cumsum_5,left_forearm_angle_cumsum_6,shoulder_wrist_right_x,shoulder_wrist_right_y,shoulder_wrist_left_x,shoulder_wrist_left_y,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
592,0.022447,0.041351,0.060997,0.078613,0.09726,0.11275,0.125375,-0.000322,-0.004122,-0.016715,-0.028856,-0.050691,-0.07433,-0.079096,0.019935,0.039065,0.056327,0.070948,0.082735,0.094844,0.10573,-0.014396,-0.023059,-0.030498,-0.036682,-0.038195,-0.042962,-0.053589,0.025796,0.045699,0.065988,0.089015,0.104055,0.116293,0.125407,-0.000709,-0.01504,-0.029307,-0.037519,-0.047148,-0.059805,-0.06441,0.01884,0.035297,0.053042,0.071753,0.084893,0.100931,0.114103,-0.009597,-0.020837,-0.034782,-0.051432,-0.059,-0.067373,-0.077196,0.004884,0.002599,-0.00392,-0.014756,-0.020916,-0.02488,-0.02428,3.5e-05,-0.010274,-0.011846,-0.007188,0.004385,0.01485,0.014585,0.000585,0.003438,0.003641,0.001134,0.000568,-0.002003,-0.003663,-0.002499,-0.004157,-0.00472,-0.0079,-0.004037,-0.000183,0.00289,0.11117,-0.907299,-0.080453,-0.917697,1,0,0,0,0,0,0,0,0,0,0
593,0.018787,0.038309,0.055816,0.074347,0.089741,0.102287,0.113072,-0.003777,-0.01629,-0.028356,-0.050055,-0.073546,-0.078283,-0.084204,0.019011,0.036165,0.050695,0.062409,0.074443,0.08526,0.095182,-0.008609,-0.016002,-0.022147,-0.023651,-0.028388,-0.03895,-0.048999,0.019779,0.039942,0.062825,0.077771,0.089933,0.09899,0.108175,-0.014242,-0.02842,-0.036581,-0.046151,-0.058728,-0.063305,-0.07073,0.016354,0.033989,0.052583,0.065641,0.08158,0.094669,0.105871,-0.01117,-0.025028,-0.041574,-0.049095,-0.057416,-0.067178,-0.077483,-0.00227,-0.008749,-0.019518,-0.025639,-0.029579,-0.028982,-0.029345,-0.010244,-0.011806,-0.007178,0.004323,0.014723,0.01446,0.012781,0.002731,0.002925,0.000525,-1.7e-05,-0.002478,-0.004067,-0.004921,-0.001587,-0.002126,-0.005169,-0.001471,0.002217,0.005158,0.006341,0.112527,-0.901417,-0.079304,-0.914053,1,0,0,0,0,0,0,0,0,0,0
594,0.019411,0.036817,0.055241,0.070547,0.083021,0.093744,0.102877,-0.012442,-0.024438,-0.046013,-0.06937,-0.074079,-0.079966,-0.080602,0.017056,0.031503,0.043149,0.055114,0.065869,0.075734,0.081461,-0.007351,-0.01346,-0.014956,-0.019665,-0.030166,-0.040158,-0.043467,0.020047,0.042799,0.057659,0.069751,0.078757,0.087889,0.091581,-0.014097,-0.022211,-0.031725,-0.044231,-0.048781,-0.056164,-0.054509,0.017533,0.036021,0.049004,0.064851,0.077866,0.089003,0.096895,-0.013778,-0.03023,-0.037708,-0.045981,-0.055687,-0.065933,-0.06972,-0.006442,-0.017149,-0.023235,-0.027152,-0.026559,-0.026919,-0.027568,-0.001553,0.003049,0.014483,0.024824,0.024562,0.022893,0.024586,0.000186,-0.002119,-0.002639,-0.005003,-0.006529,-0.00735,-0.008737,-0.000517,-0.003441,0.000111,0.003654,0.006479,0.007615,0.012181,0.112179,-0.900376,-0.076507,-0.917959,1,0,0,0,0,0,0,0,0,0,0
595,0.017391,0.0358,0.051093,0.063557,0.074272,0.083396,0.094429,-0.011986,-0.033543,-0.05688,-0.061586,-0.067468,-0.068103,-0.068866,0.014435,0.026071,0.038026,0.048772,0.058629,0.064352,0.070583,-0.006105,-0.007599,-0.012304,-0.022797,-0.03278,-0.036087,-0.034656,0.022733,0.037581,0.049663,0.058661,0.067785,0.071474,0.077324,-0.008108,-0.017614,-0.030109,-0.034656,-0.042032,-0.040379,-0.040061,0.018472,0.031445,0.047278,0.060282,0.07141,0.079295,0.083873,-0.016438,-0.023909,-0.032176,-0.041873,-0.052111,-0.055894,-0.053319,-0.010698,-0.016779,-0.020693,-0.0201,-0.02046,-0.021108,-0.019836,0.004598,0.016023,0.026355,0.026093,0.024425,0.026117,0.0267,-0.002292,-0.002809,-0.005159,-0.006676,-0.007492,-0.008871,-0.007853,-0.002906,0.000625,0.004147,0.006956,0.008085,0.012624,0.016906,0.113102,-0.903232,-0.074842,-0.91872,1,0,0,0,0,0,0,0,0,0,0
596,0.018408,0.033701,0.046163,0.056878,0.066002,0.077034,0.080563,-0.021556,-0.044892,-0.049597,-0.055479,-0.056115,-0.056878,-0.058181,0.011636,0.02359,0.034336,0.044192,0.049915,0.056146,0.06206,-0.001494,-0.0062,-0.016691,-0.026674,-0.029981,-0.02855,-0.027628,0.014847,0.026929,0.035926,0.045051,0.048739,0.054589,0.056433,-0.009506,-0.022001,-0.026547,-0.033923,-0.03227,-0.031952,-0.030712,0.012972,0.028804,0.041808,0.052935,0.06082,0.065398,0.075063,-0.007471,-0.015738,-0.025434,-0.035672,-0.039455,-0.03688,-0.034845,-0.006081,-0.009994,-0.009401,-0.009762,-0.01041,-0.009138,-0.008316,0.011425,0.021756,0.021494,0.019827,0.021518,0.022101,0.024488,-0.000517,-0.002867,-0.004383,-0.005199,-0.006577,-0.00556,-0.008091,0.00353,0.007051,0.009859,0.010988,0.015526,0.019806,0.021378,0.10678,-0.907692,-0.074366,-0.921855,1,0,0,0,0,0,0,0,0,0,0
597,0.015279,0.027731,0.038436,0.047552,0.058575,0.062101,0.06785,-0.023316,-0.028017,-0.033893,-0.034529,-0.035291,-0.036593,-0.041454,0.011944,0.02268,0.032528,0.038245,0.044471,0.05038,0.054033,-0.004701,-0.015184,-0.025158,-0.028462,-0.027032,-0.026111,-0.025158,0.012071,0.02106,0.030177,0.033862,0.039706,0.041549,0.045043,-0.012484,-0.017026,-0.024396,-0.022744,-0.022426,-0.021187,-0.020489,0.015819,0.028811,0.039929,0.047807,0.052381,0.062037,0.068549,-0.008259,-0.017947,-0.028176,-0.031956,-0.029383,-0.02735,-0.025666,-0.00391,-0.003318,-0.003678,-0.004325,-0.003055,-0.002233,-0.001701,0.010322,0.010061,0.008395,0.010085,0.010667,0.013052,0.018408,-0.002336,-0.003843,-0.004654,-0.006024,-0.005012,-0.007528,-0.009454,0.003499,0.00629,0.007413,0.011923,0.016177,0.017739,0.020063,0.103453,-0.909945,-0.073827,-0.924298,1,0,0,0,0,0,0,0,0,0,0
598,0.012443,0.023141,0.032251,0.043266,0.04679,0.052535,0.05809,-0.004698,-0.010571,-0.011205,-0.011967,-0.013269,-0.018125,-0.027966,0.010729,0.02057,0.026283,0.032505,0.038409,0.04206,0.045679,-0.010475,-0.020443,-0.023744,-0.022316,-0.021395,-0.020443,-0.020443,0.008983,0.018094,0.021776,0.027617,0.029458,0.03295,0.035584,-0.004539,-0.011904,-0.010253,-0.009936,-0.008698,-0.007999,-0.011713,0.012983,0.024093,0.031965,0.036537,0.046186,0.052694,0.05682,-0.009682,-0.019903,-0.02368,-0.021109,-0.019078,-0.017395,-0.016316,0.000592,0.000232,-0.000415,0.000855,0.001676,0.002208,0.003252,-0.000261,-0.001926,-0.000238,0.000345,0.002728,0.00808,0.01397,-0.0015,-0.002307,-0.00367,-0.002664,-0.005168,-0.007084,-0.007468,0.002777,0.003894,0.008383,0.012616,0.014171,0.016483,0.019558,0.102007,-0.911551,-0.075217,-0.924583,1,0,0,0,0,0,0,0,0,0,0
599,0.010683,0.01978,0.03078,0.034299,0.040036,0.045584,0.047042,-0.005864,-0.006498,-0.007259,-0.008559,-0.013409,-0.023236,-0.027166,0.009827,0.015533,0.021746,0.027642,0.031287,0.034901,0.034806,-0.009954,-0.01325,-0.011824,-0.010905,-0.009954,-0.009954,-0.009668,0.009098,0.012775,0.018608,0.020446,0.023933,0.026564,0.027071,-0.007354,-0.005706,-0.005389,-0.004153,-0.003455,-0.007164,-0.00802,0.011095,0.018956,0.023521,0.033158,0.039656,0.043777,0.040956,-0.010207,-0.013979,-0.011412,-0.009383,-0.007703,-0.006625,-0.006467,-0.000359,-0.001005,0.000263,0.001082,0.001614,0.002657,0.002713,-0.001663,2.4e-05,0.000605,0.002985,0.00833,0.014212,0.017212,-0.000799,-0.002149,-0.001153,-0.003632,-0.00553,-0.005911,-0.004094,0.001106,0.005551,0.009744,0.011284,0.013574,0.016619,0.017724,0.104416,-0.911825,-0.076083,-0.927352,1,0,0,0,0,0,0,0,0,0,0
600,0.00909,0.020079,0.023595,0.029327,0.03487,0.036326,0.03791,-0.000633,-0.001394,-0.002692,-0.007538,-0.017356,-0.021283,-0.020649,0.005701,0.011908,0.017799,0.021441,0.025052,0.024957,0.025052,-0.003294,-0.001869,-0.00095,0.0,0.0,0.000285,0.000602,0.003674,0.009501,0.011338,0.014822,0.017451,0.017957,0.017356,0.001647,0.001964,0.003199,0.003896,0.00019,-0.000665,0.002154,0.007854,0.012415,0.022043,0.028535,0.032653,0.029834,0.029074,-0.003769,-0.001203,0.000823,0.002502,0.003579,0.003737,0.006524,-0.000646,0.000621,0.00144,0.001971,0.003013,0.003069,0.005594,0.001685,0.002266,0.004644,0.009984,0.01586,0.018858,0.020894,-0.001342,-0.000351,-0.002815,-0.004701,-0.005079,-0.003274,-0.002819,0.004417,0.008584,0.010114,0.012389,0.015415,0.016514,0.018772,0.105744,-0.916722,-0.075971,-0.93619,1,0,0,0,0,0,0,0,0,0,0
601,0.010993,0.014509,0.020243,0.025787,0.027245,0.028829,0.028892,-0.00076,-0.002059,-0.006906,-0.016727,-0.020655,-0.020022,-0.023602,0.006209,0.012102,0.015745,0.019356,0.019261,0.019356,0.018374,0.001426,0.002344,0.003295,0.003295,0.00358,0.003897,0.003802,0.005829,0.007667,0.011151,0.013781,0.014288,0.013686,0.011943,0.000317,0.001552,0.002249,-0.001457,-0.002313,0.000507,0.001014,0.004562,0.014193,0.020687,0.024805,0.021986,0.021226,0.018945,0.002566,0.004594,0.006273,0.00735,0.007508,0.010296,0.010961,0.001268,0.002087,0.002618,0.00366,0.003716,0.006242,0.007095,0.000581,0.00296,0.008301,0.014179,0.017178,0.019215,0.023183,0.000993,-0.001476,-0.003366,-0.003745,-0.001937,-0.00148,-0.000629,0.004175,0.005708,0.007988,0.01102,0.012121,0.014384,0.016449,0.108428,-0.92368,-0.07551,-0.945647,1,0,0,0,0,0,0,0,0,0,0
