,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_x_cumsum_5,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,left_elbow_y_cumsum_5,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_x_cumsum_5,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,right_elbow_y_cumsum_5,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_x_cumsum_5,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,left_wrist_y_cumsum_5,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_x_cumsum_5,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_wrist_y_cumsum_5,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,right_forearm_r_cumsum_5,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,left_forearm_r_cumsum_5,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,right_forearm_angle_cumsum_5,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,left_forearm_angle_cumsum_5,shoulder_wrist_right_x,shoulder_wrist_right_y,shoulder_wrist_left_x,shoulder_wrist_left_y,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
706,0.013845,0.023887,0.04498,0.071434,0.083849,0.099384,-0.002307,-0.00234,-0.001852,-0.004907,-0.014657,-0.012642,0.00234,-0.001982,0.001852,0.000552,0.005525,0.0143,0.003607,0.007442,0.006402,-0.011895,-0.082777,-0.150441,0.016705,0.02964,0.045077,0.068444,0.084857,0.093924,0.002372,0.015307,0.022782,0.020865,0.018947,0.020507,0.022457,0.01872,0.034872,0.046117,0.071142,0.078812,-0.133087,-0.241863,-0.352915,-0.490259,-0.618178,-0.71389,0.046639,0.135519,0.24044,0.356802,0.417239,0.443674,0.004744,0.017789,0.024632,0.025722,0.033618,0.033076,-0.001434,-0.007765,-0.031948,-0.12793,-0.112838,-0.24489,-0.014957,-0.030084,0.00895,0.030653,0.002266,0.051549,0.001113,0.142163,-0.035684,-0.968397,1,0,0,0,0,0,0,0,0,0,0
707,0.01002,0.031066,0.057463,0.069851,0.085351,0.095242,-3.2e-05,0.000454,-0.002594,-0.012323,-0.010312,-0.01229,-0.004313,-0.000486,-0.001784,0.003178,0.011934,0.031358,0.003827,0.002789,-0.015468,-0.086195,-0.15371,-0.211725,0.012906,0.02831,0.051626,0.068002,0.07705,0.091286,0.012906,0.020365,0.018452,0.016538,0.018095,0.017284,-0.003729,0.012388,0.023608,0.048578,0.056231,0.063106,-0.108538,-0.219345,-0.356388,-0.484026,-0.579527,-0.626548,0.088685,0.193375,0.309482,0.369786,0.396163,0.382071,0.013016,0.019845,0.020932,0.028811,0.02827,0.029486,-0.006234,-0.030047,-0.124563,-0.109702,-0.239736,-0.370341,-0.014896,0.023542,0.044914,0.01696,0.06549,0.032762,0.007081,0.183535,-0.042806,-0.974484,1,0,0,0,0,0,0,0,0,0,0
708,0.021064,0.047483,0.059881,0.075395,0.085294,0.093636,0.000487,-0.002564,-0.012301,-0.010289,-0.012268,-0.012106,0.00383,0.002532,0.007497,0.01626,0.035702,0.046509,-0.001039,-0.019311,-0.090098,-0.157671,-0.215735,-0.306839,0.015417,0.038752,0.055143,0.064198,0.078446,0.087079,0.007465,0.00555,0.003635,0.005193,0.004382,0.00357,0.016131,0.02736,0.052352,0.060011,0.066892,0.074779,-0.110902,-0.248061,-0.375808,-0.471391,-0.518452,-0.535459,0.104779,0.220985,0.28134,0.30774,0.293636,0.221919,0.006834,0.007922,0.015808,0.015266,0.016484,0.015515,-0.023956,-0.119038,-0.104087,-0.2349,-0.366287,-0.182818,0.038668,0.060167,0.032046,0.080867,0.047943,0.045602,0.013256,0.195734,-0.038615,-0.977263,1,0,0,0,0,0,0,0,0,0,0
709,0.026392,0.038777,0.054275,0.064164,0.072496,0.076744,-0.003048,-0.012774,-0.010764,-0.012742,-0.01258,-0.012774,-0.001297,0.003664,0.012418,0.031839,0.042635,0.065785,-0.018254,-0.088967,-0.15647,-0.214474,-0.305484,-0.334696,0.023312,0.039685,0.048731,0.062964,0.071589,0.082029,-0.001913,-0.003826,-0.00227,-0.00308,-0.003891,-0.004215,0.011218,0.036183,0.043835,0.050709,0.058587,0.069222,-0.137017,-0.264631,-0.360115,-0.407128,-0.424117,-0.475636,0.116085,0.176378,0.20275,0.188661,0.117019,0.134698,0.001087,0.008965,0.008424,0.00964,0.008672,0.008685,-0.094394,-0.079552,-0.209419,-0.339855,-0.157713,-0.292424,0.021344,-0.006573,0.041894,0.009208,0.006884,-0.039685,0.015649,0.243533,-0.045687,-0.986904,1,0,0,0,0,0,0,0,0,0,0
710,0.012324,0.027745,0.037585,0.045876,0.050103,0.059781,-0.009679,-0.007678,-0.009646,-0.009485,-0.009679,-0.009517,0.004936,0.013647,0.032972,0.043715,0.06675,0.078751,-0.070363,-0.137532,-0.195248,-0.285807,-0.314875,-0.359751,0.016292,0.025293,0.039456,0.048038,0.058426,0.066169,-0.001903,-0.000355,-0.001161,-0.001968,-0.002291,-0.002742,0.024842,0.032455,0.039295,0.047134,0.057716,0.074041,-0.126982,-0.221993,-0.268773,-0.285678,-0.336942,-0.367558,0.059994,0.086236,0.072217,0.000929,0.018521,0.006056,0.007839,0.0073,0.00851,0.007547,0.00756,0.006894,0.014335,-0.111095,-0.237076,-0.061156,-0.191265,-0.131917,-0.026964,0.019847,-0.011722,-0.013966,-0.058945,-0.044996,0.00602,0.270398,-0.046086,-0.987413,1,0,0,0,0,0,0,0,0,0,0
711,0.015288,0.025043,0.033263,0.037452,0.047047,0.05693,0.001983,3.2e-05,0.000192,0.0,0.00016,-0.004542,0.008635,0.027793,0.038444,0.06128,0.073178,0.083252,-0.066589,-0.123807,-0.213584,-0.242401,-0.28689,-0.325909,0.008923,0.022964,0.031471,0.04177,0.049446,0.060224,0.001535,0.000736,-6.4e-05,-0.000384,-0.000832,-0.001215,0.007548,0.014328,0.0221,0.032591,0.048774,0.060832,-0.094191,-0.140566,-0.157325,-0.208147,-0.238499,-0.249693,0.026015,0.012117,-0.058555,-0.041115,-0.053473,-0.079413,-0.000534,0.000666,-0.000289,-0.000276,-0.000936,0.003404,-0.118043,-0.236604,-0.071045,-0.193492,-0.137638,-0.080241,0.044054,0.014344,0.012232,-0.030097,-0.01697,-0.022471,0.00479,0.275353,-0.046924,-0.995312,1,0,0,0,0,0,0,0,0,0,0
712,0.0097,0.017874,0.02204,0.031581,0.041409,0.050982,-0.00194,-0.001781,-0.001972,-0.001813,-0.006488,-0.006361,0.019051,0.029641,0.052349,0.06418,0.074198,0.085902,-0.056897,-0.146171,-0.174826,-0.219065,-0.257866,-0.285694,0.013962,0.022422,0.032663,0.040296,0.051013,0.061159,-0.000795,-0.00159,-0.001908,-0.002353,-0.002735,-0.003021,0.006742,0.014471,0.024902,0.040995,0.052985,0.055784,-0.046116,-0.062781,-0.113317,-0.143499,-0.154631,-0.150242,-0.01382,-0.084096,-0.066754,-0.079042,-0.104837,-0.138221,0.001193,0.000244,0.000257,-0.0004,0.003915,0.003518,-0.113985,0.045184,-0.072537,-0.018839,0.036343,0.042685,-0.028563,-0.030594,-0.07129,-0.058669,-0.063958,-0.068017,0.011298,0.266636,-0.047821,-0.991453,1,0,0,0,0,0,0,0,0,0,0
713,0.008198,0.012376,0.021945,0.031801,0.041402,0.049026,0.000159,-3.2e-05,0.000128,-0.004561,-0.004434,-0.004306,0.010622,0.033396,0.045262,0.055309,0.067047,0.068961,-0.089535,-0.118274,-0.162643,-0.201557,-0.229467,-0.242481,0.008485,0.018755,0.026411,0.03716,0.047335,0.057989,-0.000797,-0.001116,-0.001563,-0.001946,-0.002233,-0.001499,0.007751,0.018213,0.034353,0.046378,0.049185,0.05751,-0.016714,-0.067398,-0.097668,-0.108832,-0.104431,-0.111895,-0.070481,-0.053089,-0.065413,-0.091283,-0.124765,-0.127928,-0.000952,-0.000939,-0.001598,0.002731,0.002332,0.003034,0.162459,0.042305,0.097112,0.153435,0.159908,0.18433,-0.002073,-0.043609,-0.030728,-0.036126,-0.040269,-0.061598,0.009583,0.27107,-0.053482,-0.989357,1,0,0,0,0,0,0,0,0,0,0
714,0.004195,0.0138,0.023694,0.033332,0.040985,0.04915,-0.000192,-3.2e-05,-0.004739,-0.004611,-0.004483,-0.004707,0.022862,0.034773,0.044859,0.056642,0.058563,0.061573,-0.028849,-0.073388,-0.112452,-0.140469,-0.153533,-0.153565,0.01031,0.017995,0.028785,0.039,0.049694,0.053024,-0.00032,-0.000768,-0.001153,-0.001441,-0.000704,0.003362,0.010502,0.026704,0.038775,0.041593,0.04995,0.055361,-0.050879,-0.081265,-0.092472,-0.088053,-0.095546,-0.100893,0.017459,0.005088,-0.020881,-0.054492,-0.057667,-0.051854,1.3e-05,-0.000648,0.003697,0.003297,0.004001,0.008147,-0.123418,-0.067122,-0.009269,-0.00262,0.022466,0.02402,-0.042666,-0.029434,-0.034979,-0.039234,-0.061143,-0.024231,0.009075,0.273005,-0.04654,-0.991092,1,0,0,0,0,0,0,0,0,0,0
715,0.0097,0.019691,0.029423,0.037151,0.045396,0.055775,0.000162,-0.004591,-0.004462,-0.004333,-0.004559,-0.004527,0.012028,0.022213,0.034111,0.036051,0.039091,0.048791,-0.044975,-0.084422,-0.112713,-0.125905,-0.125938,-0.120021,0.00776,0.018656,0.02897,0.03977,0.043132,0.051636,-0.000453,-0.000841,-0.001132,-0.000388,0.003718,0.005303,0.016361,0.02855,0.031395,0.039834,0.045299,0.050698,-0.030684,-0.042001,-0.037539,-0.045105,-0.050504,-0.039317,-0.012493,-0.038716,-0.072656,-0.075863,-0.069993,-0.076395,-0.000668,0.00372,0.003316,0.004027,0.008213,0.009723,0.060274,0.122213,0.129332,0.15619,0.157853,0.150006,0.014166,0.00823,0.003674,-0.019783,0.019737,0.035261,0.010037,0.259223,-0.05086,-0.988378,1,0,0,0,0,0,0,0,0,0,0
