,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_x_cumsum_5,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,left_elbow_y_cumsum_5,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_x_cumsum_5,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,right_elbow_y_cumsum_5,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_x_cumsum_5,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,left_wrist_y_cumsum_5,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_x_cumsum_5,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_wrist_y_cumsum_5,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,right_forearm_r_cumsum_5,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,left_forearm_r_cumsum_5,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,right_forearm_angle_cumsum_5,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,left_forearm_angle_cumsum_5,gt_idle,gt_sr,gt_sl,gt_r
0,-0.910901,-0.681921,-0.159332,-1.007015,-0.643011,0.91787,-0.236032,-1.312446,-0.962629,1.228611,1.346129,-0.323351,0.938238,0.731118,0.305556,0.225662,-0.084955,-0.178331,-0.016344,-0.201478,0.219564,1.488205,1.470367,0.200855,-1.193476,-0.867469,-0.607336,-1.10599,-0.791723,0.844903,-0.4753,-1.419593,-0.834077,0.704487,0.753933,-0.022691,1.089149,0.663544,0.496746,0.357367,0.025055,-0.070976,-0.018294,-0.132867,-0.126437,0.89323,0.87029,0.431287,0.007557,0.071222,-0.32282,-0.578726,-0.588908,0.234145,-0.276763,-0.141475,0.108262,-0.52654,-0.608781,0.277533,-79.853847,58.3959,-23.044788,-23.242642,-23.068852,2.849092,28.069885,21.648699,80.476985,50.524193,50.559411,65.929308,1,0,0,0
1,0.136547,0.448182,-0.057315,0.15975,1.090547,1.09119,-0.641896,-0.43329,0.873407,0.943487,-0.052071,-0.041508,-0.123511,-0.377286,-0.424929,-0.610158,-0.665841,-0.651889,-0.1104,0.140678,0.897204,0.886567,0.129522,0.153591,0.194407,0.349531,0.05217,0.239576,1.215542,1.21903,-0.563109,-0.213949,0.70354,0.733026,0.269903,0.270571,-0.2538,-0.353266,-0.436382,-0.634549,-0.691814,-0.669304,-0.068323,-0.064489,0.543567,0.529887,0.268098,0.2773,0.037965,-0.197013,-0.349617,-0.355689,0.13512,0.121015,0.080676,0.229601,-0.148949,-0.197992,0.330542,0.321232,3.707321,1.523398,1.518093,1.522753,2.217772,1.619658,-0.172191,1.405355,0.602137,0.603082,1.015243,0.829684,1,0,0,0
2,0.216753,-0.134838,0.016139,0.663542,0.663989,0.668532,0.145093,1.053949,1.102692,0.410245,0.417591,0.459194,-0.17651,-0.209647,-0.338481,-0.37721,-0.367507,-0.349407,0.174634,0.700826,0.693428,0.166875,0.183616,0.196382,0.107895,-0.098931,0.031417,0.710237,0.712663,0.714556,0.242854,0.881001,0.901509,0.579391,0.579855,0.611066,-0.069183,-0.126993,-0.264825,-0.304655,-0.288998,-0.272172,0.002667,0.425592,0.416077,0.233993,0.240393,0.245624,-0.163436,-0.269578,-0.273801,0.067575,0.057764,0.050145,0.103583,-0.159712,-0.193823,0.173791,0.167316,0.156631,-0.17198,-0.172398,-0.172031,-0.117299,-0.1644,-0.160579,0.124229,0.060977,0.061051,0.093508,0.078896,0.082935,1,0,0,0
3,-0.331121,-0.188934,0.420776,0.421197,0.425475,0.438778,0.855941,0.901846,0.249714,0.256633,0.295814,0.34107,-0.031208,-0.152541,-0.189015,-0.179877,-0.16283,-0.13287,0.495556,0.488588,-0.007308,0.008458,0.020481,0.027708,-0.194784,-0.072025,0.567273,0.569558,0.57134,0.578114,0.600993,0.620308,0.316943,0.317381,0.346774,0.377756,-0.054444,-0.184252,-0.221763,-0.207018,-0.191171,-0.173185,0.398302,0.389341,0.217858,0.223886,0.228812,0.243055,-0.099962,-0.103939,0.217561,0.208321,0.201146,0.207239,-0.247966,-0.280091,0.06612,0.060022,0.049959,0.034836,-0.000275,-3.3e-05,0.035932,0.004981,0.007492,0.062701,-0.041564,-0.041515,-0.020187,-0.029789,-0.027135,-0.015988,1,0,0,0
4,0.192978,1.020484,1.021056,1.026862,1.044917,1.067458,0.062303,-0.822778,-0.813387,-0.760211,-0.698788,-0.645678,-0.164674,-0.214178,-0.201774,-0.178639,-0.137976,-0.094213,-0.009456,-0.682492,-0.661094,-0.644777,-0.634968,-0.628833,0.16661,1.034273,1.037374,1.039793,1.048985,1.062576,0.026214,-0.385516,-0.384922,-0.345029,-0.302981,-0.261614,-0.176176,-0.227087,-0.207074,-0.185567,-0.161156,-0.133204,-0.012161,-0.2449,-0.236719,-0.230034,-0.210703,-0.206525,-0.005398,0.430946,0.418406,0.408667,0.416936,0.414177,-0.0436,0.426282,0.418005,0.404348,0.383822,0.370896,0.002046,0.307124,0.044582,0.065881,0.534199,0.977548,0.000415,0.181332,0.099882,0.122396,0.21695,0.319458,1,0,0,0
5,0.813634,0.814196,0.819905,0.837657,0.859821,0.883455,-0.870243,-0.86101,-0.808726,-0.748332,-0.696112,-0.664413,-0.048674,-0.036478,-0.013731,0.02625,0.06928,0.103921,-0.661753,-0.640714,-0.62467,-0.615026,-0.608993,-0.597187,0.853118,0.856167,0.858545,0.867584,0.880947,0.902981,-0.404828,-0.404244,-0.36502,-0.323676,-0.283003,-0.257034,-0.050057,-0.03038,-0.009233,0.014769,0.042252,0.06768,-0.228837,-0.220793,-0.21422,-0.195213,-0.191105,-0.186845,0.429029,0.416699,0.407123,0.415254,0.412541,0.404702,0.462005,0.453867,0.440439,0.420257,0.407547,0.40165,0.271029,0.037789,0.056711,0.472761,0.866629,1.086353,0.160726,0.088366,0.108367,0.192368,0.283436,0.292825,1,0,0,0
6,0.000355,0.003963,0.015181,0.029188,0.044123,0.054262,0.005835,0.038876,0.077041,0.110041,0.130074,0.141374,0.007707,0.022082,0.047348,0.074541,0.096431,0.118855,0.013296,0.023435,0.029529,0.033342,0.040803,0.039791,0.001927,0.00343,0.009142,0.017586,0.031511,0.039873,0.000369,0.025157,0.051283,0.076987,0.093398,0.096855,0.012435,0.025799,0.040967,0.058334,0.074404,0.088807,0.005083,0.009237,0.021249,0.023845,0.026537,0.030677,-0.007792,-0.013843,-0.008705,-0.01042,-0.015373,-0.010345,-0.005143,-0.013629,-0.026383,-0.034414,-0.038141,-0.046154,-0.009388,-0.008626,0.00812,0.023973,0.032817,0.045467,-0.002912,-0.002107,0.001274,0.004939,0.005317,0.005792,1,0,0,0
7,0.003581,0.014719,0.028624,0.043451,0.053517,0.06281,0.032802,0.070691,0.103453,0.12334,0.134559,0.147053,0.014271,0.039354,0.06635,0.088083,0.110344,0.129784,0.010066,0.016116,0.019901,0.027308,0.026304,0.026521,0.001492,0.007163,0.015546,0.02937,0.037672,0.048186,0.024608,0.050546,0.076063,0.092356,0.095788,0.104253,0.013267,0.028325,0.045567,0.061521,0.075819,0.090796,0.004124,0.016048,0.018626,0.021298,0.025409,0.025165,-0.006007,-0.000906,-0.002609,-0.007527,-0.002535,-0.002996,-0.008424,-0.021086,-0.02906,-0.03276,-0.040715,-0.044535,0.000724,0.01664,0.031707,0.040113,0.052136,0.058998,0.000765,0.003979,0.007462,0.007822,0.008273,0.007184,1,0,0,0
8,0.011126,0.025016,0.039828,0.049884,0.059167,0.066132,0.03785,0.070577,0.090444,0.101651,0.114132,0.126654,0.025057,0.052025,0.073735,0.095973,0.115393,0.134121,0.006044,0.009825,0.017224,0.016221,0.016438,0.023444,0.005665,0.01404,0.027849,0.036142,0.046645,0.054207,0.025911,0.051402,0.067677,0.071106,0.079562,0.085321,0.015042,0.032267,0.048203,0.062487,0.077448,0.091921,0.011912,0.014487,0.017156,0.021263,0.021019,0.020599,0.005096,0.003395,-0.001517,0.003469,0.003009,-0.004371,-0.012649,-0.020614,-0.02431,-0.032257,-0.036073,-0.042678,0.015801,0.030759,0.039103,0.051039,0.057852,0.064164,0.00319,0.006649,0.007005,0.007454,0.006373,0.005487,1,0,0,0
9,0.01425,0.029445,0.039761,0.049284,0.05643,0.057945,0.033574,0.053955,0.065452,0.078256,0.091102,0.095898,0.027666,0.049937,0.072751,0.092673,0.111886,0.124412,0.003879,0.011469,0.010441,0.010663,0.017851,0.020186,0.008592,0.022758,0.031266,0.042041,0.049798,0.057222,0.02615,0.042847,0.046364,0.055039,0.060948,0.062491,0.01767,0.034019,0.048672,0.06402,0.078868,0.090768,0.002641,0.00538,0.009593,0.009342,0.008911,0.008147,-0.001744,-0.006784,-0.001669,-0.002141,-0.009712,-0.012801,-0.008171,-0.011963,-0.020116,-0.02403,-0.030807,-0.033099,0.017887,0.027866,0.042139,0.050285,0.057834,0.058913,0.004136,0.004562,0.005099,0.003806,0.002746,-0.001168,1,0,0,0
10,0.01565,0.026274,0.036082,0.043442,0.045003,0.047251,0.020991,0.032832,0.046019,0.059249,0.064189,0.069645,0.022938,0.046434,0.066953,0.086741,0.099641,0.107817,0.007818,0.006758,0.006987,0.01439,0.016795,0.015994,0.01459,0.023353,0.03445,0.04244,0.050086,0.059106,0.017196,0.020819,0.029754,0.035839,0.037428,0.03382,0.016838,0.03193,0.047737,0.063029,0.075286,0.080412,0.002821,0.007159,0.006901,0.006458,0.00567,0.003852,-0.005191,7.8e-05,-0.000408,-0.008206,-0.011387,-0.012338,-0.003905,-0.012302,-0.016333,-0.023313,-0.025674,-0.033397,0.012266,0.029811,0.039825,0.049104,0.050431,0.05612,0.000524,0.001184,-0.000406,-0.001708,-0.006519,-0.012182,1,0,0,0
11,0.010873,0.020911,0.028443,0.030041,0.032341,0.031872,0.012119,0.025615,0.039155,0.044211,0.049794,0.050087,0.024047,0.045046,0.065298,0.078501,0.086869,0.099764,-0.001084,-0.00085,0.006726,0.009188,0.008367,0.007767,0.008968,0.020325,0.028502,0.036327,0.045559,0.046556,0.003707,0.012852,0.01908,0.020706,0.017013,0.015929,0.015445,0.031623,0.047274,0.059818,0.065064,0.0739,0.00444,0.004176,0.003722,0.002916,0.001055,-0.00104,0.005392,0.004894,-0.003086,-0.006342,-0.007314,-0.008687,-0.008594,-0.01272,-0.019862,-0.022279,-0.030183,-0.031255,0.020635,0.032412,0.043325,0.044885,0.051575,0.060189,0.000776,-0.001094,-0.002625,-0.008284,-0.014944,-0.016199,1,0,0,0
12,0.010272,0.017979,0.019614,0.021968,0.021488,0.020738,0.01381,0.027666,0.032839,0.038552,0.038852,0.04467,0.021488,0.042211,0.055722,0.064284,0.07748,0.079984,0.00024,0.007992,0.010512,0.009672,0.009057,0.003689,0.011621,0.019988,0.027996,0.037443,0.038462,0.040022,0.009357,0.01573,0.017394,0.013616,0.012506,0.01552,0.016555,0.032569,0.045405,0.050773,0.059815,0.064719,-0.00027,-0.000735,-0.001559,-0.003464,-0.005608,-0.012446,-0.00051,-0.008675,-0.012007,-0.013003,-0.014407,-0.015953,-0.004222,-0.011531,-0.014004,-0.022092,-0.023189,-0.025481,0.013835,0.026655,0.028488,0.036348,0.046467,0.040895,-0.002196,-0.003995,-0.010643,-0.018466,-0.019941,-0.022272,1,0,0,0
13,0.007807,0.009463,0.011847,0.011361,0.010602,0.010708,0.014035,0.019275,0.025062,0.025365,0.031259,0.039764,0.020991,0.034676,0.043349,0.056715,0.059252,0.065434,0.007853,0.010404,0.009554,0.008931,0.003493,0.003357,0.008475,0.016586,0.026155,0.027188,0.028768,0.02775,0.006455,0.008141,0.004314,0.00319,0.006243,0.009873,0.016222,0.029223,0.034661,0.04382,0.048787,0.053875,-0.000471,-0.001306,-0.003235,-0.005407,-0.012333,-0.017498,-0.008271,-0.011646,-0.012655,-0.014077,-0.015643,-0.020634,-0.007404,-0.009909,-0.018101,-0.019212,-0.021534,-0.026536,0.014026,0.016031,0.02463,0.035701,0.029605,0.032684,-0.001968,-0.009241,-0.017801,-0.019415,-0.021964,-0.021863,1,0,0,0
14,0.001689,0.004122,0.003626,0.002851,0.00296,0.001674,0.005346,0.011251,0.011561,0.017574,0.026252,0.026717,0.013963,0.022812,0.036449,0.039037,0.045344,0.05238,0.002603,0.001736,0.0011,-0.004448,-0.004587,-0.008756,0.008275,0.018038,0.019092,0.020704,0.019666,0.017806,0.00172,-0.002185,-0.003332,-0.000217,0.003487,0.005563,0.013265,0.018813,0.028158,0.033226,0.038417,0.039812,-0.000852,-0.00282,-0.005037,-0.012103,-0.017372,-0.034713,-0.003443,-0.004472,-0.005923,-0.007521,-0.012614,-0.025554,-0.002556,-0.010914,-0.012048,-0.014417,-0.019521,-0.018056,0.002308,0.012205,0.024946,0.01793,0.021474,0.03694,-0.008371,-0.018222,-0.02008,-0.023014,-0.022897,-0.022072,1,0,0,0
15,0.002459,0.001958,0.001175,0.001284,-1.6e-05,-0.003461,0.005967,0.00628,0.012357,0.021127,0.021597,0.019451,0.008942,0.022724,0.02534,0.031714,0.038824,0.042269,-0.000877,-0.001519,-0.007126,-0.007267,-0.01148,-0.011589,0.009867,0.010931,0.01256,0.011511,0.009632,0.003492,-0.003947,-0.005106,-0.001958,0.001785,0.003884,0.002568,0.005607,0.01505,0.020172,0.025418,0.026827,0.032935,-0.001989,-0.004229,-0.01137,-0.016695,-0.03422,-0.036851,-0.00104,-0.002506,-0.004121,-0.009267,-0.022345,-0.02498,-0.008447,-0.009592,-0.011987,-0.017145,-0.015665,-0.015375,0.010654,0.024371,0.016818,0.020633,0.037283,0.031039,-0.010605,-0.012605,-0.015764,-0.015638,-0.01475,-0.011928,1,0,0,0
16,-0.000509,-0.001303,-0.001192,-0.002511,-0.006007,-0.007644,0.000318,0.006484,0.015383,0.015859,0.013682,0.02166,0.013984,0.016638,0.023106,0.03032,0.033816,0.03968,-0.000652,-0.006341,-0.006484,-0.010758,-0.01087,-0.014127,0.001081,0.002733,0.001669,-0.000238,-0.006468,-0.017162,-0.001176,0.002018,0.005816,0.007946,0.006611,0.013333,0.009582,0.014779,0.020102,0.021533,0.02773,0.030622,-0.002272,-0.009519,-0.014922,-0.032704,-0.035374,-0.05411,-0.001488,-0.003126,-0.008348,-0.021619,-0.024292,-0.039622,-0.001162,-0.003592,-0.008826,-0.007324,-0.00703,-0.009892,0.015191,0.006826,0.011051,0.029491,0.022576,0.031399,-0.002215,-0.005713,-0.005574,-0.00459,-0.001465,0.007912,1,0,0,0
17,-0.000813,-0.000699,-0.00205,-0.005628,-0.007303,-0.01786,0.006311,0.01542,0.015908,0.01368,0.021845,0.028026,0.002716,0.009337,0.016721,0.0203,0.026302,0.03141,-0.005823,-0.00597,-0.010345,-0.010459,-0.013794,-0.015225,0.001692,0.000602,-0.00135,-0.007726,-0.018673,-0.038583,0.003269,0.007157,0.009337,0.00797,0.014851,0.029295,0.005319,0.010768,0.012232,0.018576,0.021536,0.021097,-0.007417,-0.012948,-0.031149,-0.033882,-0.05306,-0.066869,-0.001677,-0.007022,-0.020605,-0.023342,-0.039033,-0.051081,-0.002487,-0.007844,-0.006307,-0.006006,-0.008935,-0.002213,-0.009847,-0.004874,0.016834,0.008694,0.019081,0.03382,-0.004119,-0.003955,-0.002796,0.000883,0.011922,0.025311,1,0,0,0
18,0.000115,-0.001247,-0.004858,-0.006548,-0.0172,-0.036205,0.009191,0.009683,0.007435,0.015674,0.02191,0.030444,0.00668,0.014131,0.017742,0.023798,0.028951,0.033973,-0.000148,-0.004563,-0.004677,-0.008042,-0.009486,-0.010241,-0.0011,-0.003069,-0.009503,-0.020548,-0.040636,-0.062465,0.003922,0.006122,0.004743,0.011685,0.026259,0.032463,0.005498,0.006975,0.013376,0.016363,0.01592,0.021319,-0.00558,-0.023945,-0.026703,-0.046052,-0.059986,-0.057147,-0.005393,-0.019098,-0.021859,-0.037692,-0.049848,-0.046284,-0.005405,-0.003854,-0.003551,-0.006506,0.000276,-0.00242,0.005295,0.028406,0.019739,0.030797,0.046489,0.04506,0.000175,0.001408,0.005325,0.017077,0.031331,0.034747,1,0,0,0
19,-0.001393,-0.005086,-0.006815,-0.017709,-0.037147,-0.043257,0.000504,-0.001796,0.00663,0.013009,0.021738,0.026119,0.007621,0.011314,0.017508,0.022778,0.027915,0.031691,-0.004515,-0.004633,-0.008074,-0.009551,-0.010323,-0.010122,-0.002014,-0.008594,-0.019891,-0.040437,-0.062762,-0.074848,0.002249,0.000839,0.00794,0.022845,0.02919,0.034763,0.001511,0.008057,0.011112,0.010659,0.016181,0.01833,-0.018783,-0.021603,-0.041394,-0.055645,-0.052741,-0.052942,-0.014017,-0.016841,-0.033034,-0.045466,-0.041822,-0.04212,0.001586,0.001896,-0.001126,0.005811,0.003053,0.00348,0.027055,0.016909,0.029855,0.048225,0.046551,0.051122,0.001443,0.006029,0.019787,0.036473,0.040472,0.04993,1,0,0,0
20,-0.003755,-0.005513,-0.01659,-0.036354,-0.042567,-0.048916,-0.002338,0.00623,0.012715,0.02159,0.026045,0.033743,0.003755,0.010053,0.015412,0.020635,0.024475,0.030517,-0.000119,-0.003618,-0.00512,-0.005905,-0.005701,-0.002065,-0.00669,-0.018177,-0.039068,-0.061768,-0.074056,-0.088734,-0.001434,0.005786,0.020942,0.027393,0.03306,0.034152,0.006656,0.009763,0.009302,0.014917,0.017102,0.024885,-0.002867,-0.02299,-0.03748,-0.034528,-0.034732,-0.03405,-0.002871,-0.019336,-0.031977,-0.028272,-0.028575,-0.031633,0.000315,-0.002758,0.004295,0.001491,0.001925,-0.005551,-0.0114,0.003146,0.023787,0.021907,0.027043,0.022393,0.005152,0.020611,0.03936,0.043854,0.05448,0.066911,1,0,0,0
21,-0.001789,-0.01306,-0.033171,-0.039492,-0.045953,-0.050398,0.008718,0.015318,0.024348,0.028881,0.036713,0.043157,0.006408,0.011862,0.017176,0.021083,0.027231,0.032181,-0.00356,-0.005088,-0.005887,-0.005679,-0.00198,-0.001303,-0.011688,-0.032945,-0.056043,-0.068547,-0.083482,-0.089526,0.007346,0.022768,0.029333,0.035098,0.03621,0.034647,0.003161,0.002692,0.008406,0.010628,0.018548,0.024817,-0.020475,-0.03522,-0.032215,-0.032424,-0.031729,-0.036314,-0.016753,-0.029617,-0.025846,-0.026154,-0.029266,-0.034599,-0.003127,0.00405,0.001197,0.001638,-0.005969,-0.014094,0.016428,0.039739,0.037616,0.043416,0.038165,0.034998,0.017459,0.038633,0.043708,0.05571,0.069748,0.07107,1,0,0,0
22,-0.011658,-0.032459,-0.038997,-0.045679,-0.050278,-0.056924,0.006826,0.016166,0.020855,0.028956,0.03562,0.047871,0.00564,0.011137,0.015179,0.021537,0.026657,0.028309,-0.001581,-0.002407,-0.002191,0.001635,0.002335,0.004778,-0.021986,-0.045877,-0.05881,-0.074258,-0.080509,-0.089005,0.015951,0.022741,0.028704,0.029854,0.028237,0.04047,-0.000485,0.005425,0.007724,0.015915,0.0224,0.024932,-0.01525,-0.012143,-0.012358,-0.01164,-0.016382,-0.017442,-0.013304,-0.009404,-0.009723,-0.012942,-0.018458,-0.022007,0.007423,0.004473,0.004929,-0.002939,-0.011343,-0.011537,0.029521,0.026832,0.034178,0.027528,0.023518,0.02103,0.026816,0.033243,0.048441,0.06622,0.067894,0.071427,1,0,0,0
23,-0.021231,-0.027904,-0.034724,-0.039418,-0.046201,-0.050547,0.009534,0.014319,0.022587,0.029389,0.041893,0.04831,0.00561,0.009735,0.016225,0.021451,0.023137,0.027739,-0.000843,-0.000623,0.003282,0.003997,0.00649,0.014154,-0.024384,-0.037584,-0.053352,-0.059732,-0.068404,-0.072291,0.00693,0.013017,0.01419,0.01254,0.025026,0.024952,0.006032,0.008379,0.016739,0.023357,0.025942,0.039051,0.003172,0.002952,0.003685,-0.001155,-0.002237,-0.002182,0.003981,0.003655,0.00037,-0.00526,-0.008882,-0.016906,-0.003012,-0.002546,-0.010577,-0.019154,-0.019352,-0.02577,-0.003103,0.005374,-0.0023,-0.006928,-0.009798,-0.041771,0.007416,0.024954,0.045468,0.0474,0.051478,0.049247,1,0,0,0
24,-0.006763,-0.013675,-0.018431,-0.025306,-0.029709,-0.032292,0.004849,0.013229,0.020122,0.032793,0.039296,0.06005,0.00418,0.010758,0.016053,0.017762,0.022426,0.026643,0.000223,0.00418,0.004905,0.007432,0.015198,0.028446,-0.013377,-0.029356,-0.035822,-0.04461,-0.048549,-0.052562,0.006169,0.007358,0.005685,0.018338,0.018264,0.03428,0.002378,0.010851,0.017558,0.020178,0.033462,0.038386,-0.000223,0.00052,-0.004385,-0.005481,-0.005425,-0.003772,-0.00033,-0.003659,-0.009364,-0.013035,-0.021167,-0.03278,0.000472,-0.007666,-0.016359,-0.01656,-0.023064,-0.027916,0.009305,0.000881,-0.004199,-0.00735,-0.042449,-0.043336,0.019253,0.041773,0.043893,0.04837,0.045921,0.047978,1,0,0,0
25,-0.006983,-0.011789,-0.018735,-0.023184,-0.025794,-0.030543,0.008467,0.015431,0.028234,0.034805,0.055774,0.065855,0.006646,0.011996,0.013723,0.018435,0.022696,0.029135,0.003999,0.004731,0.007284,0.015131,0.028516,0.051531,-0.016145,-0.022678,-0.031557,-0.035537,-0.039592,-0.043084,0.001201,-0.000488,0.012296,0.012221,0.028403,0.03993,0.00856,0.015337,0.017984,0.031407,0.036382,0.043478,0.000751,-0.004205,-0.005313,-0.005256,-0.003586,-0.002103,-0.003364,-0.009128,-0.012837,-0.021053,-0.032787,-0.054328,-0.008223,-0.017006,-0.017209,-0.02378,-0.028683,-0.027124,-0.009056,-0.014517,-0.017904,-0.055636,-0.056591,-0.055829,0.02421,0.026489,0.031301,0.028669,0.030881,0.02843,1,0,0,0
26,-0.004876,-0.011924,-0.016438,-0.019086,-0.023905,-0.025639,0.007067,0.020058,0.026724,0.048001,0.05823,0.069259,0.005429,0.007181,0.011962,0.016286,0.02282,0.028686,0.000743,0.003333,0.011296,0.024877,0.04823,0.074402,-0.006629,-0.015638,-0.019677,-0.023791,-0.027334,-0.023067,-0.001714,0.011257,0.011181,0.027601,0.039296,0.046268,0.006876,0.009562,0.023182,0.028229,0.035429,0.046877,-0.005029,-0.006153,-0.006095,-0.0044,-0.002895,0.007467,-0.005849,-0.009613,-0.017949,-0.029854,-0.051712,-0.067709,-0.008911,-0.009118,-0.015785,-0.02076,-0.019179,-0.022591,-0.006047,-0.009797,-0.051576,-0.052633,-0.051789,-0.066857,0.002524,0.007852,0.004937,0.007386,0.004673,-0.010484,1,0,0,0
27,-0.007137,-0.011709,-0.01439,-0.01927,-0.021025,-0.020099,0.013155,0.019906,0.041452,0.051811,0.062979,0.066972,0.001775,0.006616,0.010995,0.017611,0.023552,0.029474,0.002623,0.010686,0.024439,0.048088,0.074591,0.086801,-0.009124,-0.013213,-0.01738,-0.020967,-0.016647,-0.014448,0.013136,0.013059,0.029686,0.04153,0.048589,0.043439,0.00272,0.016512,0.021623,0.028914,0.040507,0.046024,-0.001138,-0.00108,0.000637,0.00216,0.012654,0.013097,-0.003811,-0.012253,-0.024309,-0.046443,-0.062643,-0.074392,-0.000209,-0.006961,-0.011998,-0.010397,-0.013853,-0.022791,-0.004096,-0.049721,-0.050875,-0.049953,-0.066408,-0.064301,0.005818,0.002635,0.00531,0.002346,-0.014205,-0.019689,1,0,0,0
28,-0.004696,-0.00745,-0.012464,-0.014267,-0.013316,-0.003111,0.006935,0.029069,0.03971,0.051182,0.055284,0.058712,0.004974,0.009472,0.016268,0.022371,0.028455,0.029881,0.008283,0.022411,0.046704,0.07393,0.086473,0.098739,-0.004201,-0.008481,-0.012166,-0.007728,-0.005469,-0.001328,-7.9e-05,0.017001,0.029168,0.03642,0.03113,0.03214,0.014168,0.019419,0.026909,0.038818,0.044485,0.047556,5.9e-05,0.001823,0.003388,0.014168,0.014624,0.014524,-0.008672,-0.021057,-0.043794,-0.060436,-0.072505,-0.084914,-0.006936,-0.012111,-0.010466,-0.014016,-0.023198,-0.026269,-0.055078,-0.056471,-0.055359,-0.075223,-0.07268,-0.076263,-0.003843,-0.000614,-0.004192,-0.024172,-0.030793,-0.015835,1,0,0,0
29,-0.002817,-0.007944,-0.009789,-0.008816,0.001621,0.018584,0.022638,0.033521,0.045255,0.04945,0.052956,0.055348,0.0046,0.011552,0.017794,0.024016,0.025475,0.026711,0.01445,0.039297,0.067143,0.079972,0.092516,0.116573,-0.004378,-0.008147,-0.003607,-0.001297,0.002939,0.014349,0.01747,0.029913,0.037331,0.03192,0.032953,0.040574,0.005371,0.013031,0.025212,0.031008,0.034149,0.041668,0.001804,0.003405,0.01443,0.014896,0.014795,0.015463,-0.012667,-0.035922,-0.052943,-0.065287,-0.077978,-0.101496,-0.005292,-0.00361,-0.007241,-0.016632,-0.019773,-0.015103,-0.001631,-0.000329,-0.023585,-0.020608,-0.024803,-0.039858,0.00378,-0.000409,-0.023802,-0.031553,-0.01404,0.004047,1,0,0,0
30,-0.005245,-0.007132,-0.006137,0.00454,0.021893,0.034767,0.011133,0.023137,0.027428,0.031015,0.033461,0.030393,0.007111,0.013496,0.019861,0.021354,0.022618,0.026516,0.025417,0.053903,0.067026,0.079859,0.104467,0.124183,-0.003856,0.000788,0.003151,0.007484,0.019156,0.035928,0.012729,0.020317,0.014782,0.015839,0.023634,0.022307,0.007837,0.020296,0.026226,0.029439,0.037131,0.044967,0.001638,0.012916,0.013393,0.013289,0.013973,0.017684,-0.023789,-0.041201,-0.053828,-0.066811,-0.090868,-0.106912,0.001721,-0.001994,-0.0116,-0.014813,-0.010036,-0.007937,0.001527,-0.025735,-0.022244,-0.027162,-0.04481,-0.053687,-0.00491,-0.032331,-0.041418,-0.020889,0.000313,-0.012969,1,0,0,0
31,-0.001916,-0.000906,0.00994,0.027566,0.040644,0.052774,0.012193,0.016552,0.020196,0.022681,0.019564,0.020322,0.006486,0.012951,0.014468,0.015752,0.019711,0.025713,0.028935,0.042266,0.055301,0.080298,0.100326,0.115278,0.004717,0.007118,0.011519,0.023376,0.040412,0.058945,0.007708,0.002085,0.003159,0.011077,0.009729,0.001769,0.012657,0.018679,0.021944,0.029757,0.037717,0.044329,0.011456,0.011941,0.011835,0.01253,0.0163,0.016342,-0.017687,-0.030513,-0.043701,-0.068139,-0.084436,-0.099348,-0.003773,-0.013531,-0.016795,-0.011942,-0.009811,-0.017803,-0.030421,-0.026526,-0.032014,-0.051707,-0.061613,-0.062765,-0.0306,-0.040739,-0.017831,0.005829,-0.008993,-0.036683,1,0,0,0
